,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
"Benzene, 4-ethenyl-1,2-dimethoxy-",-0.689362550,-0.940847403, 0.740022787,-0.940480023,-0.941180427, 1.579721333, 1.084276288, 0.469210166, 0.523674563, 0.485872786, 2.657814299, 1.531580295, 0.784799881, 1.219050209, 1.540798886,-0.941157949, 1.245403488, 0.235589095, 0.149857335
Benzeneacetamide, 2.037347243,-0.615771174,-0.615932410,-0.615224575,-0.616266657,-0.616170591,-0.616415113, 2.179604919, 1.527178943,-0.616111969, 0.095427432,-0.616340205, 0.666531987,-0.616793956,-0.616525167,-0.616233215,-0.616664801,-0.616026257, 2.869719103
Benzeneacetic acid,-0.63287715, 0.18623393,-0.65577730,-0.14101425,-0.09440539,-0.48659740,-0.59785633,-0.54215569,-0.38364879,-0.59343657,-0.55119636,-0.74190804,-0.38044480,-0.61041033,-0.55902751,-0.55425673,-0.67290584,-0.60759211,-0.60889724
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-", 0.17244831, 1.34390804, 0.62549178, 4.79291356,-0.60857961, 0.17251857,-0.26734919, 0.37297003,-0.05728998,-0.36273531, 0.22061211,-0.77094964,-0.82216771,-0.82286068, 0.88830946, 0.77907733, 0.56752735,-0.81914661, 0.43779067
"Benzenemethanamine, 2,3-dimethoxy-", 1.62020399, 2.07994746, 1.08723795, 2.26293357, 1.28804038, 1.29027491, 1.24249339, 0.44100999,-0.54364925,-0.89923315, 1.02749073,-0.62753686, 0.73942913, 0.62694747, 0.83992906, 1.37995042, 0.80559627, 2.17257163,-0.89628102
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",-0.407631953,-0.403769055,-0.405451872,-0.398064199,-0.408940413,-0.407937777,-0.410489848,-0.407474419,-0.405485674, 1.517031169,-0.408572207, 1.656282207,-0.412948875, 1.770730495, 2.989555476,-0.408591377, 1.192171819, 1.572551738, 1.204636594
Benzenepropanoic acid, 0.031345025, 0.830273348,-0.651871053, 2.629460628, 1.758591533, 0.053668946, 0.219531804,-0.040192046, 0.225600770, 0.167981974, 0.503826402, 0.105151225, 0.194740699, 1.070829857, 0.555956632,-0.090318159, 0.008134131, 0.797051124,-0.204006392
"Benzimidazole, 5-trifluoromethyl-2-methyl-", 5.893756e-01, 1.539758e+00, 8.632402e-01, 2.248822e+00, 1.026260e+00, 2.739170e-01, 5.371005e-02, 2.546047e-01, 2.560357e-01, 2.270273e-01, 2.028939e-02,-6.245451e-02,-2.614377e-01,-2.950394e-01,-1.068050e-01, 9.625670e-02,-1.853806e-01, 3.937844e-01, 2.068589e-01
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-", 2.747445768,-0.724937491, 0.100171355,-0.724359385,-0.725461535, 1.938945560, 1.187843623,-0.725312978, 1.529430576,-0.725297930,-0.725424223, 0.962279308, 1.017576295,-0.726019229, 2.197295423, 0.115256019, 0.552628268, 2.540122694, 1.610771561
"Benzoic acid, methyl ester",-0.118684940, 1.117991073,-0.276783953, 0.013098814, 2.150949499,-0.613418491,-0.614287485, 0.186440125, 1.090547330,-0.336126136,-0.027444769,-0.614021271,-0.615124796,-0.343251483,-0.205351923,-0.613641045,-0.129472312,-0.009124583, 0.904893864
"Benzoic acid, pentadecyl ester", 0.2876972891, 0.5655589776, 0.6352370803, 0.8179608731, 0.0186295234, 0.1372960907, 0.1749774749,-0.0220453835, 0.3450944080, 0.1774619210, 0.4092868709, 1.1679855004,-0.7149965699,-0.6538460111,-0.4553842098,-0.1497232412,-0.5832507438, 0.0399994531, 0.0002056592
Benzoic Acid,-0.48339037, 1.38967673, 1.74053507, 2.45714544,-0.48449366,-0.48364824,-0.48580014,-0.48325754,-0.31732043,-0.03561191,-0.48418319,-0.33354256,-0.36617121,-0.37433612,-0.48676867,-0.33135101,-0.32443386,-0.48237804,-0.48737317
Benzoin,-0.61457655, 0.43381801,-0.07712800, 0.23351323, 0.87661773, 2.41752359, 3.26679263, 3.35377947, 3.19497779, 1.82506417, 2.14156874,-0.04084481, 0.31890982, 0.24172107,-0.40902646, 0.11840978,-0.14012307,-0.61368736, 2.12451560
Benzophenone, 1.344084250, 0.968347738, 0.305747742, 0.935777151,-0.127146612, 0.246982922, 0.777215995, 0.523440258, 0.613966500, 1.198927837, 0.231877498, 0.438448385, 0.113221516, 0.210335995, 0.415061076, 0.712808278, 0.157281602, 0.652248665, 0.361068515
Benzyl alcohol, 0.86509782, 1.19996087, 0.44826450, 1.77224457, 0.76223056, 0.69915925, 0.37192759, 0.75715152, 0.82611045, 0.82908263, 0.39232700, 0.62831237, 0.31546877, 0.10882115, 0.44313117, 1.07384593, 0.35371901, 0.99695162, 0.55612465
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",-0.254325066,-0.260310133,-0.260375018,-0.147120631,-0.260509525,-0.260470867,-0.260569267,-0.254628335,-0.260376321,-0.260447276,-0.254925939,-0.260539122,-0.260664080,-0.260721721,-0.260613555,-0.260496068,-0.257617103,-0.260412784,-0.254878201
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-", 0.0918984360,-0.3116405179,-0.1171306099,-0.1666996488,-0.3121834247,-0.0332801396,-0.1051657151,-0.0814802565, 0.0392660282,-0.0762249313, 0.3244722521, 0.1074809399, 0.1662826150,-0.0823607191,-0.0563353255, 0.0254626423,-0.0441063458,-0.0151229818,-0.1115327688
beta-D-Glucopyranose,-0.40484129,-0.40484129,-0.40484097,-0.40484129,-0.40484130,-0.40484121,-0.40484125,-0.40484129,-0.40484129,-0.40484129,-0.40484130,-0.40484118,-0.40484130,-0.40484130,-0.40484130,-0.40484130,-0.40484127,-0.40484129,-0.40484018
beta-Hydroxypyruvic acid,-0.099125294,-0.262341013,-0.229197676, 0.640385122,-0.146557570, 0.086952348, 0.027363720,-0.023086343, 0.333202417, 0.176342123, 0.357035595,-0.104868137, 0.177229324, 0.127854007, 0.169678919,-0.252226633, 0.248475381,-0.325101499,-0.247132287
beta-Lyxopyranose,-0.3775945,-0.3475426,-0.3773765,-0.3463013,-0.3777253,-0.3476113,-0.3363100,-0.3775787,-0.3773799,-0.3775639,-0.3505049,-0.3608358,-0.3609364,-0.3782754,-0.3603980,-0.3613412,-0.3702260,-0.3637298,-0.3780666
beta-Methylphenethylamine,-0.2388619989,-0.2370121429,-0.2636031303,-0.2631932881,-0.2637966623,-0.1849623639,-0.2638826196,-0.2637153341,-0.2247303382,-0.2555264888,-0.2370318907,-0.2638392470,-0.2114899430,-0.2641019727,-0.2256493731,-0.2294299767,-0.2429525467,-0.2331143412,-0.2639861139
5-Hydroxyhexanoic acid, 0.053136648,-0.191508373,-0.205814483,-0.263240484,-0.231484256,-0.244550250,-0.261363443,-0.211893607,-0.134557504,-0.176895939, 0.092848401,-0.111709389,-0.128450529,-0.108497294,-0.004308449, 0.224585861, 0.061296071,-0.200496517,-0.234809661
Bis(trimethylsilyl)acetylene, 0.15271852, 0.25304577,-0.19182145, 3.31886133, 1.84792430, 0.40907039,-0.01538855, 0.73217119, 0.52082926, 0.24399723,-0.04034975, 0.21451977, 0.21541859, 0.52928558, 0.66617488, 0.43727538, 0.06158796,-0.70054048,-0.01135027
Bis(trimethylsilyl)histidine,-0.0016089341,-0.0674902819,-0.3477032460,-0.2474360734,-0.0565185722,-0.2670107459,-0.4368825039,-0.3329118202,-0.2907978237,-0.4359816384,-0.2628061973,-0.3173292222,-0.3263160523,-0.3042223549,-0.2425955454,-0.3510193526,-0.3471037174,-0.2009499877,-0.4374136848
Boric acid, 1.574428214, 1.565586258, 0.254143059, 1.922717282, 0.648248696, 1.171841747,-0.215038768,-0.457024731,-0.119801001,-0.186675190, 1.546499277, 1.060134330, 1.281146942, 0.776335267, 0.741734499, 1.738734124,-1.104102451,-0.293604432,-0.313517458
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-", 0.88249856,-0.36253093,-0.36510742,-0.35379646,-0.08110978,-0.36891349,-0.37282086,-0.36820406,-0.36515918,-0.36797672,-0.36988484,-0.37162385,-0.37658577,-0.37887464,-0.37457949, 0.11114245,-0.37681080,-0.36660708,-0.37567713
Butanedioic acid,-0.698963105, 0.750810632,-0.199369287, 0.758643898, 1.285614998, 0.015858777,-0.675185689,-0.589212651, 0.068550147, 0.290350010, 0.124783912,-0.671454153,-0.320074989,-0.512741277,-0.302735654,-0.316988813,-0.691235947,-0.328711289,-0.024984321
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",-0.78916280,-0.78371043, 0.35819556, 1.05016393, 0.48475073,-0.78959446,-0.79319665, 0.75286860, 0.24144861,-0.78873086,-0.79048995, 0.40113304, 0.21838276, 0.17393100,-0.79481792,-0.79051700,-0.79687494,-0.78746820, 0.34870497
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",-0.16669639,-0.16667188,-0.16669988,-0.16661887,-0.16668618,-0.16670627,-0.16672533,-0.16670591,-0.16670856,-0.16670374,-0.16670780,-0.16670411,-0.16669743,-0.16672190,-0.16671518,-0.16675079,-0.16671314,-0.16669002,-0.16670598
Butylated Hydroxytoluene, 1.634947564, 1.130185017, 2.128061099, 1.833667954, 0.675938572, 0.798924682,-1.595630990, 0.856457983,-1.558119660, 1.474390266, 0.213875294, 0.403021970,-0.263168003,-0.301618894,-0.157538869, 0.042498250,-0.128833569, 0.598281361, 0.194913366
Butylmethylamine,-0.66716418,-0.65797718, 2.21627407,-0.64440952, 1.78477684,-0.66789151,-0.67396101, 1.22719388,-0.66205976,-0.66643638, 1.01533473,-0.67210164,-0.67980923,-0.68336463, 1.36312002, 2.06228652,-0.68015877, 2.81051932, 0.93569769
Butyrovanillone, 1.28028239, 1.28771725, 0.40211291,-0.50481358, 0.70725001,-0.57473243, 0.86614216, 0.70328682,-0.55736809, 1.60434955,-0.57922509, 0.42560728,-0.61021807, 0.36052970, 0.61798995, 0.68656841,-0.61125884,-0.56406489, 0.47944130
Cadaverine,-0.33205562,-0.33205441,-0.33205562,-0.33205561,-0.33205562,-0.33205562,-0.33205562,-0.33205562,-0.33205473,-0.33205562,-0.33205562,-0.33205562,-0.33205563,-0.33205563,-0.33205461,-0.33205562,-0.33205536,-0.33205562,-0.33205342
Campesterol, 0.253909193,-0.006490669,-0.230098759, 1.566703918, 0.419851545,-0.244729858, 0.253388026,-0.212664496,-0.363546444,-0.275674331,-0.357747627,-0.142566440,-0.324695992,-0.022570658, 0.008338114, 0.164403287,-0.352547495,-0.195499838,-0.639329244
"Carbonic acid, eicosyl vinyl ester ",-0.522102058,-0.598576686, 0.336192848, 0.759963465, 0.298854003, 0.128017956, 0.325393392, 0.297168250,-0.535575442, 0.179387772,-0.572190405,-0.515569443, 0.116289851, 0.017130857, 0.802958697, 1.021056453, 0.193019488, 0.256174563,-0.485258926
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",-0.34744783, 0.12417009,-0.33890416,-0.30995209,-0.35257565,-0.34864635,-0.35864784,-0.34683047,-0.33903663,-0.34624855,-0.35113266,-0.35558392,-0.36828470,-0.37414338,-0.36314932,-0.35120779,-0.36886067,-0.34274275,-0.36595889
Carfentrazone-ethyl,-0.28536061,-0.44088745,-0.44092360,-0.44076490,-0.44099854,-0.33112431,-0.44103183,-0.32622747,-0.44092433,-0.31648877,-0.16988400,-0.28033058,-0.44108465,-0.44111677,-0.31040100,-0.44099104,-0.36211238,-0.30741164,-0.34451458
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-", 2.920968009,-0.279962739,-0.280193444,-0.279180633,-0.280671705,-0.280534249, 0.599883652, 1.550452686,-0.280198078,-0.280450368,-0.280621226,-0.280776941,-0.281221244, 7.422994833,-0.281041596, 2.207068522, 2.293758973,-0.280327727,-0.281139882
"Cetaben, N,O-bis(trimethylsilyl)-",-0.204913438,-0.069742476,-0.204657904,-0.203791974,-0.072198622,-0.077880133,-0.205248420,-0.204894973,-0.204661866,-0.204877568,-0.205023648,-0.074936096,-0.205536650,-0.205711878,-0.205383055,-0.205025895,-0.112748406,-0.204772713,-0.205467087
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",-0.23162428,-0.23162112,-0.23162250,-0.23093019,-0.23162535,-0.23116842,-0.23162662,-0.23133155,-0.23162253,-0.23162403,-0.23162505,-0.23162598,-0.23162863,-0.23162985,-0.23162756,-0.23130563,-0.23162875,-0.23105656,-0.23141442
"Cholest-5-ene, 3-(1-oxobuthoxy)-",-0.204675551,-0.199210060,-0.201591024,-0.191138441,-0.206526850,-0.205108252,-0.208719097,-0.204452662,-0.201638849, 0.536358961,-0.206005887,-0.207612927,-0.212198295,-0.214313461,-0.210344266,-0.206033010,-0.212406241,-0.202976872,-0.211358608
"Cholest-7-en-3-ol, (3beta,5alpha)-", 0.036229266, 0.311714761,-0.516672902, 0.193939959,-0.232312059, 0.434238580, 0.799140505,-0.208239627, 0.425670972, 0.432072500,-0.999513083, 1.133476602,-0.274153090,-1.025880716, 0.215050594, 1.883733503, 0.152310189, 0.672011131,-1.025761477
"Cholesta-2,4-diene",-0.17576413,-0.17576083,-0.17576227,-0.17575596,-0.17576525,-0.17576439,-0.17576657,-0.17576400, 1.62479963,-0.17576387,-0.17576493,-0.17576590,-0.17576867,-0.17576995, 6.46610650,-0.17576495,-0.17576880,-0.17576311,-0.17576817
"Cholesta-3,5-dien-7-one",-0.22834822,-0.22834824,-0.22834824,-0.22834822,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834823,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834824,-0.22834824
"Cholesta-3,5-diene ",-0.303036610,-0.294012029,-0.292544604,-0.266359358,-0.290535257,-0.272058521,-0.333984588, 0.289221159, 0.209875260,-0.317164994,-0.271941950,-0.281960090,-0.299722859,-0.295943581,-0.276044067,-0.270962322,-0.297705289,-0.308606300, 0.055071832
"Cholesterol, pentafluoropropionate",-0.22324350,-0.22321886,-0.22322959,-0.22318248,-0.22325184,-0.22324545,-0.22326172,-0.22324249,-0.22322981,-0.22324155,-0.22324949,-0.22325674,-0.22327741,-0.22328694,-0.22326905,-0.22044209,-0.22327835,-0.22323584,-0.22327362
Cholesterol,-0.18955534, 0.21065659, 0.22779347,-0.36786324,-0.19429738,-0.28280329,-0.67550713,-0.00140988, 0.09827436, 0.32814535,-0.31941738,-0.22225094,-0.18449964,-0.70291621,-0.23707511, 0.22636119,-0.02120352, 0.04933318,-0.42863216
Cinnamic acid, 1.842318976, 0.825414679, 3.186812385,-0.617554935, 1.459091906,-0.633138227, 3.457838758,-0.632406917, 0.005559876, 0.485870201,-0.634139536, 0.017015135,-0.641047153,-0.643406615,-0.638978988, 0.044599418,-0.641279116, 0.539401583,-0.640110484
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-0.678301747,-0.671100863, 0.417182908,-0.660466355, 0.504539548, 0.503144084,-0.683629193,-0.678008087, 0.426800084,-0.677731288, 1.089258194,-0.682171794, 1.285060561, 0.467632436, 0.341686631, 1.054692917, 0.365877635,-0.676063707, 0.315621375
"cis-4,5-Dihydroxy-o-dithiane, 2O-",-0.967384823,-0.817902954, 0.609724260,-0.633129467,-0.818592516, 0.674632744, 0.599438911, 0.756703321, 0.816100466, 0.855776663, 0.496803380, 0.626897634, 0.563812049, 0.325402054, 0.473168751, 1.005071184, 0.353411913, 0.811830234, 0.473981213
Citric acid,-0.20846436, 0.03148886,-0.43329454,-0.21438189,-0.16917353,-0.22694416,-0.43358198,-0.22396766,-0.19111617,-0.29144577,-0.19430221,-0.67585641,-0.24919718,-0.30617848,-0.28082751,-0.66692272,-0.47079761,-0.17460284,-0.39726875
Cyclo-(l-leucyl-l-phenylalanyl), 0.66491954,-0.67136539,-0.67232273,-0.66811995, 0.03299964, 0.49646395,-0.67518878, 0.82934578,-0.67234196,-0.67338886, 1.81783468, 1.45586147, 0.70246434, 0.51056916,-0.67584223, 0.69716713,-0.67667131, 0.17247959,-0.67625008
Cyclo(L-prolyl-L-valine),-0.2901172,-0.3727575,-0.3727852,-0.3093406,-0.2794167,-0.3727857,-0.3727862,-0.3727856,-0.2720525,-0.3032733,-0.3727858,-0.3727860,-0.3727867,-0.3038676,-0.2696303,-0.3727858,-0.3727867,-0.3727854,-0.3727866
cyclobutanecarboxylic acid,-0.463584947,-0.458841107,-0.460907694,-0.157964861,-0.465191804,-0.341395353,-0.467094592,-0.463391487,-0.460949204,-0.463209136,-0.464739628,-0.274782244,-0.292596273,-0.202980938,-0.271793162,-0.225537938,-0.285021238,-0.462110558,-0.469385588
Cyclobutanol, 0.204695121, 0.311160032, 3.667369448, 1.077430755, 0.024364401,-0.005109114,-0.097092137, 0.210207877,-0.641405945,-0.642169377, 0.259757572,-0.413171869,-0.644502062,-0.645122246, 0.075878178, 0.489373298, 0.151257750, 0.159896464,-0.423091496
Cyclohexanol, 1.39145653, 1.92088352, 0.91798240, 1.53072876, 1.27070903, 0.81679294,-0.41182079, 0.79974290,-0.17373666, 0.92891386, 0.06875375, 0.05895030,-0.16653673,-0.31962551, 0.03618550, 1.04798651,-0.13425884, 0.44195950, 0.71435353
"Cyclohexanone, 3,3,5-trimethyl-", 1.18711760, 1.58361008, 0.60612138, 2.19956121, 0.94228835, 0.33118728,-0.58920182, 0.08960855,-0.56622280, 0.28165456, 0.17533154, 0.07345669,-0.15350363,-0.27646830,-0.08245240, 0.28221773,-0.13357512, 0.44177329, 0.14637877
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",-0.15983182,-0.16061734,-0.16454439,-0.15970650,-0.15743480,-0.15805643,-0.15750510,-0.15737138,-0.15420487,-0.15256329,-0.16458420,-0.16459869,-0.16464003,-0.15951597,-0.15842542,-0.15685381,-0.16464191,-0.15745536,-0.15700425
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",-0.21095828,-0.21068525,-0.21080419,-0.21028203,-0.21105076,-0.21097990, 0.07957367,-0.21094715, 0.06359229,-0.21093665,-0.21102474,-0.21110502,-0.21133408,-0.21143975, 0.78131577,-0.21102609,-0.21134447,-0.21087342, 0.72454640
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-", 0.556477000, 0.191537700, 0.004053916, 0.559678451,-0.047444841, 0.218806044, 0.244268415,-0.031451533,-0.182217823, 0.050048945, 0.493249459,-0.183496857, 0.007304192,-0.146827035, 0.125428581,-0.131560053,-0.123294288,-0.093430605,-0.251791620
"Cyclopentanone, 2,2,4-trimethyl-",-0.17008882,-0.17008841,-0.17008859,-0.16948685,-0.17008896,-0.17008885,-0.17008912,-0.16956805,-0.16999638,-0.17008879,-0.17008892,-0.17007930,-0.17008938,-0.17008953,-0.17008924,-0.16968989,-0.16975990,-0.16995007,-0.16960326
D-(-)-Citramalic acid, 2.5341006385, 2.1734400222, 1.6098489585, 2.6176491177, 1.7338194781, 1.3251341922, 1.7058759435, 1.4307876602, 2.5432230645,-0.6691939135,-0.6748013189, 1.1775179543, 0.9361647423, 0.8656233461, 0.0387938544, 1.7286404921,-0.6951546648, 2.2743341426,-0.6918231567
"D-(-)-Fructofuranose, pentakis", 0.868054555,-0.848584440,-0.263910327, 0.551306250, 1.492784244, 1.294439147, 1.757388552, 1.091777792, 0.508867472,-0.240240002, 0.438974114,-0.833165908, 0.621323843, 2.256892736, 1.112639506, 0.024762958,-0.195885741, 0.509004622, 3.873652178
"D-(-)-Lyxose, tetrakis", 2.70205719, 1.45604337, 1.76967445, 1.95200479, 1.06868153,-0.13135722, 3.07105899,-0.01377913, 1.81850157, 1.28284355, 2.86988988, 1.19490239, 1.48350585, 1.01476605, 1.45653585,-0.95466848, 0.96679283, 1.57131876, 0.91996799
"D-(-)-Ribofuranose, tetrakis", 0.27413892, 0.33407640,-0.31200552, 0.21050179, 0.26166141,-0.40481384, 0.31283979, 0.06090027, 0.23011224, 0.18951380,-0.34832381,-0.25712971,-0.03046169,-0.04275662, 0.24741495,-0.20303136, 0.09693731,-0.38552264,-0.32533059
D-(+)-Glucosamine,-0.30853836,-0.30851083,-0.30852283,-0.30847018,-0.30854769,-0.30854054,-0.30365365,-0.30853724,-0.30852307,-0.30853618,-0.30854506,-0.30855316,-0.30857625,-0.30858691,-0.30856692,-0.30854520,-0.30857730,-0.30852981,-0.30857202
"D-(+)-Ribono-1,4-lactone (R,S,R)-",-0.475003417,-0.475374203,-0.391407573,-0.475352433,-0.459544509,-0.199949007,-0.223834672,-0.422186139,-0.228124532,-0.473124920,-0.416197879,-0.427658172,-0.333999455,-0.453712271,-0.395272427,-0.440377733,-0.475409794,-0.419572664,-0.173727245
"D-(+)-Talofuranose, pentakis",-0.142290805,-0.066199306,-0.224761686,-0.561829747,-0.169347277,-0.523870255,-0.170799139,-0.406414399, 0.091572345,-0.134987539,-0.522589182,-0.118986733,-0.524391565,-0.438658611,-0.526995418,-0.124980834,-0.202555427,-0.159333596,-0.550461226
"D-(+)-Xylose, tetrakis",-0.20440515,-0.20421615,-0.20429848,-0.20393704,-0.20446916,-0.20442011,-0.20454497,-0.20439744,-0.20430014,-0.20439017,-0.20445115,-0.20450672,-0.20466528,-0.20473842,-0.20460117,-0.20445209,-0.20467247,-0.20434641,-0.20463624
D-Arabinose,-0.2281264337, 0.0440114189,-0.3304370219,-0.1354949057,-0.5283804634, 1.0719287085, 1.0735443675,-0.0095501428, 0.9044938604,-0.4480546189, 0.8023853718,-0.3048654236, 1.4978047628,-0.2324697197, 0.9020093651,-0.1275777759,-0.0942787894,-0.2915139235, 0.2493765423
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-", 0.0129853441, 2.2474860777,-0.6692605780, 1.6690751666, 1.9791582669, 0.1218928549,-0.0925015916,-0.2227233966,-0.1431771151,-0.2535164148, 0.1346282893,-0.2684633912, 0.0829564864,-0.4241844030,-0.0675723408,-0.5504305014,-0.6312431698,-0.7076781765,-0.2392486129
D-Fructose,-0.6389534,-0.6328056,-0.6226712,-0.6707000,-0.6474649,-0.6702054,-0.6167477,-0.6499563,-0.5567090,-0.6695751,-0.6439084,-0.6673950,-0.6003919,-0.5988912,-0.6051885,-0.5926560,-0.6770912,-0.6201716,-0.5590836
D-Fucitol,-0.24496568,-0.24491930,-0.24493951,-0.24485081,-0.24498139, 5.44831060, 4.13473411,-0.24496379,-0.24493991,-0.24496201,-0.24497697,-0.24499061, 4.71043554,-0.24504746,-0.24501378,-0.24497720,-0.24503128,-0.24495127,-0.24502239
"D-Isoleucine, N-acetyl-", 0.261980708, 0.242913157,-0.263989734,-0.167548576, 0.665779417,-0.057248669,-0.596305437,-0.232876958,-0.143990534,-0.731802326,-0.083221617,-0.886012160,-0.581004051,-0.456907028,-0.497302654,-0.278051843,-1.052848209,-0.672110442,-0.137825912
D-Leucylglycylglycine, 1.487634293,-0.443568806, 0.633757085, 0.733936379,-0.445646283, 0.658240180,-0.446268734, 0.409135151, 0.250152730, 4.287238845,-0.445498365, 0.030125121, 0.223990433, 0.283412958, 2.299210476, 0.149923713,-0.238425183, 0.379429856, 0.226160024
D-Mannose, 1.72464824, 2.36914769, 2.03655028, 0.64421294, 0.25328555, 1.10409704, 1.36357149, 0.29146598, 2.01815314, 0.07621262, 0.30919613, 0.20046141,-0.68107406,-0.45424224, 1.27486872,-0.98945665,-0.35574343, 0.91364827, 0.93447367
D-Ornithine,-0.483049554,-0.481518230,-0.482185330,-0.479256721,-0.483568251,-0.483170788,-0.484182476,-0.482987105,-0.482198729,-0.482928241,-0.273868093,-0.483872549,-0.282387292,-0.456502039,-0.484637817,-0.088663252,-0.485215542,-0.482573617,-0.484922016
D-Proline, 0.555722571,-0.368272663, 0.445518958, 0.857725001, 0.525847959, 0.258334852, 0.363903130,-0.368326494, 0.461642536,-0.368324337, 0.529427067, 0.663563953,-0.368406027,-0.162351166, 0.115650040,-0.368342721, 0.147935735, 0.355325812, 0.218983224
"D-Psicofuranose, pentakis", 0.5900441875, 1.3768773609,-0.3310278295, 1.0520071939, 1.1138158104,-1.2649461852, 1.2346656925, 0.4638571442, 0.7835755430, 0.2637988962,-0.2388392293, 0.1305874339, 0.4235454364,-0.0080055237, 0.2427021467, 0.7935100187,-0.4323452821, 0.0129628969,-1.2663625764
D-Ribose,-0.39423009,-0.39422624,-0.39422792,-0.39422056,-0.39423140,-0.39423040,-0.39423294,-0.39382542,-0.39422795,-0.39412786,-0.39423103,-0.39423216,-0.39423539,-0.39423688,-0.39423409,-0.39423105,-0.31748760,-0.39422890,-0.39423480
D-Threitol,-0.65473109,-0.57080350,-0.57345912,-0.65003275,-0.54997845,-0.54461079,-0.65613449,-0.65465373,-0.48814417,-0.65458082,-0.51050240,-0.65575057,-0.49524800,-0.65807613,-0.45014421,-0.43905248,-0.51972754,-0.65414153,-0.65705059
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",-0.37819621,-0.39782941,-0.38799185,-0.39902165,-0.39790584,-0.39904022,-0.38479401,-0.38078094,-0.38312860,-0.39212908,-0.38942230,-0.38871149,-0.39904965,-0.38733808,-0.38902300,-0.37968314,-0.39047216,-0.39883835,-0.37867587
Decanoic acid, 0.6058324, 1.0799792, 1.2574179, 1.6177867, 0.9849008, 2.2378623, 0.8348817, 0.7426331, 0.7726452, 0.8262401, 0.9161164, 0.7133393, 0.6169845, 1.1878780, 0.6708311, 0.9031586, 0.4543658, 0.7553745, 0.4864907
Dehydronorketamine, 5.112828654,-0.782555293,-0.144427856,-0.782296637,-0.782789761, 0.268425577, 1.001005323, 2.334677835, 0.665000189, 0.496741908, 0.039549844, 2.211145458, 0.301328789, 1.507909192, 0.550420058, 2.698985313, 0.713252104, 2.122015164, 2.878981316
Delorazepam,-0.204466348, 0.074827798,-0.407938090, 2.940379752, 1.691918539, 0.009175568, 0.033748075,-0.001991703,-0.021577945,-1.053671959,-0.302882756,-0.184843530,-0.231514464,-0.105930568,-0.117625044,-0.214827225,-0.370019934,-0.662991441,-0.338852951
Deoxycholic Acid,-0.265145438, 0.437141527,-0.422655917, 3.638749131, 1.773727095,-0.098385317,-0.379416859, 0.524067037,-0.008417962, 0.265203793,-0.084414490,-0.310707189, 0.176372652,-0.139465264,-0.423781473,-0.212680213, 0.119251651, 1.279484167,-0.249586424
Desmosterol, 0.8314166395, 0.0887320840, 0.2997293357, 2.7313198254, 1.1045869077, 0.2530650341, 1.4972227581,-0.9681516477,-0.9240322017,-0.8364832898, 0.1653856805,-0.5189826799, 0.4178321249, 0.5645879904,-0.7284501622,-0.7507083014, 0.2178421898,-0.7568784486,-0.9931043829
Dicyclohexylamine,-0.473997183, 0.120764993,-0.411324655,-0.175302679, 2.090887230,-0.567327422,-0.568072341,-0.393926909, 0.167554114,-0.567148832,-0.567512605,-0.297055497, 0.337857455,-0.112215133, 0.000823356, 3.248090193,-0.241028655,-0.566887718,-0.175465143
Dihydrouracil,-0.69451197,-0.63228903,-0.67617290,-0.63054681,-0.57429523,-0.68819877,-0.71464830,-0.64057605,-0.56915430,-0.63475921,-0.71431365,-0.66800697,-0.65821189,-0.68308960,-0.71484875,-0.65224005,-0.68448470,-0.61308536,-0.64926165
