Gene,ctx_direction,Metabolite,cpx_direction,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,edge_direction
ENSMUSG00000024666-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024666-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024666-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000024666-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024666-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024666-C,-1.0,Sulindac,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024713-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024713-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024713-C,-1.0,Guanosine,-1.0,,,0,1.0,0.0,3,,,0,1.0,0.0,6,True,+,0.0,1.0
ENSMUSG00000024764-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024764-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000024764-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024764-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024764-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024764-C,-1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024764-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024764-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024892-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024892-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024892-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000024892-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024892-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000024892-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024892-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024892-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024909-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024909-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024909-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024909-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024909-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024909-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024909-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024909-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024914-C,1.0,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",,,,0,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.9285714285714288,0.0008629681828999,8,True,-,0.0378249224632949,
ENSMUSG00000024914-C,1.0,Aceturic acid,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,7,True,-,0.0,
ENSMUSG00000024914-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000024914-C,1.0,L-Ornithine,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000024914-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000024914-C,1.0,Picolinic acid,-1.0,,,0,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.9452300860699552,0.000394051932087,8,True,-,0.0176598946929527,-1.0
ENSMUSG00000024914-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025027-C,1.0,"2,4,6-Cycloheptatrien-1-one",,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,
ENSMUSG00000025027-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025027-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025027-C,1.0,L-Serine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025027-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025027-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025103-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025103-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025103-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025103-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025154-C,1.0,2-Furoic acid,1.0,,,0,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,0.9572173526639411,0.0001895406974333,8,True,+,0.0086097495481054,1.0
ENSMUSG00000025154-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025154-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025154-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025278-C,-1.0,1-Octadecanol,1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,-1.0
ENSMUSG00000025278-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025278-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025278-C,-1.0,DL-Glyceraldehyde,,,,0,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,0.95150257112482,0.0002748932363059,8,True,+,0.0123847958272823,
ENSMUSG00000025278-C,-1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025278-C,-1.0,Lupinine,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025278-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025323-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025323-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025323-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000025323-C,-1.0,Aceturic acid,,,,0,,,0,1.0,0.0,3,0.9642857142857144,0.0004541491691941,7,True,+,0.0202515528430402,
ENSMUSG00000025323-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025323-C,-1.0,L-Ornithine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025323-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025323-C,-1.0,Sulindac,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025323-C,-1.0,Trimethylolpropane,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025352-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025352-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000025352-C,1.0,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025352-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025352-C,1.0,L-Norleucine,,,,0,,,0,1.0,0.0,3,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,
ENSMUSG00000025362-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025362-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000025362-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025362-C,1.0,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025362-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025362-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025362-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025371-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025371-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025371-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000025371-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025429-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025429-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025429-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025429-C,-1.0,Sulindac,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025494-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025494-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025494-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025494-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025494-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025504-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025504-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025504-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025504-C,-1.0,alpha-Hydroxyisobutyric acid,1.0,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,-1.0
ENSMUSG00000025504-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025504-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025504-C,-1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,-1.0
ENSMUSG00000025504-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025579-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025579-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000025579-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025579-C,1.0,L-Serine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025579-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025579-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000025730-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025730-C,1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025730-C,1.0,Azelaic acid,-1.0,,,0,-0.5,0.6666666666666666,3,-0.5,0.6666666666666666,3,-0.9285714285714288,0.0008629681828999,8,True,-,0.0378249224632949,-1.0
ENSMUSG00000025730-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025730-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025730-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025730-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025777-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025777-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025777-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025777-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000025777-C,-1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025777-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025777-C,-1.0,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",,,,0,-1.0,0.0,3,0.0,1.0,3,-0.9581010095306072,0.000178156772765,8,True,-,0.008096566681979,
ENSMUSG00000025777-C,-1.0,Sarcosine,,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,
ENSMUSG00000025777-C,-1.0,Trimethylolpropane,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025777-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025815-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025815-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025815-C,-1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025815-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025815-C,-1.0,L-Threonine,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025815-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025872-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025872-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025872-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025872-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025872-C,1.0,Lupinine,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025872-C,1.0,Supraene,1.0,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000025892-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025892-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025892-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025892-C,-1.0,2-Methyl-3-pentanol,-1.0,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000025892-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025892-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000025892-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025892-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025909-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025909-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000025909-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000025909-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000025909-C,-1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000025909-C,-1.0,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000025909-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026017-C,-1.0,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",,,,0,,,0,-1.0,0.0,3,-0.9636241116594316,0.000475304339884,7,True,-,0.0211747631608112,
ENSMUSG00000026017-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026017-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026017-C,-1.0,"5-Chlorovaleric acid, nonyl ester",1.0,,,0,-1.0,0.0,3,-0.5,0.6666666666666666,3,-0.9221722216732094,0.0011108173578061,8,True,-,0.0481369595003417,-1.0
ENSMUSG00000026017-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000026017-C,-1.0,Adenine,,,,0,-1.0,0.0,3,-1.0,0.0,3,-1.0,0.0,6,True,-,0.0,
ENSMUSG00000026017-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026017-C,-1.0,Oxalic acid,,,,0,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666666,3,-0.9456108576893004,0.0003860027097318,8,True,-,0.0173074345808614,
ENSMUSG00000026017-C,-1.0,Vanillylmandelic acid,1.0,,,0,-1.0,0.0,3,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,-1.0
ENSMUSG00000026088-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026088-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026088-C,1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026088-C,1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000026088-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000026088-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026088-C,1.0,Diclofenac,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000026088-C,1.0,Trimethylolpropane,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000026103-C,-1.0,1-Octadecanol,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,-1.0
ENSMUSG00000026103-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026103-C,-1.0,"2-Methylcyclohexanol, (Z)",1.0,,,0,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.9271050693011064,0.0009161801973082,8,True,-,0.0400169237811227,-1.0
ENSMUSG00000026103-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026103-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000026103-C,-1.0,"Benzenesulfonamide, N-butyl",1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9700772721497396,6.548558831120661e-05,8,True,-,0.0029862129161636,-1.0
ENSMUSG00000026103-C,-1.0,"Cytosine, N-(tert-butyldimethylsilyl)-",1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9700772721497396,6.548558831120661e-05,8,True,-,0.0029862129161636,-1.0
ENSMUSG00000026103-C,-1.0,"Dodecanoic acid, 1-methylethyl ester",1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9761904761904764,3.3143960262000996e-05,8,True,-,0.001515824751031,-1.0
ENSMUSG00000026103-C,-1.0,Frangulin,1.0,,,0,,,0,,,0,-1.0,0.0,6,True,-,0.0,-1.0
ENSMUSG00000026103-C,-1.0,Isopropyl palmitate,1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9523809523809524,0.0002604000243872,8,True,-,0.0117742766453861,-1.0
ENSMUSG00000026103-C,-1.0,L-Alanine,1.0,,,0,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.934148484292342,0.000679105745231,8,True,-,0.0301109833574916,-1.0
ENSMUSG00000026103-C,-1.0,L-Ornithine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000026103-C,-1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000026103-C,-1.0,Norketamine,1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9461247469114746,0.0003753118737904,8,True,-,0.0168361368107181,-1.0
ENSMUSG00000026103-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026197-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026197-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026197-C,1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000026197-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000026197-C,1.0,Glycine,-1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-1.0,0.0,8,True,-,0.0,-1.0
ENSMUSG00000026197-C,1.0,"Glycine, tert.-butyldimethylsilyl ester",-1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.934148484292342,0.000679105745231,8,True,-,0.0301109833574916,-1.0
