ID,Type,Median Value (DSS),Median Value (LPS),Median Value (VECPAC),Mean Value (DSS),Mean Value (LPS),Mean Value (VECPAC),Comparison p-value (DSS),Comparison p-value (LPS),Comparison p-value (VECPAC),Median Log2 Fold Change (DSS),Median Log2 Fold Change (LPS),Median Log2 Fold Change (VECPAC),Mean Log2 Fold Change (DSS),Mean Log2 Fold Change (LPS),Mean Log2 Fold Change (VECPAC),Mean Log2 Fold Change Direction (DSS),Mean Log2 Fold Change Direction (LPS),Mean Log2 Fold Change Direction (VECPAC),Mean Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
ENSMUSG00000032018-B,gene_B,6.715889866950059,7.1199949003668515,7.043312388705338,6.760856247560101,7.088929537326836,6.981646911252918,0.2977022977022977,0.18781218781218784,0.5134865134865134,nan,nan,nan,-0.0546867127499325,-0.03288746382764848,-0.02200630576902604,-1.0,-1.0,-1.0,True,0.3116067377846915,0.996663658880448
ENSMUSG00000032235-B,gene_B,4.544909678438917,4.649094669203171,4.407702619819629,4.506800558126714,4.583908442217532,4.2401689171573596,0.43756243756243757,0.4535464535464536,0.7678987678987679,nan,nan,nan,0.09417950129269355,0.13569846957473405,0.048102403767178024,1.0,1.0,1.0,True,0.7087686469462136,0.996663658880448
ENSMUSG00000032243-B,gene_B,1.5449990909386333,1.8989135016195,1.5180779127415869,1.4516459547105616,2.0198107440144035,1.4905777667778493,0.8927517117908101,0.18781218781218784,0.24420205672596695,nan,nan,nan,-0.2761425866233385,-0.3588090203175663,-0.3434825174285104,-1.0,-1.0,-1.0,True,0.3808397461854151,0.996663658880448
ENSMUSG00000032251-B,gene_B,6.029939304172534,6.110022701679314,6.063306865787345,6.058505351038718,6.055920854322955,6.056778732617474,0.6063936063936064,0.30369630369630374,0.3096903096903097,nan,nan,nan,-0.023970700040285526,-0.027297734365495742,-0.04944702624290264,-1.0,-1.0,-1.0,True,0.45430717419472677,0.996663658880448
ENSMUSG00000032295-B,gene_B,5.37824197838512,5.6482960631723405,5.446896837538067,5.400856282399312,5.612947475449944,5.477313531568739,0.6063936063936064,0.2397602397602398,0.8591408591408591,nan,nan,nan,0.02746562551319173,0.053282780380019594,0.022242770562914405,1.0,1.0,1.0,True,0.6549897045797004,0.996663658880448
ENSMUSG00000032300-B,gene_B,4.767001346684744,5.089147128733675,4.709579811530114,4.782849410953132,5.105232838244915,4.692330265829042,0.14685314685314685,0.18781218781218784,0.43956043956043955,nan,nan,nan,0.08700077037577265,0.05157361504432295,0.06722695680938912,1.0,1.0,1.0,True,0.18364820351228014,0.996663658880448
ENSMUSG00000032307-B,gene_B,5.296598514437324,5.068598073547718,5.149166057254378,5.193711641158241,5.165773143645155,5.113590244096089,0.14685314685314685,0.5394605394605395,0.37096237096237095,nan,nan,nan,0.08897660385872964,0.07177478630701466,0.11678693794410955,1.0,1.0,1.0,True,0.3158524829670044,0.996663658880448
ENSMUSG00000032308-B,gene_B,5.495556740586292,5.756203074596576,5.276071527462864,5.469097873142268,5.65284667443851,5.0461449313697075,0.05994005994005994,0.2397602397602398,0.5134865134865134,nan,nan,nan,-0.08298431331468815,-0.0777375937570103,-0.10208921704792805,-1.0,-1.0,-1.0,True,0.13252352308965695,0.996663658880448
ENSMUSG00000032334-B,gene_B,3.8568063179274223,3.7833769218742668,3.989385421409433,3.599923144403765,3.6631851968734117,3.917628753483121,0.2977022977022977,0.945054945054945,0.43956043956043955,nan,nan,nan,-0.03691061781043509,-0.14595278498346628,-0.035101682924230854,-1.0,-1.0,-1.0,True,0.6522906574895648,0.996663658880448
ENSMUSG00000032346-B,gene_B,1.2175496615233843,0.7860221026130054,0.7672843684039806,1.1805171118409856,0.7528726060554891,0.7757562018436193,0.7850622735129242,0.269606104568209,0.3329216080655659,nan,nan,nan,-0.25499195585868634,-1.190244111700085,-0.9961333767878152,-1.0,-1.0,-1.0,True,0.5052978530650745,0.996663658880448
ENSMUSG00000032387-B,gene_B,4.201670293301881,4.429286278370502,4.075825722587142,4.08075330184339,4.453082423721918,4.023247990740753,0.36363636363636365,0.2397602397602398,0.5134865134865134,nan,nan,nan,-0.14049333741233835,-0.055065905916760444,-0.08714927195085045,-1.0,-1.0,-1.0,True,0.39981213550961703,0.996663658880448
ENSMUSG00000032481-B,gene_B,7.567977151265229,7.489907612333888,7.214390860199143,7.552268430213685,7.49832555229915,7.183071086487756,0.6063936063936064,0.945054945054945,0.8591408591408591,nan,nan,nan,0.00426891302360108,0.03976534394742407,0.030081548096550965,1.0,1.0,1.0,True,0.9648086346519329,0.9986393843555799
ENSMUSG00000032526-B,gene_B,7.113008580245635,7.3742639788157325,7.012654346620469,7.03396376732316,7.356210319504052,7.024429103371159,0.23976023976023977,0.8391608391608392,0.20646020646020646,nan,nan,nan,0.03574597466599851,0.007115194887141643,0.032652968301243986,1.0,1.0,1.0,True,0.38385875017316395,0.996663658880448
ENSMUSG00000032691-B,gene_B,1.2128187496018987,1.4098515421212277,1.324585932931632,1.0193338791037736,1.3367776803169302,1.2842233098979983,0.33980624169964213,0.9433790056608884,0.19441787756654094,nan,nan,nan,0.683807511425416,0.3016474569822952,0.7834467664382783,1.0,1.0,1.0,True,0.4753352728384236,0.996663658880448
ENSMUSG00000032727-B,gene_B,6.2402876054542045,5.9575347227844,6.1093472608724815,6.169621324654402,6.107523847162263,6.085583252544669,0.43756243756243757,0.945054945054945,0.7678987678987679,nan,nan,nan,0.04772833068362374,0.033485844626530266,0.012667728306054985,1.0,1.0,1.0,True,0.8907421618249193,0.9986393843555799
ENSMUSG00000032737-B,gene_B,6.815507441003853,7.041640427152683,6.802587943853041,6.8484048662423955,6.946614911609315,6.81556693148844,0.8981018981018981,0.7332667332667333,0.6786546786546787,nan,nan,nan,-0.009330619992684187,-0.025587889788595015,-0.01694270345392939,-1.0,-1.0,-1.0,True,0.9518035692705968,0.9986393843555799
ENSMUSG00000032816-B,gene_B,6.223660479365917,6.689135236193298,6.3914945227429865,6.175311660994779,6.622696028295127,6.313830333580481,0.6993006993006993,0.3736263736263737,0.6786546786546787,nan,nan,nan,-0.03279215041568795,-0.046136541413052776,-0.04088804766406309,-1.0,-1.0,-1.0,True,0.7493324341309919,0.9986393843555799
ENSMUSG00000032878-B,gene_B,5.742176725436824,6.076460971109089,5.775961219691476,5.755184418215599,6.055012889521243,5.735794441656764,0.6993006993006993,0.18781218781218784,0.2544122544122544,nan,nan,nan,-0.034304666853875176,-0.03952950467186454,-0.04866836423766346,-1.0,-1.0,-1.0,True,0.3399740201575092,0.996663658880448
ENSMUSG00000033106-B,gene_B,3.6385699267330547,4.417400343825731,3.9803675877166618,3.785423275774211,4.395031022325188,3.9695573283747985,1.0,0.8391608391608392,1.0,nan,nan,nan,0.02871504411034103,0.0230128302956858,0.0308703445808063,1.0,1.0,1.0,True,0.9992116406024669,0.9999777862691561
ENSMUSG00000033356-B,gene_B,2.6379901699250183,2.5271888933932747,2.4878993839422856,2.4069851900373775,2.3660193505609057,2.252714956162241,0.8981018981018981,0.6353646353646354,0.2544122544122544,nan,nan,nan,-0.28251866198647413,-0.11157686503828927,-0.330474009281918,-1.0,-1.0,-1.0,True,0.6956621862038033,0.996663658880448
ENSMUSG00000033411-B,gene_B,5.516600366318645,5.358218845503717,5.195770377760281,5.596939363877452,5.348330375171984,5.1492418904820445,0.2977022977022977,0.5394605394605395,0.6786546786546787,nan,nan,nan,0.05138167707238159,0.04183798229004798,0.03868428243037242,1.0,1.0,1.0,True,0.6182955134118155,0.996663658880448
ENSMUSG00000033420-B,gene_B,4.571359042772151,4.634292706647358,4.547789962337931,4.349467493523221,4.577478703193064,4.6315669308142455,0.05994005994005994,0.18781218781218784,0.019314019314019312,nan,nan,nan,0.15281263837148987,0.07910379719878786,0.21829945987798938,1.0,1.0,1.0,True,0.009783532809808667,0.996663658880448
ENSMUSG00000033427-B,gene_B,2.305125109230079,1.9502179637998567,2.0033215331870884,2.0496561899482204,1.8969924065559816,1.6369875028362377,0.7972027972027972,0.3736263736263737,0.24420205672596695,nan,nan,nan,0.10584949861344338,0.38440603322645983,0.7381431672217622,1.0,1.0,1.0,True,0.5131943726978065,0.996663658880448
ENSMUSG00000033554-B,gene_B,4.4504743457385985,5.051021399996996,4.485033851623627,4.476161130630523,5.082981239441767,4.450576887505104,0.5184815184815185,0.18781218781218784,0.7678987678987679,nan,nan,nan,0.0696835877811294,0.06277414237193198,0.028442629678152438,1.0,1.0,1.0,True,0.5201226584511021,0.996663658880448
ENSMUSG00000033581-B,gene_B,1.672931230970017,2.0347725811354787,1.9894641787088176,1.5389797657292839,1.5874197813137745,1.8820692579678306,0.18049481068899964,0.9433790056608884,0.07549130459838524,nan,nan,nan,0.7172447636247119,0.2499031044743256,0.9990825440694078,1.0,1.0,1.0,True,0.1906685668084558,0.996663658880448
ENSMUSG00000033684-B,gene_B,6.818198769987852,7.184268714372077,6.791293214900572,6.858294869607294,7.158974674857089,6.828120475805033,0.5184815184815185,0.30369630369630374,0.594072594072594,nan,nan,nan,0.023544620125378078,0.02277660691013182,0.008699618490215647,1.0,1.0,1.0,True,0.5777414476051543,0.996663658880448
ENSMUSG00000033740-B,gene_B,6.048838960826511,6.077167096589798,5.773247209723402,6.066644601494572,6.101704001432879,5.809050474302735,0.18981018981018982,0.5394605394605395,0.5134865134865134,nan,nan,nan,0.05989427235981067,0.041032059812285505,0.06322263977900272,1.0,1.0,1.0,True,0.4355224619433127,0.996663658880448
ENSMUSG00000033906-B,gene_B,3.992302558243659,4.245788215803605,4.157812568060338,3.997170100094068,4.3757078797651925,4.062453538345847,0.2977022977022977,0.5394605394605395,0.9530469530469531,nan,nan,nan,-0.1045285419483038,-0.07614622436365032,-0.013745813077129482,-1.0,-1.0,-1.0,True,0.7099423376109413,0.996663658880448
ENSMUSG00000033938-B,gene_B,8.477332339731202,8.563164548497165,8.25194163776493,8.430495089830867,8.577041764407022,8.344342528654071,0.6993006993006993,0.4535464535464536,0.7678987678987679,nan,nan,nan,0.012732746790670466,0.020425390023382,0.015740750969148818,1.0,1.0,1.0,True,0.8304860529782863,0.9986393843555799
ENSMUSG00000034006-B,gene_B,6.18441540330671,6.224707027435684,5.910132469705927,6.115129545456556,6.313174744459204,5.943249792164637,0.5184815184815185,0.945054945054945,0.37096237096237095,nan,nan,nan,0.03706500129499052,0.015403230266918515,0.04739870783682972,1.0,1.0,1.0,True,0.7558980493254279,0.9986393843555799
ENSMUSG00000034118-B,gene_B,6.0597257538126446,6.410446995020803,6.179291515280759,6.073309931875186,6.334272316728803,6.097353540572613,0.36363636363636365,0.2397602397602398,0.7678987678987679,nan,nan,nan,-0.031170168899398845,-0.09896636416044349,-0.03987614379433722,-1.0,-1.0,-1.0,True,0.4926906274189823,0.996663658880448
ENSMUSG00000034126-B,gene_B,4.35550203722344,4.363919227848658,4.516954341139135,4.338995817807232,4.4786719275187155,4.507837962496611,1.0,0.30369630369630374,0.1645021645021645,nan,nan,nan,-0.030549950137918284,-0.08180187122166957,-0.07932833656768477,-1.0,-1.0,-1.0,True,0.42396153422573735,0.996663658880448
ENSMUSG00000034460-B,gene_B,2.8919008701211273,3.037457734728914,2.5560747411649176,2.7516268015356133,3.0417231488909136,2.36697450953539,0.43756243756243757,0.4535464535464536,0.43956043956043955,nan,nan,nan,-0.4150956520519354,-0.07120120740534108,-0.30989239641142075,-1.0,-1.0,-1.0,True,0.5595082109948768,0.996663658880448
ENSMUSG00000034480-B,gene_B,6.536371404138878,6.5651428379059515,6.423177995931412,6.569048483269511,6.599595290292625,6.472719115025412,0.18981018981018982,0.8391608391608392,0.3096903096903097,nan,nan,nan,0.035513484155248486,0.017602992052998343,0.04401804324982528,1.0,1.0,1.0,True,0.42111730192760344,0.996663658880448
ENSMUSG00000034486-B,gene_B,2.5344558075300396,3.0211936324911868,3.3674354776884003,2.8458902197895712,3.155837144614375,3.2839333509814326,0.003996003996003996,0.6353646353646354,0.2544122544122544,nan,nan,nan,-0.6528619427093564,-0.12080063531043368,-0.1765518988623652,-1.0,-1.0,-1.0,True,0.022813020425295018,0.996663658880448
ENSMUSG00000034509-B,gene_B,4.477820250172944,4.941296197745103,4.547789962337931,4.479472400073851,4.902717783196379,4.490446816114968,0.23976023976023977,0.6353646353646354,0.2544122544122544,nan,nan,nan,-0.07874312123156002,-0.028935679755581565,-0.11567120587584634,-1.0,-1.0,-1.0,True,0.3694701556867067,0.996663658880448
ENSMUSG00000034520-B,gene_B,3.6554753120621775,3.5729508700141555,3.69321591260252,3.7711084713723997,3.610471828748888,3.762847400537354,0.6993006993006993,0.30369630369630374,0.3096903096903097,nan,nan,nan,-0.1240473240520963,-0.1034930087877632,-0.11560088535482506,-1.0,-1.0,-1.0,True,0.48835206273276166,0.996663658880448
ENSMUSG00000034575-B,gene_B,5.54687089187195,5.800595615950375,5.551226920158678,5.531264443033167,5.783004823892007,5.5161833744358235,0.6993006993006993,0.5394605394605395,0.5134865134865134,nan,nan,nan,0.029841180270186198,0.016435792026766496,0.015881852676604812,1.0,1.0,1.0,True,0.7726085988622717,0.9986393843555799
ENSMUSG00000034706-B,gene_B,3.1325876148728327,3.1980504955409095,2.564241679736249,3.0135547893011654,2.9560629637148064,2.5135535486646865,0.23976023976023977,0.6353646353646354,0.5001765903795841,nan,nan,nan,-0.15652578605599055,-0.09111860364364151,-0.3882715958090305,-1.0,-1.0,-1.0,True,0.5248584322940157,0.996663658880448
ENSMUSG00000034762-B,gene_B,1.7789711402155788,1.7017956570395936,1.6351455009376972,1.4941909650753389,1.6655831300906752,1.6835844420333106,0.8934632202073183,0.8391608391608392,0.2544122544122544,nan,nan,nan,-0.3704934965175917,-0.3406925599768067,-0.27690948580646524,-1.0,-1.0,-1.0,True,0.7685806176440321,0.9986393843555799
ENSMUSG00000034892-B,gene_B,11.136037463162769,11.271656564138217,11.08983862883478,11.14983782560132,11.320299346140567,11.11989541323722,0.6063936063936064,0.1058941058941059,0.5134865134865134,nan,nan,nan,0.0033110263887190104,0.019404931458934724,0.014099104686913928,1.0,1.0,1.0,True,0.33741678950880505,0.996663658880448
ENSMUSG00000035168-B,gene_B,7.009093085570789,7.387431583761263,6.842151592836836,7.071094529390247,7.360144026237259,6.87433776141263,0.6993006993006993,0.945054945054945,0.1645021645021645,nan,nan,nan,-0.03471668882551409,-0.021415023907052605,-0.031144065051004782,-1.0,-1.0,-1.0,True,0.6176186713390464,0.996663658880448
ENSMUSG00000035234-B,gene_B,3.409135760119689,3.695393104568248,3.309275844757219,3.284217473750288,3.5281480710758326,3.1908749406612036,0.14685314685314685,0.7332667332667333,0.1645021645021645,nan,nan,nan,0.16844084882305146,0.07812248582533628,0.21714819982012823,1.0,1.0,1.0,True,0.23325018945847162,0.996663658880448
ENSMUSG00000035394-B,gene_B,1.6995591803761583,1.800058875086971,1.994821593098696,1.6910919469024763,1.750253945730241,1.9027296433592535,0.14685314685314685,0.6710327367335699,0.1586236058184476,nan,nan,nan,0.47148377651119516,0.21405488932704803,0.863654651852498,1.0,1.0,1.0,True,0.21578933840569847,0.996663658880448
ENSMUSG00000035441-B,gene_B,5.383642826805758,5.648133348175254,5.562927811914359,5.270853177097691,5.6448671109514095,5.46711711710407,0.6063936063936064,0.8391608391608392,0.6786546786546787,nan,nan,nan,-0.07274010713430572,-0.03100149756174969,-0.07374747243160111,-1.0,-1.0,-1.0,True,0.9077098749373934,0.9986393843555799
ENSMUSG00000035569-B,gene_B,9.465651647084556,9.433292430907487,9.255339629277657,9.444087191762069,9.478391384663796,9.271861282297433,0.7972027972027972,1.0,0.3096903096903097,nan,nan,nan,0.007133491058949283,0.020198033177186277,0.011549673164309396,1.0,1.0,1.0,True,0.8337807380329386,0.9986393843555799
ENSMUSG00000035671-B,gene_B,4.2201373655210945,4.525019320000374,4.439678587854868,4.244594876759358,4.396874300699929,4.117188824299861,0.6063936063936064,1.0,0.5134865134865134,nan,nan,nan,0.04989333742831383,0.016064985038764322,0.051198154725945536,1.0,1.0,1.0,True,0.8866149280749498,0.9986393843555799
ENSMUSG00000035835-B,gene_B,6.486885016259482,6.680131873606925,6.535760687180904,6.50926284269009,6.703169987067342,6.469872762825488,0.6993006993006993,0.7332667332667333,0.594072594072594,nan,nan,nan,-0.026239299374513452,-0.027490066950796536,-0.03126455401675664,-1.0,-1.0,-1.0,True,0.8819339416767933,0.9986393843555799
ENSMUSG00000035941-B,gene_B,6.127815481755259,6.194074626387786,5.565902167142513,6.131747173059216,6.181589806647785,5.520451435917719,0.04195804195804195,0.3736263736263737,0.09923409923409923,nan,nan,nan,0.05086817990579004,0.03975224203145378,0.06567672231086728,1.0,1.0,1.0,True,0.04413321772191266,0.996663658880448
ENSMUSG00000035948-B,gene_B,2.2344104991967457,2.396410822987178,2.0033215331870884,1.9473710566470077,2.2617700783595276,2.1826263343076246,0.1080368900510405,0.1058941058941059,0.5134865134865134,nan,nan,nan,0.8811292945336335,0.3329904548920806,0.3281301906699351,1.0,1.0,1.0,True,0.11356741722182441,0.996663658880448
ENSMUSG00000035963-B,gene_B,0.8665421213283772,0.3969147386953832,0.8577936706532229,0.6193432590893088,0.7177036099434587,0.6886373565404361,0.5322994017433229,0.15137566002461356,0.13763825510818278,nan,nan,nan,-0.6709209944847203,-2.221251247281867,-0.9178541241752376,-1.0,-1.0,-1.0,True,0.17339073962696144,0.996663658880448
ENSMUSG00000035969-B,gene_B,7.923159158632485,8.280658108442204,8.04195714462922,7.827276186979015,8.259906144995416,7.939541150379634,0.5184815184815185,0.6353646353646354,0.20646020646020646,nan,nan,nan,-0.034137734252293134,-0.0044698728277946355,-0.048094983073897535,-1.0,-1.0,-1.0,True,0.49655517672976035,0.996663658880448
ENSMUSG00000035983-B,gene_B,1.9719495041877475,1.5958507704228242,1.8050621101133717,1.935280316543233,1.6499656074034859,1.6525502551128324,0.05994005994005994,0.5394605394605395,0.24420205672596695,nan,nan,nan,0.570555063091916,0.3283895708867034,0.7276162192910938,1.0,1.0,1.0,True,0.13866548255772146,0.996663658880448
ENSMUSG00000036112-B,gene_B,8.871927981857464,9.047276435508422,8.770980510760818,8.87691498625252,9.030501577868202,8.830903412620902,0.36363636363636365,1.0,0.8591408591408591,nan,nan,nan,0.012094507878644994,0.0036810662948399196,0.006118392370696678,1.0,1.0,1.0,True,0.8873207390759881,0.9986393843555799
ENSMUSG00000036246-B,gene_B,2.9256734503529467,2.697907705346685,2.4630547305303256,2.9749431201845575,2.660998937596041,2.4369933093184484,0.6993006993006993,0.30369630369630374,0.37096237096237095,nan,nan,nan,0.05066560993920372,0.2635592987493447,0.27652176246532767,1.0,1.0,1.0,True,0.5333256206791113,0.996663658880448
ENSMUSG00000036356-B,gene_B,5.300788238556267,5.426345543839241,5.163208675351139,5.363425600917585,5.436526601082916,5.19958164019582,0.43756243756243757,0.2397602397602398,0.594072594072594,nan,nan,nan,-0.02494842790120842,-0.034031846597793215,-0.02947157382970295,-1.0,-1.0,-1.0,True,0.4753369079971924,0.996663658880448
ENSMUSG00000036712-B,gene_B,8.247886619739957,8.535876717381523,8.122231207043955,8.245262847587421,8.479858788173317,8.11391487652148,0.7972027972027972,0.6353646353646354,0.7678987678987679,nan,nan,nan,-0.005483424055558531,-0.00838300993580368,-0.0059530510453227195,-1.0,-1.0,-1.0,True,0.9296535307812666,0.9986393843555799
ENSMUSG00000036885-B,gene_B,5.6561562775489485,5.911372828807355,5.80458088608163,5.6466146267640855,5.778385585668436,5.809343080696595,0.36363636363636365,0.7332667332667333,0.1645021645021645,nan,nan,nan,-0.059806865007940316,-0.023178279129519877,-0.04730566358357326,-1.0,-1.0,-1.0,True,0.39541573185602774,0.996663658880448
ENSMUSG00000036908-B,gene_B,5.231400846231189,5.227123474910199,5.218354999614554,5.138000574794034,5.11271424365997,5.230185404967225,0.6063936063936064,0.4535464535464536,0.1645021645021645,nan,nan,nan,-0.03538050830541295,-0.050940443519861406,-0.10385947927502566,-1.0,-1.0,-1.0,True,0.4020913633216934,0.996663658880448
ENSMUSG00000036915-B,gene_B,2.181670375703431,2.9447512944161405,1.9894641787088176,2.1958236325576928,2.63683417937731,2.0298275276766757,0.43756243756243757,0.8391608391608392,0.37096237096237095,nan,nan,nan,0.2782760856619488,0.21855663919583243,0.38555936329932666,1.0,1.0,1.0,True,0.6784240206225465,0.996663658880448
ENSMUSG00000037025-B,gene_B,1.0681718163415486,1.6239638978896584,1.5180779127415869,1.1011752826545955,1.4309688108687435,1.3852940719815074,0.5921705854473711,0.43465009302895763,1.0,nan,nan,nan,-0.1624365832974901,-0.3916263115703409,-0.24650561003881177,-1.0,-1.0,-1.0,True,0.8437495362435036,0.9986393843555799
ENSMUSG00000037103-B,gene_B,4.762675049545067,4.9622759325747205,4.754485071441664,4.624852716696885,4.8898285665249634,4.67900878237955,0.5184815184815185,0.6353646353646354,0.6786546786546787,nan,nan,nan,-0.050143370562264235,-0.02845620551191885,-0.032551348133721465,-1.0,-1.0,-1.0,True,0.8093361714483401,0.9986393843555799
ENSMUSG00000037148-B,gene_B,5.3559433459594565,5.7428075620811345,5.379359929596963,5.244548349872657,5.685725874813561,5.446868419725843,0.7972027972027972,0.2397602397602398,0.7678987678987679,nan,nan,nan,0.054431640405352866,0.05617010921683435,0.042423519905052005,1.0,1.0,1.0,True,0.6986264930314307,0.996663658880448
ENSMUSG00000037341-B,gene_B,1.0947190447599544,1.6998243412769396,1.7810633890716536,1.2853131407454157,1.6424442209041314,1.4381664241310894,0.3808395771579369,0.2397602397602398,0.24293368547522887,nan,nan,nan,0.5566875924677893,0.3963873896488679,0.6903923235861562,1.0,1.0,1.0,True,0.26753303241901566,0.996663658880448
ENSMUSG00000037353-B,gene_B,6.360793091869146,6.762217957729677,6.459960745386885,6.303948272990253,6.711561473442658,6.395772079167929,0.6063936063936064,0.30369630369630374,0.2544122544122544,nan,nan,nan,0.030815156159095636,0.03553812734224889,0.07478477956078856,1.0,1.0,1.0,True,0.409717721720274,0.996663658880448
ENSMUSG00000037366-B,gene_B,4.36463641521629,4.0739665369896425,3.938730732252888,4.222101496223848,4.033870610459629,3.904998765057796,0.36363636363636365,0.8391608391608392,0.5134865134865134,nan,nan,nan,-0.1408508329561464,-0.051358732237525816,-0.08968252379740045,-1.0,-1.0,-1.0,True,0.7162600929408869,0.996663658880448
ENSMUSG00000037437-B,gene_B,0.4931869375213667,1.016202448119127,0.0,0.6604654061771537,0.8508986989301699,0.831453020104263,1.0,0.34714920254943893,0.1630630546970977,nan,nan,nan,0.20587855402073957,0.5109235918549158,1.491595572153002,1.0,1.0,1.0,True,0.45255859437503976,0.996663658880448
ENSMUSG00000037514-B,gene_B,6.132919938058723,6.442916828732445,6.022900665650635,6.152280017340841,6.441637264513261,6.047117868860047,0.2977022977022977,0.945054945054945,0.37096237096237095,nan,nan,nan,0.02075879643115075,0.012540634955228105,0.03074842376166334,1.0,1.0,1.0,True,0.6067186449207174,0.996663658880448
ENSMUSG00000037578-B,gene_B,2.3493440211304444,2.4449538933700055,1.9245325267363556,2.0633650709884295,2.459243618091008,1.9729345163867689,0.7972027972027972,0.3736263736263737,0.37096237096237095,nan,nan,nan,0.11510150245599007,0.23648483679536636,0.5859648663567865,1.0,1.0,1.0,True,0.621963094344725,0.996663658880448
ENSMUSG00000037709-B,gene_B,5.614793145286969,5.771682642829529,5.28112847634893,5.621498015935968,5.779242033918173,5.3284802729921035,0.5184815184815185,0.8391608391608392,0.594072594072594,nan,nan,nan,0.022800324123640765,0.032080888626537,0.031527551546563,1.0,1.0,1.0,True,0.8447481362005002,0.9986393843555799
ENSMUSG00000037824-B,gene_B,6.8459515146259715,7.248167754355363,6.999602521054054,6.828684189802462,7.243453669166163,6.989369821534703,0.6063936063936064,1.0,0.43956043956043955,nan,nan,nan,-0.046389915646927425,-0.01342898090111858,-0.025188983706539974,-1.0,-1.0,-1.0,True,0.8519684762336072,0.9986393843555799
ENSMUSG00000038070-B,gene_B,6.173476654903146,6.058731514879098,5.739175558295319,6.139756574239245,6.038899951324261,5.591305820639881,0.8981018981018981,0.6353646353646354,0.03996003996003995,nan,nan,nan,0.035898548214433154,0.006749589732159725,0.08692895313051155,1.0,1.0,1.0,True,0.2719950877428714,0.996663658880448
ENSMUSG00000038324-B,gene_B,8.28606169121727,8.588040306174602,8.26923806330288,8.28839059676276,8.621807957870757,8.271131041392392,0.2977022977022977,0.5394605394605395,0.09923409923409923,nan,nan,nan,-0.019487728600910005,-0.00841569091062065,-0.03502009260910533,-1.0,-1.0,-1.0,True,0.21841914766834247,0.996663658880448
ENSMUSG00000038344-B,gene_B,4.521410531133573,4.462731345494805,3.938730732252888,4.495633743039162,4.380699397412471,3.8729529596552457,0.5184815184815185,0.4535464535464536,0.3096903096903097,nan,nan,nan,0.04423988246537133,0.08670870127520428,0.05408672538839752,1.0,1.0,1.0,True,0.513497573296684,0.996663658880448
ENSMUSG00000038371-B,gene_B,6.5227188508020095,6.891635783677579,6.286257738390549,6.519067174442312,6.877281327449755,6.398895474123737,0.43756243756243757,0.4535464535464536,0.7678987678987679,nan,nan,nan,0.011037026033604881,0.03996547757731093,0.030434162757349354,1.0,1.0,1.0,True,0.7087686469462136,0.996663658880448
ENSMUSG00000038453-B,gene_B,9.10501338767254,9.318497537989195,9.129423201505732,9.078198311844755,9.313772965831523,9.188783994219051,0.6063936063936064,0.7332667332667333,0.594072594072594,nan,nan,nan,-0.007798817922819722,-0.002415065603048656,-0.006337727979431438,-1.0,-1.0,-1.0,True,0.8498621804341554,0.9986393843555799
ENSMUSG00000038507-B,gene_B,3.617342377164918,3.7521922185412553,3.910853363883717,3.5584878381408864,3.8810114621398637,3.7511932705675153,0.23976023976023977,0.8391608391608392,0.43956043956043955,nan,nan,nan,0.16552420355417732,0.044094060865851874,0.10478050757176724,1.0,1.0,1.0,True,0.5630741259768559,0.996663658880448
ENSMUSG00000038564-B,gene_B,5.37837646809151,5.643522899210762,5.055518549169845,5.351556321583432,5.594394496622022,5.049087454381074,0.36363636363636365,0.6353646353646354,0.1645021645021645,nan,nan,nan,0.06365297306675625,0.02009795598649169,0.11237704832222883,1.0,1.0,1.0,True,0.3654892061851933,0.996663658880448
ENSMUSG00000038605-B,gene_B,5.469781675771183,5.795215025627723,5.618348259489192,5.467605543744283,5.803522891513491,5.616112233544566,0.5184815184815185,0.18781218781218784,0.6786546786546787,nan,nan,nan,-0.03794971443596948,-0.05567460243206994,-0.0218155229501842,-1.0,-1.0,-1.0,True,0.48951649490538596,0.996663658880448
ENSMUSG00000038756-B,gene_B,1.0508902517948273,0.9884911626628992,0.996549794818076,1.1363884654195273,0.9886257646031573,0.9999932834417351,0.2753115240429097,0.2241704846913528,0.28908261396868173,nan,nan,nan,0.9725383718121455,0.609653028595619,1.0909482557078598,1.0,1.0,1.0,True,0.23428319006735213,0.996663658880448
ENSMUSG00000038816-B,gene_B,4.587949129929159,4.908808739651785,4.657251156538036,4.552097055496311,4.866519253177955,4.604182241403749,0.43756243756243757,0.8391608391608392,0.03996003996003995,nan,nan,nan,0.06870233004688994,0.030465193441680655,0.23254412423169332,1.0,1.0,1.0,True,0.20737581940793595,0.996663658880448
ENSMUSG00000038843-B,gene_B,3.29591179554736,3.914970117903678,3.427888788697173,3.3723690528288643,3.8627311414759338,3.417522060226893,0.23976023976023977,0.3736263736263737,0.2544122544122544,nan,nan,nan,-0.1845128747719082,-0.10269428957394391,-0.126034942591317,-1.0,-1.0,-1.0,True,0.2719118423088573,0.996663658880448
ENSMUSG00000038900-B,gene_B,8.942516274352606,9.116281159057234,8.915978123978043,8.902817818828172,9.11568500792802,8.888852901026016,0.43756243756243757,0.5394605394605395,0.8591408591408591,nan,nan,nan,0.019180863727699716,0.017877337455080425,0.01524654722877369,1.0,1.0,1.0,True,0.7845094249281548,0.9986393843555799
