NAME ,CSF 75 103 20122021,CSF 106 20122021,CSF 105 21122021,CSF 101 102 104 21122021,CSF 81 83 108 113 21122021,CSF 109 21122021,CSF 110 21122021,CSF 113 20122021,CSF 88 118 21122021,CSF 89 PROVA 07122021,CSF 115 116 121 122 21122021,CSF 118 120 21122021,CSF  96 20122021,CSF 70 21122021,CSF 97 21122021,CSF 123 124 126 20122021,CSF 129 21122021,DSS 71+77+T0.5 090224,DSS 72+74+T0.8.2 090224,DSS 73 090224,DSS 76 090224,DSS B896 090224,DSS T0.5+B897 090224,DSS T0.7 090224,DSS T0.8 090224,DSS 79+111+80+902 090224,DSS 114+107 090224,DSS BT1.8 090224,DSS T1.5+T1.7+902 090224,DSS T1.6+901 090224,DSS 85+86+T3.8+78+906 120224,DSS 91  120224,DSS 117  120224,DSS 122+90+87  120224,DSS 906+T3.8 120224,DSS 907  120224,DSS T3.6  090224,DSS T3.7  090224,DSS 93+126+T5.6 120224,DSS 95+127 120224,DSS 129+94+128 120224,DSS 911+T5.6 120224,DSS 912  120224,DSS T5.5+T5.8  120224,DSS T5.7 120224,3297 VECPAC 190224,3354+3353VECPAC 190224,3369+3673+3371+3677 VECPAC 190224,3674+3677 VECPAC 190224,3677+3688 VECPAC 190224,3679 VECPAC 190224,3680+3629.1 REP VECPAC 200224,3681 VECPAC 190224,3687 VECPAC 190224,VECPAC 3678+3675 120224,3296+3296.1 VECPAC 200224,3306+3296+3296.1VECPAC 200224_2,3328+3356 VECPAC 190224,3330+3347+3689 VECPAC 190224,3352+3370+3689 VECPAC 200224,3355+3364+3665 VECPAC 200224,935 CTR LPS CSF 070224,936 CTR LPS CSF 070224_2,937 CTR LPS CSF 070224,938+942 CTR LPS CSF 070224,939+940.2 CTR LPS CSF 070224,940+934 CTR LPS CSF 070224,941 CTR LPS CSF 070224,942 CTR LPS CSF 070224,943 CTR LPS CSF 070224,"944+946 CSF 2,5H 080224","945+949 CTR 2,5H CSF 070224","948 CSF 2,5H 080224","950+951+947 CSF 2,5H 080224","952+953 CSF 2,5H 080224",954+961 CSF 24H 080224,955+961 CSF 24H 080224,956 CSF 24H 080224,957 CSF 24H 080224,958+963 CSF 24H 080224,959 CSF 24H 080224,960+962+963 CSF 24H 080224
"2,2'-Bipyridine",2940789.388,2919349.437,2181493.416,2369051.367,2854065.797,3509565.885,3270792.569,2542746.206,2381064.997,7940993.861,2383132.257,2496305.787,2763839.99,2150594.272,2123278.517,3220126.824,2319418.119,3861212.379,1976263.439,4127308.102,3102063.779,2362766.374,4365720.963,2293027.014,2847835.508,2701656.429,3204537.367,2485162.802,3066949.586,2712533.603,2894225.076,2733226.924,3584958.215,3888846.326,2574227.485,2399885.256,2055569.302,4503624.001,2317218.715,3122266.722,3887064.924,2658583.592,2729711.961,3147389.89,1352931.521,2662076.276,4507100.13,3386786.432,3299853.829,3744893.787,1817478.658,2031722.731,2819845.473,2163397.692,2465263.347,3165070.596,1831647.042,2861291.617,2632834.793,4874696.553,3139908.044,2224100.005,2219857.695,3018883.756,2336528.039,2141287.1,2583740.002,3389479.651,1714114.699,1929917.567,4065652.622,2718059.915,3562628.167,6423803.462,2862939.178,3079522.385,3811625.736,2471889.315,2931314.092,3041949.054,3013079.046,2677203.954
"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",0,0,0,0,282147.4653,632287.4683,0,171948.304,617569.3503,0,217242.9717,838023.8558,673246.6872,246285.3146,627053.302,19077.38276,122032.9029,69269.08662,0,34161.07088,347353.6403,210328.5889,162474.5043,180971.2224,368751.1381,95755.17219,336486.4829,468199.6973,498173.7265,462445.916,65596.7007,512061.3233,450518.5841,239081.4749,268200.7267,31582.54065,409578.558,507399.0252,106496.6281,162512.6305,173619.9964,69879.38781,276949.5648,362895.987,453587.2217,290387.4784,57443.86561,566637.9952,304174.8157,243820.9879,293681.2361,273656.0546,186878.7198,119191.1333,189653.7582,157691.8188,386134.7502,225996.0697,365069.9202,315888.6569,209024.5085,175030.4635,303758.2558,274869.4952,392030.9968,59439.67253,232858.6261,0,213069.5199,298584.8682,528194.2916,389831.0903,320346.8783,54322.71695,407253.9895,497613.8835,277421.6528,262748.0629,247068.9606,0,433126.8911,125677.6315
"2,3-Dihydroxybutanoic acid",4570144475,4177637221,1983016981,1126172790,2742270820,0,1920276010,1964844892,2729816971,3216248992,0,52424891.76,1737874615,708719413.2,5610574325,13124771288,1411426262,2117211514,2997621900,2174346407,0,3438710149,4475908862,3175980638,4029385350,3241918537,3736499498,3112600760,3214996929,3521179614,4602562553,602121879.1,0,1261659316,3538632996,0,3418463020,5183963200,3056061097,1855779335,5900190686,0,3394068790,4161030676,1326409736,0,4730131970,4286569345,4209474373,4561502846,67589111.14,2974004859,2473065804,3459100110,0,3364431694,2566404275,3201173627,3926098895,4487483629,0,2580444125,0,3051622657,3377979042,3751049047,3232056279,2095415485,2247194781,0,3627602601,3911617360,4500485870,2050805844,2501565986,3269097877,2656266218,2532538059,2698135499,3883338066,3064176740,3121586043
"2',3'-Di-O-acetyladenosine",0,0,0,0,0.000245663,0.0002887,5.58655E-06,0,4.05706E-05,0,0,0,3.92092E-07,0,0,0,0,0.000154414,0,0,0,0,2.73726E-05,5.52273E-07,2.16377E-05,0,0,4.15207E-05,0,0,2.6706E-06,0,4.72357E-05,2.70672E-05,0,1.65533E-05,0,4.50727E-05,0,0.000211352,0,0.00023685,2.52113E-05,0,9.92854E-05,0,0.000182334,0,0,6.45168E-06,2.81217E-06,0,3.17208E-05,7.34716E-05,5.87514E-05,3.03789E-05,0,3.85321E-05,0.000122287,0,0,0,3.32813E-05,2.47215E-05,0,3.99086E-05,3.46173E-05,0,0,5.80056E-05,0,0,2.6549E-05,0.00017094,7.47883E-05,0,9.15319E-05,8.31218E-05,0,0,8.01311E-05,0
"2,4,4'-Trihydroxybenzophenone",1146276.056,1286539.817,1244499.406,1080349.661,648305.4,1106311.353,918706.1512,700647.4803,848325.4517,282991.9697,1536586.569,927437.4844,1031199.439,1289948.732,1432593.196,1463531.67,1170763.751,2406453.916,1131523.74,1948296.38,1338047.059,990824.5686,861576.0264,788850.1799,580402.5949,989461.599,906709.6867,1014874.673,881558.6336,157864.6721,1227703.514,986899.1412,1057071.445,1129565.903,375773.17,590646.4992,836578.4053,1199062.562,1149081.18,1155352.013,1518677.762,753600.3154,948925.8481,1601573.268,1309538.212,508674.8763,2750297.1,1157786.033,1245662.78,844036.9946,327978.0263,1225020.161,378251.8481,1352829.605,658388.3785,1392623.303,868624.3425,725205.6428,854175.4691,1053673.68,1706196.312,525310.0517,713347.6594,852494.0803,907678.3022,1225120.061,571404.3107,2507888.733,719249.2913,706534.5623,1255374.474,1317304.613,757786.7503,2697361.707,277442.8296,757513.0561,843795.1252,617310.8199,1357320.462,1168461.71,1194615.448,1404055.679
"2,4,6-Cycloheptatrien-1-one",19948438.62,2241652.317,1931975.238,17909116.63,126160618.9,25981217.13,19417476.71,0,13792810.1,0,90043063.36,1496446.116,1122982.158,0,0,110339818.1,1377765.531,19902308.13,10756033.34,6870425.262,0,33706514.91,57333783.51,0,20165248.66,34798826.95,35295533.59,24877486.65,6942537.076,80520727.95,0,32821251.24,4062844.225,5153253.326,96471942.5,6320633.92,86106079.32,0,27735652.04,5792626.547,28874176.58,5840678.157,22949555.77,2105106.239,55736460.26,13883571.63,72360267.27,21029089.44,21350591.7,21958217.99,25351106.12,23971608.06,13493772.63,15788381.28,53908601.56,23331570.65,13507070.89,18008862.99,15544953.1,27511142.91,25366726.73,0,0,0,10146574.01,58704537.85,13180393.69,181130855.6,3312202.08,9313334.403,10373441.08,12936407.04,7464649.144,11066875.81,85482722.14,10027234.46,10945963,7003741.429,7760880.628,83554768.72,606419.8046,10343763.71
"2,4-Dihydroxyacetophenone",2673.780048,169338242.2,1646553.392,257239929.1,1832682.65,2838140.02,902448.7972,4313962.681,965207.6032,262580220.2,2247083.626,1957129.803,168603183.2,4836086.767,528112.7355,1959645.152,2632978.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30178151.89,0,0,0,0,73632649.05,67645375.06,76708736.42,61754333.24,87442339.27,0,0,85509209.01,139137556.5,210390971.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-Dimethoxybenzaldoxime",10940.36093,11236.1569,16910.29064,14151.4079,75847.06685,139688.4546,112507.758,18518.78034,19735.1298,645410.2774,12629.7872,22061.27731,27163.85017,11917.68476,8981.732964,29705.15504,19666.73092,1462251.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509396.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495632.767,0,0,288134.4862,0,0,213642.3293,129246.325,0,251484.4159,924334.9552,0,0,0,0,0,0,0,0,302916.5075,0,0,0,0,0,0,0,0,0,0
"2,4-Di-tert-butylphenol",6788357.755,6653436.544,5298806.269,4914575.472,5137011.864,5461779.799,3736389.42,5654703.225,5289604.826,20113598.92,6453878.661,6155199.893,6099596.28,5763584.787,6768542.492,9857964.976,4682352.396,12849815.57,1511762.213,14603856.93,9397574.583,8677284.148,3220097.911,9132575.201,8750492.309,4020333.128,6469693.29,5812050.828,9324508.402,8225469.667,5936602.319,8616896.113,12448052.66,7840908.351,6558799.483,9841693.835,3953764.347,5408989.145,0,4190060.893,0,0,11107920.33,11231547.77,0,8986309.424,3580843.217,9020404.609,9268451.852,9627593.292,6622432.176,6038065.456,7050188.656,6085218.43,1338180.166,8070850.565,5679450.076,6081797.793,3903481.919,8971727.004,7749719.322,0,0,0,3808480.405,0,0,925905.8471,0,0,0,0,0,0,0,23540750.26,25634205.32,21205619.36,20696448.78,21039986.69,8087576.872,16909088.53
"2,4-Imidazolidinedione, 5,5-dimethyl",0,0,1435265.972,318007.8154,3843623.129,14948408.53,4539566.737,1214607.971,949818.9017,0,3447495.304,560164.0793,2188523.781,0,0,225285.1138,843167.5835,13688358.84,3648590.649,8891177.457,2223676.737,1379342.983,2980852.205,1847466.846,634197.052,2571973.085,1825529.313,261840.4024,382421.3834,753831.4831,256408.4362,348120.5502,587743.5234,2405478.341,429243.1477,368348.2208,1252250.518,4285004.683,1405672.785,1529916.351,144264.5422,1619329.311,247731.5169,730715.3974,146995.2752,201468.8534,8898311.533,2300292.213,3931503.729,1986043.946,511496.6468,1288358.282,4419.700505,1211644.368,990187.7642,1443214.907,1926874.495,1859344.722,1613273.149,0,4317269.142,1354936.954,644499.0536,1760064.567,1263244.007,2341100.32,809613.53,7493864.511,412839.8001,556437.1993,1605873.894,2489527.194,800435.3915,6838940.796,919256.2746,1521864.791,469708.2403,1493093.065,4376760.37,1830445.726,1477329.203,2175025.89
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",788498.3353,0,731182.345,239297.8421,2690230.867,9470491.185,4545410.59,0,0,0,1457478.667,291798.9786,805429.146,0,0,3726464.408,293907.3501,2897286.802,235868.1768,3913386.036,1594900.577,732250.1991,1367985.936,317611.9217,0,1066627.267,794085.5027,259390.5508,126142.0763,826622.4959,4341247.911,677422.5881,1519787.283,2722916.903,922187.8399,629028.3821,485613.7475,2399284.483,1968464.644,746203.6555,4304424.469,4900164.249,153461.1782,1091700.399,248600.1393,198652.6729,3945389.317,2464545.7,2402258.324,3488919.651,883874.4916,500509.291,0,680653.2122,851286.0731,325496.7641,1048112.088,285852.3777,1201620.14,391915.7314,4898151.544,1407504.59,441365.4161,2513526.182,1491503.586,2201362.478,2222342.374,2912727.403,277621.7275,149247.5803,1189989.659,3528302.579,2155268.685,138382.1033,938234.5598,1001195.771,230352.0505,465907.8005,2547690.669,1300428.495,1176546.872,2642498.478
"2,5-Dimethoxybenzhydrazide",13874070.01,24560787.38,40483843.92,17167480.4,34442907.33,33159721.99,34899708.8,22616961.59,30824325.89,170044934.7,32563308.81,32058584.12,26559035.64,0,25987307.15,12489805.5,32956088.22,54920263.89,35418044.12,8547734.419,24612551.07,42680141.02,50700708.28,31103573.94,63758295.65,33030599.52,57850395.96,56878457.37,45301871.99,31317478.49,21468125.51,34482636.65,32894918.4,26381483.57,23298238.18,21693186.65,41904421.97,50950085.98,20572515.99,15736730.38,35841174.85,16057189.51,43625908.26,17774508.31,24215724.88,30373452.87,35526826.82,41594835.75,36161078.28,30374668.05,0,42742248.23,40447116.11,23576025.47,26649777.44,35426800.12,35148963.84,42701818.81,40348951.5,49327575.46,39895269.71,11781577.02,28731713.39,42156916.9,46304610.7,44929346.78,12249921.54,21761974.84,39650095.59,59986375.75,44298328.19,46320595.12,19567267.99,13177273.66,32085102.81,39947709.41,25080798.47,32712721.53,45428641.52,41309807.91,54263504.31,20518440.15
"2,5-Dimethoxybenzonitrile",456516.8872,2113391.652,411583.4656,300643.8077,1794360.998,3128071.849,1185624.37,1812896.386,80365.36582,4677740.412,337424.0179,653598.3056,1966143.978,450219.5659,1338232.241,457282.7488,1910172.053,1749442.516,944291.2749,710652.3061,906356.6364,1423998.601,1955963.404,1660495.176,2483865.686,951857.4161,1970661.896,2073016.342,1600674.682,1230726.009,783166.5483,1324911.288,1307447.762,856778.4963,1148947.263,972279.9156,1536188.614,3114481.517,609376.2143,1201948.467,1097766.227,827921.7872,1724499.271,1149344.42,687617.1379,1301553.991,922648.7555,2072542.648,1045101.465,1046518.912,593099.2703,1565432.148,2090882.405,803146.1565,874833.2777,616824.2912,1518328.323,1913240.492,1755968.295,2695492.345,901345.4396,587508.5807,1453473.466,1628038.375,1592412.543,1652790.149,905003.6379,908356.0398,1261123.296,1768610.562,2044620.781,1911061.022,1351354.39,1031440.089,1547179.507,1637771.629,2193223.109,1044098.637,882096.5364,852353.4145,1527820.427,723171.4648
"2,5-Dimethoxyphenol",10720952.44,9563102.111,15105787.35,12093742.86,9562465.159,13779692.6,12655602.49,8954349.051,9624203.82,65511424.71,10474231.91,9076649.385,10864494.58,9878204.913,8270423.844,13061216.82,10152134.49,27271228.91,17125136.17,8524896.435,8565802.041,16258225.91,21858338.16,13626142.07,21222585.6,12980485.47,19153275.16,16702166.17,11375826.71,8563129.319,8616037.862,10385497.76,11888199.54,9487599.221,11876125.9,10428582.24,13264173.56,41876047.1,6692119.493,12382757.57,12675738.73,10506325.44,11995177.99,11871416.63,7048315.749,11831643.02,15881229.02,14928042.51,14667070.08,13089954.81,4117512.171,14959381.11,15790885.36,9591598.554,9289462.87,15401472.48,12948240.39,17137005.84,14691201.01,22218534.4,18726110.88,6173616.204,6662760.057,16991562.22,12750590.2,19339765.69,9243235.519,15283082.14,12431658.23,19315696.23,16241175.37,27154675.3,9249440.704,10891865.48,9638793.986,13564383.65,8506555.066,10963896.93,19264196.87,21214519.03,16529742.69,14254803.1
"2',5'-Dimethoxypropiophenone",33762251.77,34954574.93,35561500.69,27179342.9,33370111.03,29720390.31,33996737.38,37133969.16,31444881.3,309639339.5,36465168.63,32074592.92,35259500.67,26935034.39,26724554.25,46503999.7,36220269.15,63752205.87,39754376.49,34902270.72,39948567.52,52447544.14,70353524.93,60364699.1,92286435.37,30420217.7,75535397.62,69995425.87,54560077.27,47462819.94,41235895.3,41679624.09,46365579.57,38374106.12,37021625.43,42932639.66,57325958.41,73711590.05,25412116.79,34797169.71,52572485,31518805.6,63026536.47,50621757.15,26590790.67,37180648.39,36959592.53,62021832.8,53066067.82,39151102.94,30370213.33,46361181.6,65365856.54,34250825.05,27588420.64,42276693.32,51498537.16,68334338.08,54149490.7,95147989.41,53403062.58,23009374.98,56428288.81,51463519.26,66715288.9,58022750.8,38979203.35,29204216.23,44268368.15,66924426.87,80373775.78,65419184,48053463.42,45374284.41,63238790.13,57959678.47,64829958.82,37721709.85,41461224.07,27490810.8,51295643.25,27993721.58
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",857431.9214,1305189.624,1073604.933,363405.7579,463980.2448,869330.8631,1082657.544,1040043.756,829151.5711,10586435.36,482322.1206,1183947.929,1035463.349,987892.4994,1392016.728,675725.4292,1205071.104,0,0,3660213.67,4317866.677,0,0,0,2195043.492,496563.9877,2762182.006,0,0,0,1427472.578,515455.7413,0,294985.7118,464905.6631,3463715.953,0,4124221.609,3377608.794,4425514.727,2200734.434,4304775.642,1883782.188,0,1975708.93,3304860.66,1489419.379,1721435.997,1734056.284,2634234.252,1418447.112,1091928.149,1310453.362,623196.4311,2784194.175,822531.2759,871521.5253,919736.3128,1036044.246,0,2175513.298,2632707.217,1880101.139,3258903.406,1194462.564,1050681.096,340845.8389,3273606.422,0,0,2936432.996,0,3318963.923,4691958.827,1686102.732,892214.5734,0,0,4261083.12,0,0,0
"2-Allyl-1,4-dimethoxybenzene",56500588.01,62533531.97,41041294.07,25635223.48,55527515.61,64451329.75,64646246.43,63374979.92,55377089.01,177178701.6,34718563.45,53294452.72,48647283.22,42078471.08,42596307.69,63816664.51,50465078.53,75667466.81,44836851.05,60795333.84,57921668.58,51324983.45,77659227.14,43646446.75,66256339.76,43417693.54,59939447.9,52103109.26,50373519.92,55014641.61,56508558.03,60067154.52,64635513.29,60564700.23,51945669.51,48621682.69,49799442.62,90474788.34,48531707.59,55154720.63,84036588.81,73133461.11,56216449.55,70090246.08,41423351.54,48078132.53,85171869.93,82930983.09,66892573.81,66914437.41,43783184.68,44466083.28,46942271.91,35726533.57,48171095.33,48664310.98,43337144.3,63322648.83,59510904.24,101537209.6,57499624.58,47532975.66,54400650.31,65264123.3,64955720.21,55740296.21,71339670.11,68414710.94,33772132.94,50964238.62,85551993.67,66885793.6,77973620.09,62181872.79,68784436.75,62278439.19,54406804.29,41007468.61,54601676.14,45615179.48,58940577.81,47008192.42
2-Amino-4-methylbenzophenone,616544.0355,509250.37,491561.2162,69253.49455,405147.6966,346175.7893,446442.6209,632899.547,328590.033,2381649.816,377623.5355,469035.0769,364527.6381,272101.9956,410775.1112,664314.3257,447772.981,0,0,93567.06994,476208.8245,258352.5975,364771.731,187792.7756,948783.5996,255379.5253,839619.4598,887444.1369,713501.5015,826856.4213,192997.5934,618195.9799,728492.124,605022.0385,451763.8763,402312.6338,931112.2938,734408.39,364109.518,282255.2339,841140.6835,586711.7524,1141176.822,679552.5541,796860.7423,326881.3479,237420.2877,938441.8621,704334.0317,289269.7018,249286.5521,647918.6816,393276.5729,476544.5047,602325.9237,185987.1926,725931.275,875200.4259,921990.674,817490.4065,298209.0618,107726.8326,355281.3099,639010.5735,920262.8158,760407.3293,372954.735,0,393462.9358,943578.192,1077093.668,891080.8846,567047.3111,163169.6235,798055.0716,743719.0191,430677.2944,303918.1096,340071.903,404781.3366,800018.0605,393975.4034
2-Aminoquinolin-8-ol,0,5708378.942,2809493.572,0,5010293.539,5735191.167,4450347.061,4762862.249,0,20161740.71,5048670.071,0,4043005.161,6110656.548,5985081.6,18974733.04,4203953.6,0,0,0,0,0,0,0,22590135.66,0,0,0,35673268.21,0,22193665.34,0,0,0,9788714.605,4848580.27,0,0,0,0,58089365.52,0,0,0,0,0,0,10615058.17,17349139.26,0,4314503.07,32008377.09,0,0,0,2488867.657,8135337.542,0,2372504.09,0,10249772.89,0,0,0,0,14008879.28,0,0,0,22688656.39,0,12837555.5,2764486.521,0,2625238.235,14964712.98,8575835.055,9682941.956,0,0,12983104.51,13756386.79
2-Butanol,38822756.81,37581420.22,11135835.43,2385888.75,27703213.18,12021625.42,14580190.71,43772609.6,20585902.36,0,0,33199460.84,13411424.77,24255458.55,38118749.07,82677589.37,16944477.87,34711853.08,0,0,0,0,563364424.3,0,0,0,0,0,0,0,0,0,0,89071068.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319749475.2,0,0,0,0,0,0,72906151.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130114059.3,311033324.5,0,0,0,74213125.79
2-Buten-1-ol,0,1372452.121,1976061.333,1030372.227,1253774.594,1349307.809,1830550.328,1292642.062,0,441082.4435,1191971.652,0,1338644.324,1256404.399,1333241.992,1211574.204,1789851.476,0,0,0,198997.1767,2144331.195,2009160.882,1326110.622,0,1865791.104,2297370.59,2625076.196,0,1581681.166,0,0,2309854.467,0,0,0,0,3229916.151,1316607.317,0,0,2903333.512,2012513.334,2713291.901,2213144.8,1822458.642,2356638.213,1411349.441,1425170.231,0,0,1641907.9,1192604.616,1419080.27,861561.9516,995231.1615,60415.43751,941862.9668,1681287.963,0,1760248.587,0,0,0,2559270.718,0,0,2341610.526,0,2437398.723,2556961.966,4029918.177,0,336272.9014,0,2021932.855,106703.4444,0,0,4677195.894,0,1993120.106
"2-Butene-1,4-diol",0,417957.0767,563977.8888,449880.5744,614560.9601,1029329.05,670663.9766,491706.4248,406583.6159,214425.7051,566906.1082,526485.0741,520484.726,318480.0377,0,631277.7289,527331.7631,4211801.409,512.8171628,0,0,1467734.018,0,69881.86597,0,1698596.991,3004.353103,2477997.066,0,402.7616044,0,1490246.931,1674022.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134206.5388,207341.1865,0,0,100670.663,0,173655.0178,95666.84636,0,259517.8551,178884.8861,0,0,2022367.911,0,0,0,0,919827.3546,3379994.991,2348517.628
2-Butenedioic acid,82583308.95,44992048.49,64407925.67,12449599.92,52151071.29,95285021.6,40569280.43,43156039.46,42969858.64,192434.2821,30843650.35,47107019.65,68440607.31,57496389.54,44929050.41,110453012.4,28155532.67,23505744.66,70193088.44,12722643.27,64482173.89,28333490.37,101889999.3,30861622.49,49437913.01,24838188.76,31776406.16,32836455.65,66221669.25,0,11650433.05,63919575.34,80715459.88,76814355.16,116302594.9,67405843.92,32504353.14,86888981.48,61344799.31,50502024.16,66265766.07,48027478.16,24924535.38,52353951.09,49932914.26,44970050.85,156753784.3,80129677.79,56559113.48,112671415.8,24802914.28,48793696.62,0,0,19315444.73,59469120.52,41026606.33,44422953.94,58882417.59,15905325.19,51527456.09,114466233.9,31445876.17,34713852.75,32994419.09,41352967.13,20759626.32,100966459.4,79549888.38,48949864.59,28845475.09,138177236.3,25266225.73,34437939.51,21853555.69,50623871.11,24700755.09,52812462.2,59584607.95,44105703.65,42848102.06,41534223.35
"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",95758272,126771754.6,65953133.1,16931854.54,86412749.07,118309461.8,114623795.2,118447895.6,90212315.54,11070636.14,44793731.1,99016345.86,74388525.69,91309441.13,104880988.3,73063020.74,83755457.53,50173675.04,49564463.26,40928999.1,86368986.61,79955122.11,64296131.26,62883071.82,128666639.2,51784681.66,102378780.2,111794064.4,98689998.37,77816923.67,64524117.99,100553803.3,91339281.08,84015686.71,62414717.65,76057832.3,84908984.97,141683009.9,56119926.33,57401995.08,116160384.1,102549865.1,101302653.4,88912562.25,98493794.97,73812144.92,89963013.69,0,110300253.1,96142250.84,53901152.9,93925707.57,56398805.81,78398619.85,39861157.34,66667182.37,110655469.6,105393319.3,120155064,133229971.3,103618831.3,61939338.92,74237563.35,114180981,135741498.2,97175271.68,78303128.14,48832093.12,79050235.04,118995273.5,116732367.4,149359411.9,69082605.63,9755866.85,88484185.66,77069740.02,62734499.18,55762207.72,82247901.93,59094144.26,102539662.9,67487137.5
2-Butoxyethanol,35256.74954,30801.41412,27412.10271,18742.31511,25876.90362,30714.91221,29113.91035,26009.87844,26912.07614,47120.37661,29153.15402,26871.2217,22521.69931,28123.50661,29759.50265,16637.74942,23904.48089,55550.61154,28382.36977,40817.27809,31461.0285,24899.30919,36812.80768,27748.87658,24726.40923,26331.85921,1282.808132,25041.76692,23546.69146,31598.05936,35614.13788,24793.21389,25049.49336,31601.42132,22951.27886,22456.48731,24306.13968,42379.82997,16718.3157,28651.80795,43107.37167,35593.04176,28168.97168,0,22649.4778,63237.95102,1160.308844,2022.940931,48712.07486,0,24011.20868,0,941.93859,3377.856072,0,2174.209882,52340.11397,75232.55036,64036.80113,13410.72433,96336.10105,29.32758957,28804.19621,33582.28864,26619.96402,30118.81118,27342.44682,45764.30959,19880.24966,22522.2148,28647.36818,38318.19762,35632.29035,53820.67547,4700.654598,27757.70874,24564.58796,25594.62222,32016.80187,28020.37178,27986.56476,24956.99631
