Metabolite 1,Metabolite 2,edge_dir
"1-Butanamine, N,N-diethyl-","Glycine, N-(N-DL-leucylglycyl)-",1
"1-Butanamine, N,N-diethyl-",Heptanoic acid,1
"1-Butanamine, N,N-diethyl-",Levulinic acid,1
"1-Butanamine, N,N-diethyl-",Myristic acid,1
"1-Butanamine, N,N-diethyl-",Tris(trimethylsilyl)carbamate,1
"1-Cyclohexanone, 3-butyl-3-methyl-","2-Amino-4,6-dihydroxypyrimidine",1
"1-Cyclohexanone, 3-butyl-3-methyl-","2-Heptanone, 4,6-dimethyl-",-1
"1-Cyclohexanone, 3-butyl-3-methyl-",Arachidonic acid,1
"1-Cyclohexanone, 3-butyl-3-methyl-",Butylmethylamine,1
"1-Cyclohexanone, 3-butyl-3-methyl-",N-Isovaleroylglycine,-1
1-Cyclopentylethanol,1-Phenylethanol,-1
1-Cyclopentylethanol,1-Tetradecanol,1
1-Cyclopentylethanol,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
1-Cyclopentylethanol,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
1-Cyclopentylethanol,10-Heptadecenoic acid,1
1-Cyclopentylethanol,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,1
1-Cyclopentylethanol,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Cyclopentylethanol,2-Methyl-4-pentenoic acid,1
1-Cyclopentylethanol,2-Naphthol,1
1-Cyclopentylethanol,"2-Propanone, bis(1-methylethyl)hydrazone",1
1-Cyclopentylethanol,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
1-Cyclopentylethanol,"2,4-Diamino-6,7-dimethylpteridine",1
1-Cyclopentylethanol,"2,5-di-tert-Butyl-1,4-benzoquinone",1
1-Cyclopentylethanol,3-Hydroxyisovaleric acid,1
1-Cyclopentylethanol,"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",1
1-Cyclopentylethanol,"3,5-Dimethylpyrazole",1
1-Cyclopentylethanol,"Benzaldehyde, 2,5-dimethyl-",1
1-Cyclopentylethanol,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
1-Cyclopentylethanol,"Benzoic acid, pentadecyl ester",1
1-Cyclopentylethanol,Benzophenone,1
1-Cyclopentylethanol,Cyclohexanol,1
1-Cyclopentylethanol,Dehydronorketamine,1
1-Cyclopentylethanol,Diphenyl ether,1
1-Cyclopentylethanol,Isofucosterol,1
1-Cyclopentylethanol,Metanephrine,1
1-Cyclopentylethanol,Neostigmine ,1
1-Cyclopentylethanol,Nonadecanoic acid,1
1-Cyclopentylethanol,Pantolactone,1
1-Cyclopentylethanol,Phenoxyacetic acid,1
1-Cyclopentylethanol,Phlorizin,1
1-Cyclopentylethanol,Phloroglucinol,1
1-Cyclopentylethanol,"Propanoic acid, 2-oxo-",1
1-Cyclopentylethanol,S-Methyl-L-cysteine,1
1-Cyclopentylethanol,Salsoline,1
1-Cyclopentylethanol,"Stigmast-5-ene, 3beta-",1
1-Cyclopentylethanol,L-Tyrosine,1
"1-Decene, 8-methyl-",2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,1
"1-Decene, 8-methyl-","2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
"1-Decene, 8-methyl-","9H-Fluorene, 9-methylene-",1
"1-Decene, 8-methyl-",Bis(trimethylsilyl)acetylene,1
"1-Decene, 8-methyl-",Butylmethylamine,1
"1-Decene, 8-methyl-","Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",1
1-Deoxypentitol,1-Tetradecanol,1
1-Deoxypentitol,"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",1
1-Deoxypentitol,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Deoxypentitol,2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,1
1-Deoxypentitol,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",1
1-Deoxypentitol,2-Naphthol,1
1-Deoxypentitol,"3,5-Dimethylpyrazole",1
1-Deoxypentitol,9-Octadecenoic acid,1
1-Deoxypentitol,"Benzaldehyde, 2,5-dimethyl-",1
1-Deoxypentitol,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",1
1-Deoxypentitol,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",1
1-Deoxypentitol,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1
1-Deoxypentitol,Carfentrazone-ethyl,1
1-Deoxypentitol,"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",1
1-Deoxypentitol,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",1
1-Deoxypentitol,D-(-)-Citramalic acid,1
1-Deoxypentitol,"Furan, 2-pentyl-",1
1-Deoxypentitol,L-Threitol,1
1-Deoxypentitol,Methyl-3-methoxy-5-methyl benzoate,1
1-Deoxypentitol,N-Isovaleroylglycine,1
1-Deoxypentitol,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
1-Deoxypentitol,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
1-Deoxypentitol,S-Methyl-L-cysteine,1
1-Deoxypentitol,"Stigmast-5-ene, 3beta-",1
1-Deoxypentitol,Tartronic acid,1
1-Deoxypentitol,Triethanolamine,1
1-Hexadecanol,1-Hexanol,1
1-Hexadecanol,1-Octadecanol,1
1-Hexadecanol,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",1
1-Hexadecanol,"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1
1-Hexadecanol,"Benzene, 3-cyclohexen-1-yl-",1
1-Hexadecanol,"D-Isoleucine, N-acetyl-",-1
1-Hexadecanol,Decanoic acid,1
1-Hexadecanol,Glucose,-1
1-Hexadecanol,Heptanoic acid,1
1-Hexadecanol,L-5-Oxoproline,-1
1-Hexadecanol,Methyl isovanillate,-1
1-Hexadecanol,Octanoic acid,1
1-Hexanol,"4,4,5,8-Tetramethyl-chroman-2-one",-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,"2,5-Dimethoxy-4-methylamphetamine",-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,4-Pyridinol,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Butylated Hydroxytoluene,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Glyoxime,-1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",1-Monoacetin,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",10-Heptadecenoic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine","3-Methylpiperazine-2,5-dione, (R)-",1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",4-(Trimethylsilyoxy)-3-penten-2-one,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",5-Hydroxytryptophan,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Benzophenone,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Cholesterol,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Cyclohexanol,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Diphenyl ether,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",L-Aspartic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",L-Glutamic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Neostigmine ,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Phenoxyacetic acid,1
1-Monoacetin,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
1-Monoacetin,10-Heptadecenoic acid,1
1-Monoacetin,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Monoacetin,2-Methyl-4-pentenoic acid,1
1-Monoacetin,2-Naphthol,1
1-Monoacetin,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
1-Monoacetin,3-Amino-2-piperidone,1
1-Monoacetin,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",1
1-Monoacetin,3-Methyladenine,1
1-Monoacetin,"3-Methylpiperazine-2,5-dione, (R)-",1
1-Monoacetin,5-Hydroxytryptophan,1
1-Monoacetin,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",1
1-Monoacetin,alpha-Tocopherol,1
1-Monoacetin,Benzophenone,1
1-Monoacetin,Cyclohexanol,1
1-Monoacetin,Dinoseb ,1
1-Monoacetin,Diphenyl ether,1
1-Monoacetin,Glycine,1
1-Monoacetin,Isofucosterol,1
1-Monoacetin,Methyl aminoacetate,1
1-Monoacetin,Neostigmine ,1
1-Monoacetin,Niclosamide,1
1-Monoacetin,Nonadecanoic acid,1
1-Monoacetin,Phloroglucinol,1
1-Monoacetin,Pimelic acid,1
1-Monoacetin,"Propanetriol, 2-methyl-",1
1-Monoacetin,"Propanoic acid, 2-methyl-",1
1-Monoacetin,Salsoline,1
1-Monoacetin,"Stigmast-5-ene, 3beta-",1
1-Monoacetin,Supraene,1
1-Monoacetin,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
1-Monoacetin,L-Tyrosine,1
1-Octadecanol,3-Aminobenzoic acid,1
1-Octadecanol,"3-Buten-2-one, 3-trimethylsilyloxy-",1
1-Octadecanol,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",1
1-Octadecanol,Glyoxime,1
1-Octadecanol,Octanoic acid,1
1-Octadecanol,Sertraline carbamoyl glucuronide,1
"1-Octanol, 2-butyl-","Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",1
"1-Octanol, 2-butyl-","Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1
"1-Octanol, 2-butyl-",L-Threonine,-1
"1-Octanol, 2-butyl-",Naphthofluorescein,-1
"1-Octanol, 2-butyl-",Supraene,1
1-Octanol,"1-Octene, 2-methyl-",1
1-Octanol,"1-Propanamine, N,N-diethyl- ",1
1-Octanol,12-Oxooctadecanoate,1
1-Octanol,2-Ethyl-3-hydroxypropionic acid,1
1-Octanol,3-Amino-5-morpholinomethyl-2-oxazolidinone,1
1-Octanol,3-Hexenedinitrile,1
1-Octanol,3-Hydroxyisovaleric acid,1
1-Octanol,"3,5-Dimethylpyrazole",1
1-Octanol,5-Henicosylresorcinol,1
1-Octanol,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",-1
1-Octanol,"Acetic acid, bis[(trimethylsilyl)oxyl]-",1
1-Octanol,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",1
1-Octanol,Adipoyl-L-carnitine,1
1-Octanol,"Benzenemethanamine, 2,3-dimethoxy-",1
1-Octanol,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
1-Octanol,"Benzoic acid, pentadecyl ester",1
1-Octanol,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",1
1-Octanol,Boric acid,1
1-Octanol,Butylmethylamine,1
1-Octanol,Cyclohexanol,1
1-Octanol,"Cyclohexanone, 3,3,5-trimethyl-",1
1-Octanol,"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",-1
1-Octanol,"Dodecanoic acid, 1-methylethyl ester",1
1-Octanol,"Guanidine, N,N-dimethyl-",1
1-Octanol,Levulinic acid,1
1-Octanol,Myristic acid,1
1-Octanol,Nonanal,1
1-Octanol,Pantolactone,1
1-Octanol,Phenol,1
1-Octanol,Phenoxyacetic acid,1
1-Octanol,Supraene,1
1-Octanol,Tris(trimethylsilyl)carbamate,1
"1-Octene, 2-methyl-","1-Phenyl-1,2-ethanediol",1
"1-Octene, 2-methyl-","1-Propanamine, N,N-diethyl- ",1
"1-Octene, 2-methyl-","1,2-Benzenedicarboxylic acid",1
"1-Octene, 2-methyl-",2-Ethyl-3-hydroxypropionic acid,1
"1-Octene, 2-methyl-",5-Henicosylresorcinol,1
"1-Octene, 2-methyl-",Benzeneacetamide,-1
"1-Octene, 2-methyl-",Butylmethylamine,1
"1-Octene, 2-methyl-","Glycine, N-(N-DL-leucylglycyl)-",1
"1-Octene, 2-methyl-",Levulinic acid,1
"1-Octene, 2-methyl-","Piperidine, 1-(1-methylpentyl)-",1
"1-Octene, 2-methyl-",Tris(trimethylsilyl)carbamate,1
"1-Pentene, 3,3-dimethyl-","2-Allyl-1,4-dimethoxybenzene",-1
"1-Pentene, 3,3-dimethyl-","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",-1
"1-Pentene, 3,3-dimethyl-","2,5-Dimethoxymandelic acid",-1
"1-Pentene, 3,3-dimethyl-","3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-",-1
"1-Pentene, 3,3-dimethyl-","Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
"1-Pentene, 3,3-dimethyl-","Carbonic acid, eicosyl vinyl ester ",1
"1-Pentene, 3,3-dimethyl-","Dimethyl hexopyranosiduronate, alpha-D-",-1
"1-Pentene, 3,3-dimethyl-",Hydroquinone,-1
"1-Pentene, 3,3-dimethyl-","Inosose-2, 1,3,4,5,6-pentakis-",-1
"1-Pentene, 3,3-dimethyl-","Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-1
"1-Pentene, 3,3-dimethyl-","Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",-1
"1-Pentene, 3,3-dimethyl-",Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-1
"1-Pentene, 3,3-dimethyl-",Uridine,-1
1-Phenethylamine,10-Heptadecenoic acid,1
1-Phenethylamine,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Phenethylamine,5-Hydroxytryptophan,1
1-Phenethylamine,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",1
1-Phenethylamine,Cadaverine,1
1-Phenethylamine,"Furan, 2-pentyl-",1
1-Phenethylamine,"L-Tryptophan, N-acetyl-1",1
1-Phenethylamine,"Propiophenone, 3',4'-dimethoxy-",1
1-Phenethylamine,"Stigmast-5-ene, 3beta-",1
1-Phenethylamine,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1
"1-Phenyl-1,2-ethanediol","2-Pentenedioic acid, 3-methyl-",1
"1-Phenyl-1,2-ethanediol","5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",-1
"1-Phenyl-1,2-ethanediol",Benzeneacetamide,-1
"1-Phenyl-1,2-ethanediol",Decanoic acid,1
"1-Phenyl-1,2-ethanediol",Octocrylene,1
"1-Phenyl-1,2-ethanediol",Tricine,1
1-Phenylethanol,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-1
1-Phenylethanol,"2,4-Diamino-6,7-dimethylpteridine",-1
1-Phenylethanol,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",-1
1-Phenylethanol,3-Hydroxybutyric acid,-1
1-Phenylethanol,3-Methyladenine,-1
1-Phenylethanol,"3-Methylpiperazine-2,5-dione, (R)-",-1
1-Phenylethanol,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-1
1-Phenylethanol,5-Hydroxyquinoline,-1
1-Phenylethanol,"Benzaldehyde, 2,5-dimethyl-",-1
1-Phenylethanol,"Benzimidazole, 5-trifluoromethyl-2-methyl-",-1
1-Phenylethanol, 5-Hydroxyhexanoic acid,-1
1-Phenylethanol,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",-1
1-Phenylethanol,Deoxycholic Acid,-1
1-Phenylethanol,"Ethanol, 2-(9-octadecenyloxy)-",-1
1-Phenylethanol,Itaconic acid,-1
1-Phenylethanol,L-Lysine,1
1-Phenylethanol,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-1
1-Phenylethanol,Niclosamide,-1
1-Phenylethanol,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-1
1-Phenylethanol,Pimelic acid,-1
1-Phenylethanol,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-1
1-Phenylethanol,Triethanolamine,-1
1-Phenylethanol,Uridine,-1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-","2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",2-Oxooctanoic acid,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-","2,4-Imidazolidinedione, 5,5-dimethyl-",1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",3-Aminobutanoic acid,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-","3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",3-Indoleacetic acid,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",3-Indolepropionic acid,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Arsenous acid,-1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-","Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Glycine,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Lactic Acid,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Mirin,-1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",N-(Trimethylsilyl)hexanamide,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Valylglycine,1
"1-Propanamine, N,N-diethyl- ","1,2-Benzenedicarboxylic acid",1
"1-Propanamine, N,N-diethyl- ","1,3,5-Trimethyl-1H-pyrazol-4-amine",1
"1-Propanamine, N,N-diethyl- ",3-Amino-5-morpholinomethyl-2-oxazolidinone,1
"1-Propanamine, N,N-diethyl- ",3-Hydroxyisovaleric acid,1
"1-Propanamine, N,N-diethyl- ",5-Henicosylresorcinol,1
"1-Propanamine, N,N-diethyl- ","Acetic acid, bis[(trimethylsilyl)oxyl]-",1
"1-Propanamine, N,N-diethyl- ","Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",1
"1-Propanamine, N,N-diethyl- ","Benzenemethanamine, 2,3-dimethoxy-",1
"1-Propanamine, N,N-diethyl- ",Benzyl alcohol,1
"1-Propanamine, N,N-diethyl- ","Cyclohexanone, 3,3,5-trimethyl-",1
"1-Propanamine, N,N-diethyl- ",Fenitrothion,1
"1-Propanamine, N,N-diethyl- ","Guanidine, N,N-dimethyl-",1
"1-Propanamine, N,N-diethyl- ",Heptanoic acid,1
"1-Propanamine, N,N-diethyl- ",Levulinic acid,1
"1-Propanamine, N,N-diethyl- ",Myristic acid,1
"1-Propanamine, N,N-diethyl- ",Octanoic acid,1
"1-Propanamine, N,N-diethyl- ",Phenoxyacetic acid,1
"1-Propanamine, N,N-diethyl- ",Phlorizin,1
"1-Propanamine, N,N-diethyl- ",Supraene,1
"1-Propanamine, N,N-diethyl- ",Tris(trimethylsilyl)carbamate,1
"1-Propanamine, N,N-diethyl- ",L-Tyrosine,1
"1-Propanamine, N,N-diethyl- ",Valylglycine,1
1-Tetradecanol,"3-Methylpiperazine-2,5-dione, (R)-",1
1-Tetradecanol,"9,12-Octadecadienoic acid",1
1-Tetradecanol,"Benzaldehyde, 2,5-dimethyl-",1
1-Tetradecanol,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
1-Tetradecanol,Citric acid,1
1-Tetradecanol,"D-Isoleucine, N-acetyl-",1
1-Tetradecanol,Dinoseb ,1
1-Tetradecanol,Diphenyl ether,1
1-Tetradecanol,Phloroglucinol,1
1-Tetradecanol,S-Methyl-L-cysteine,1
1-Tetradecanol,Tartronic acid,1
1-Tetradecanol,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1
"1,1'-Biphenyl, 3,4-diethyl-",10-Heptadecenoic acid,1
"1,1'-Biphenyl, 3,4-diethyl-","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",-1
"1,1'-Biphenyl, 3,4-diethyl-",4-Cumylphenol,1
"1,1'-Biphenyl, 3,4-diethyl-",Butylmethylamine,1
"1,1'-Biphenyl, 3,4-diethyl-",Cadaverine,1
"1,1'-Biphenyl, 3,4-diethyl-",Carfentrazone-ethyl,1
"1,1'-Biphenyl, 3,4-diethyl-","Stigmast-5-ene, 3beta-",1
"1,1'-Biphenyl, 3,4-diethyl-","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1
"1,1'-Biphenyl, 3,4-diethyl-","Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
"1,2-Benzenedicarboxylic acid","5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",-1
"1,2-Benzenedicarboxylic acid","Acetic acid, bis[(trimethylsilyl)oxyl]-",1
"1,2-Benzenedicarboxylic acid","Benzenemethanamine, 2,3-dimethoxy-",1
"1,2-Benzenedicarboxylic acid",Benzyl alcohol,1
"1,2-Benzenedicarboxylic acid",Boric acid,1
"1,2-Benzenedicarboxylic acid","Cyclohexanone, 3,3,5-trimethyl-",1
"1,2-Benzenedicarboxylic acid",Decanoic acid,1
"1,2-Benzenedicarboxylic acid","Guanidine, N,N-dimethyl-",1
"1,2-Benzenedicarboxylic acid",Lactic Acid,1
"1,2-Benzenedicarboxylic acid",Myristic acid,1
"1,2-Benzenedicarboxylic acid",Phlorizin,1
"1,2-Benzenedicarboxylic acid",Supraene,1
"1,2-Benzenedicarboxylic acid",Tris(trimethylsilyl)carbamate,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",12-Oxooctadecanoate,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Ethyl-3-hydroxypropionic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Heptenoic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Methyl-4-pentenoic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Naphthol,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",3-Amino-5-morpholinomethyl-2-oxazolidinone,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",3-Hydroxyisovaleric acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",3-Methyladenine,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","3,5-Dimethylpyrazole",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",5-Henicosylresorcinol,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",5-Hydroxytryptophan,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",7-(Trimethylsilyl)amino-4-methylcoumarin,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","Acetin, bis-1,3-trimethylsilyl ether",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",alpha-Tocopherol,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","Benzenemethanamine, 2,3-dimethoxy-",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","Benzimidazole, 5-trifluoromethyl-2-methyl-",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Benzophenone,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Butylmethylamine,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Cyclohexanol,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Dinoseb ,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Diphenyl ether,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","DL-Proline, 5-oxo-",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Hydantoic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Isofucosterol,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Isopropyl palmitate,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Methyl aminoacetate,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","N,N-Diethyl-2-aminoethanol",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Neostigmine ,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Niclosamide,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Nonadecanoic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Nonanal,1
