Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Consistent?,Can Meta-Analysis Be Calculated?,Meta-Analysis p-value,FDR
N-Acetylaminoethanol,Phytanic acid,0.5000000000000001,0.6666666666666667,3,0.8207826816681234,0.0885870053135437,5,0.1343433226559697,0.7996973387806547,6,True,True,0.3810638738692965,0.5816748529868246
N-Acetylaminoethanol,Picolinic acid,-0.5000000000000001,0.6666666666666667,3,0.9176629354822472,0.0280084560101461,5,0.7015706849811751,0.1203010183307567,6,False,False,,
N-Acetylaminoethanol,Pinosylvin,,,0,-0.6668859288553503,0.2188939813132315,5,-0.6957252427829381,0.124789337440287,6,False,True,0.10730605452522,0.3006580118983871
N-Acetylaminoethanol,Pipecolic acid,-0.8660254037844387,0.3333333333333332,3,-0.21629522817435,0.7267670232362577,5,0.8116794499134278,0.0498575851013404,6,False,False,,
N-Acetylaminoethanol,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Praziquantel,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Pro-Ala-Lys,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Prometryne,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.0,1.0,3,-0.632455532033676,0.367544467966324,4,0.7352941176470588,0.0958299409729289,6,False,False,,
N-Acetylaminoethanol,"Propanoic acid, dimethyl(isopropyl)silyl ester",,,0,-0.2051956704170308,0.7405819415910722,5,0.2029198624783569,0.699797968157019,6,False,False,,
N-Acetylaminoethanol,Propanoic acid,,,0,1.0,0.0,3,0.0,1.0,5,False,False,,
N-Acetylaminoethanol,"Propionic acid, 3-iodo-, octadecyl ester",,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Propylene glycol,-0.8660254037844387,0.3333333333333332,3,0.316227766016838,0.683772233983162,4,-0.0147058823529411,0.9779427666395276,6,False,False,,
N-Acetylaminoethanol,Prostaglandin,,,0,0.632455532033676,0.367544467966324,4,,,0,False,False,,
N-Acetylaminoethanol,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,"Quinoxaline, 2,3-diphenyl- ",,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
N-Acetylaminoethanol,Salsoline,-0.8660254037844387,0.3333333333333332,3,-0.2894736842105264,0.6366447547494903,5,0.3999999999999999,0.6,4,False,False,,
N-Acetylaminoethanol,Sarcosine,,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
N-Acetylaminoethanol,Simetryn,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Spiroxamine,,,0,,,0,-0.3590924232298039,0.5528147466433505,5,False,False,,
N-Acetylaminoethanol,Stearic acid,-1.0,0.0,3,-0.3590924232298039,0.5528147466433505,5,-0.3999999999999999,0.6,4,True,True,0.0,0.0
N-Acetylaminoethanol,Suberic acid,,,0,0.0512989176042577,0.934712848108234,5,0.8116794499134278,0.0498575851013404,6,False,True,0.2667345141175892,0.5060811093748901
N-Acetylaminoethanol,Succinamide,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Sulindac,,,0,,,0,1.0,0.0,3,False,False,,
N-Acetylaminoethanol,Supraene,,,0,-1.0,0.0,4,0.1025978352085154,0.8695979205185651,5,False,False,,
N-Acetylaminoethanol,Synephrine,0.8660254037844387,0.3333333333333332,3,1.0,0.0,4,-0.088235294117647,0.8679905353144718,6,False,False,,
N-Acetylaminoethanol,Taurine,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,1.0,0.0,4,False,False,,
N-Acetylaminoethanol,tert-Butylamine,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,"Tetrahydro[2,2']bifuranyl-5-one",,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Tetrahydro-solasodine triacetate,0.5000000000000001,0.6666666666666667,3,-0.3590924232298039,0.5528147466433505,5,-0.1739313106957345,0.7417339277316277,6,False,False,,
N-Acetylaminoethanol,Theobromine,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Thymol,0.0,1.0,3,-0.632455532033676,0.367544467966324,4,-0.131578947368421,0.8329531569240444,5,False,False,,
N-Acetylaminoethanol,Triethyl citrate,,,3,-0.2051956704170308,0.7405819415910722,5,-0.632455532033676,0.367544467966324,4,False,True,0.5494496900241415,0.6774114261353448
N-Acetylaminoethanol,Trimethylolpropane,,,0,1.0,0.0,3,0.3947368421052632,0.5107810387958468,5,False,True,0.0,0.0
N-Acetylaminoethanol,Tromethamine,,,0,,,0,-0.4999999999999999,0.3910022189557705,5,False,False,,
N-Acetylaminoethanol,Tyr-Val,,,0,,,0,,,0,False,False,,
N-Acetylaminoethanol,Uracil,0.0,1.0,3,-0.131578947368421,0.8329531569240444,5,0.1323529411764706,0.8026298213922247,6,False,False,,
N-Acetylaminoethanol,Urea,0.0,1.0,3,0.7894736842105264,0.1122224780865275,5,0.1764705882352941,0.7380419295745979,6,False,False,,
N-Acetylaminoethanol,Vanillylmandelic acid,,,0,-0.2051956704170308,0.7405819415910722,5,0.2051956704170308,0.7405819415910722,5,False,False,,
N-Acetylaminoethanol,"Weberine, 5-desmethoxy-",,,0,1.0,0.0,3,,,0,False,False,,
N-Acetylaminoethanol,Xylazine,0.0,1.0,3,-0.1578947368421052,0.7998006663544925,5,-0.1159542071304896,0.826848213385815,6,False,False,,
N-Acetylaminoethanol,Yangonin,0.8660254037844387,0.3333333333333332,3,0.632455532033676,0.367544467966324,4,-0.3768511731740915,0.4614828403508046,6,False,False,,
N-Acetylaspartic acid,N-Acetyl-L-alanine,0.5,0.6666666666666667,3,-0.3077935056255462,0.614384002810333,5,0.3,0.6238376647810728,5,False,False,,
N-Acetylaspartic acid,"Naringenin 4',7-dimethylether",,,0,-0.7,0.1881204043741872,5,0.3999999999999999,0.6,4,False,False,,
N-Acetylaspartic acid,N-Caffeoyl-O-methyltyramine,,,0,-0.6,0.2847569798652937,5,-0.4103913408340616,0.4925357817027975,5,False,True,0.30196425730817,0.5339087755120369
N-Acetylaspartic acid,N-Ethylamphetamine,-0.5,0.6666666666666667,3,-0.8660254037844387,0.3333333333333332,3,-0.6,0.2847569798652937,5,True,True,0.3787415437553684,0.5816748529868246
N-Acetylaspartic acid,N-Ethyldiethanolamine,0.5,0.6666666666666667,3,-0.0999999999999999,0.8728885715695383,5,-0.0999999999999999,0.8728885715695383,5,False,False,,
N-Acetylaspartic acid,Niacin,1.0,0.0,3,-0.3999999999999999,0.5046315754686911,5,-0.4103913408340616,0.4925357817027975,5,False,False,,
N-Acetylaspartic acid,Niacinamide,,,0,-0.6668859288553501,0.2188939813132316,5,1.0,1.4042654220543672e-24,5,False,False,,
N-Acetylaspartic acid,N-Isobutyrylglycine,0.5,0.6666666666666667,3,-0.4103913408340616,0.4925357817027975,5,0.6668859288553501,0.2188939813132316,5,False,False,,
N-Acetylaspartic acid,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-1.0,0.0,3,0.3999999999999999,0.6,4,0.5,0.6666666666666667,3,False,False,,
N-Acetylaspartic acid,N-Methylacetamide,0.5,0.6666666666666667,3,0.3162277660168379,0.604181303590592,5,-0.3,0.6238376647810728,5,False,False,,
N-Acetylaspartic acid,Nonanoic acid,-0.5,0.6666666666666667,3,0.1025978352085154,0.8695979205185651,5,0.632455532033676,0.367544467966324,4,False,False,,
N-Acetylaspartic acid,Norephedrine,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,1.0,0.0,3,False,False,,
N-Acetylaspartic acid,Norketamine,0.8660254037844387,0.3333333333333332,3,-0.3,0.6238376647810728,5,-0.3590924232298039,0.5528147466433505,5,False,False,,
N-Acetylaspartic acid,"Norleucine, N-trimethylsilyl-",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Octacosanol,,,0,1.0,0.0,3,0.1999999999999999,0.8,4,False,True,0.0,0.0
N-Acetylaspartic acid,"Octadecanoic acid, octyl ester",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Octadecanoic acid,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Octanoic acid,,,0,-0.1999999999999999,0.8,4,1.0,0.0,3,False,False,,
N-Acetylaspartic acid,Octocrylene,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Oleamide,0.5,0.6666666666666667,3,0.3999999999999999,0.5046315754686911,5,-0.4999999999999999,0.3910022189557705,5,False,False,,
N-Acetylaspartic acid,Oleic Acid,0.8660254037844387,0.3333333333333332,3,,,0,,,0,False,False,,
N-Acetylaspartic acid,Olomoucine,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Oxalic acid,0.0,1.0,3,0.5270462766947299,0.3614548502018728,5,0.8999999999999998,0.0373860734684987,5,False,False,,
N-Acetylaspartic acid,"Oxalic acid, di(cyclohexylmethyl) ester",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,"Oxymorphone, bis(trimethylsilyl) ether",0.0,1.0,3,0.6000000000000001,0.3999999999999999,4,-0.4103913408340616,0.4925357817027975,5,False,False,,
N-Acetylaspartic acid,Palmitic Acid,1.0,0.0,3,,,0,1.0,0.0,3,False,True,0.0,0.0
N-Acetylaspartic acid,Pentadecanoic acid,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Pentanedioic acid,1.0,0.0,3,0.0,1.0,4,1.0,1.4042654220543672e-24,5,False,False,,
N-Acetylaspartic acid,Pentanoic acid,1.0,0.0,3,0.7181848464596079,0.1717953049079889,5,0.6,0.2847569798652937,5,True,True,0.0,0.0
N-Acetylaspartic acid,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",1.0,0.0,3,0.4999999999999999,0.3910022189557705,5,1.0,1.4042654220543672e-24,5,True,True,0.0,0.0
N-Acetylaspartic acid,Phenol,-1.0,0.0,3,0.0999999999999999,0.8728885715695383,5,-0.3999999999999999,0.6,4,False,False,,
N-Acetylaspartic acid,Phenoxyethanol,0.5,0.6666666666666667,3,0.1999999999999999,0.747060078104662,5,-0.0999999999999999,0.8728885715695383,5,False,False,,
N-Acetylaspartic acid,Phosphoserine,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Phthalazin-1-one,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Phthalimide,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Phytanic acid,0.8660254037844387,0.3333333333333332,3,0.3,0.6238376647810728,5,0.1581138830084189,0.7995251457913304,5,True,True,0.6458287922634884,0.7361382729035422
N-Acetylaspartic acid,Picolinic acid,0.8660254037844387,0.3333333333333332,3,0.6708203932499368,0.21516994256955,5,0.5642880936468347,0.3217233358243002,5,True,True,0.19938476765195645,0.438098438904239
N-Acetylaspartic acid,Pinosylvin,,,0,0.0,1.0,5,-0.7,0.1881204043741872,5,False,False,,
N-Acetylaspartic acid,Pipecolic acid,0.5,0.6666666666666667,3,-0.5270462766947299,0.3614548502018728,5,0.7,0.1881204043741872,5,False,False,,
N-Acetylaspartic acid,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Praziquantel,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Pro-Ala-Lys,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Prometryne,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,0.0,3,-0.3999999999999999,0.6,4,0.6668859288553501,0.2188939813132316,5,False,False,,
N-Acetylaspartic acid,"Propanoic acid, dimethyl(isopropyl)silyl ester",,,0,-0.3,0.6238376647810728,5,-0.3,0.6238376647810728,5,False,True,0.5453616726088302,0.6756360089469629
N-Acetylaspartic acid,Propanoic acid,,,0,-0.5,0.6666666666666667,3,0.316227766016838,0.683772233983162,4,False,False,,
N-Acetylaspartic acid,"Propionic acid, 3-iodo-, octadecyl ester",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Propylene glycol,-0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,-0.3,0.6238376647810728,5,False,False,,
N-Acetylaspartic acid,Prostaglandin,,,0,0.3999999999999999,0.6,4,,,0,False,False,,
N-Acetylaspartic acid,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,"Quinoxaline, 2,3-diphenyl- ",,,0,0.5,0.6666666666666667,3,,,0,False,False,,
N-Acetylaspartic acid,Salsoline,-0.5,0.6666666666666667,3,-0.5642880936468347,0.3217233358243002,5,0.5,0.6666666666666667,3,False,False,,
N-Acetylaspartic acid,Sarcosine,,,0,1.0,0.0,3,,,0,False,False,,
N-Acetylaspartic acid,Simetryn,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Spiroxamine,,,0,,,0,-0.7999999999999999,0.2,4,False,False,,
N-Acetylaspartic acid,Stearic acid,0.0,1.0,3,-0.0999999999999999,0.8728885715695383,5,-0.1999999999999999,0.8,4,False,False,,
N-Acetylaspartic acid,Suberic acid,,,0,0.1999999999999999,0.747060078104662,5,0.7,0.1881204043741872,5,False,True,0.3695327128463155,0.5816748529868246
N-Acetylaspartic acid,Succinamide,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Sulindac,,,0,,,0,1.0,0.0,3,False,False,,
N-Acetylaspartic acid,Supraene,,,0,-0.3999999999999999,0.6,4,-0.3999999999999999,0.6,4,False,True,0.5660143688660463,0.683398030591107
N-Acetylaspartic acid,Synephrine,-0.5,0.6666666666666667,3,-0.316227766016838,0.683772233983162,4,0.1025978352085154,0.8695979205185651,5,False,False,,
N-Acetylaspartic acid,Taurine,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,0.7999999999999999,0.2,4,False,False,,
N-Acetylaspartic acid,tert-Butylamine,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,"Tetrahydro[2,2']bifuranyl-5-one",,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Tetrahydro-solasodine triacetate,-0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.5046315754686911,5,-0.3,0.6238376647810728,5,True,True,0.47947533287005595,0.6379347561061319
N-Acetylaspartic acid,Theobromine,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Thymol,1.0,0.0,3,-0.3999999999999999,0.6,4,-0.1999999999999999,0.8,4,False,False,,
N-Acetylaspartic acid,Triethyl citrate,,,3,-0.3,0.6238376647810728,5,-1.0,0.0,3,False,True,0.0,0.0
N-Acetylaspartic acid,Trimethylolpropane,,,0,-0.5,0.6666666666666667,3,0.0,1.0,4,False,False,,
N-Acetylaspartic acid,Tromethamine,,,0,,,0,-0.3999999999999999,0.6,4,False,False,,
N-Acetylaspartic acid,Tyr-Val,,,0,,,0,,,0,False,False,,
N-Acetylaspartic acid,Uracil,1.0,0.0,3,-0.4616902584383193,0.4337661561690278,5,0.4616902584383193,0.4337661561690278,5,False,False,,
N-Acetylaspartic acid,Urea,1.0,0.0,3,0.1025978352085154,0.8695979205185651,5,0.4103913408340616,0.4925357817027975,5,True,True,0.0,0.0
N-Acetylaspartic acid,Vanillylmandelic acid,,,0,-0.3,0.6238376647810728,5,0.3999999999999999,0.6,4,False,False,,
N-Acetylaspartic acid,"Weberine, 5-desmethoxy-",,,0,1.0,0.0,3,,,0,False,False,,
N-Acetylaspartic acid,Xylazine,1.0,0.0,3,0.0512989176042577,0.934712848108234,5,0.0999999999999999,0.8728885715695383,5,True,True,0.0,0.0
N-Acetylaspartic acid,Yangonin,-0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,-0.3999999999999999,0.5046315754686911,5,False,False,,
N-Acetyl-L-alanine,"Naringenin 4',7-dimethylether",,,0,0.8720815992723809,0.0538542177275421,5,0.8720815992723809,0.0538542177275421,5,False,True,0.051569812687891604,0.17172215977514418
N-Acetyl-L-alanine,N-Caffeoyl-O-methyltyramine,,,0,0.7181848464596079,0.1717953049079889,5,0.3478626213914691,0.4992532181146331,6,False,True,0.26261943101472573,0.5036561179060733
N-Acetyl-L-alanine,N-Ethylamphetamine,-1.0,0.0,3,0.5000000000000001,0.6666666666666667,3,-0.5217939320872036,0.2883432338003937,6,False,False,,
N-Acetyl-L-alanine,N-Ethyldiethanolamine,1.0,0.0,3,-0.4103913408340617,0.4925357817027974,5,0.5428571428571429,0.2657026239067055,6,False,False,,
N-Acetyl-L-alanine,Niacin,0.5,0.6666666666666667,3,0.2051956704170308,0.7405819415910722,5,0.6668859288553501,0.2188939813132316,5,True,True,0.3833069905418701,0.5816748529868246
N-Acetyl-L-alanine,Niacinamide,,,0,0.5000000000000001,0.3910022189557705,5,0.1428571428571428,0.7871720116618075,6,False,True,0.5242230676580473,0.6603902139373997
N-Acetyl-L-alanine,N-Isobutyrylglycine,1.0,0.0,3,-0.368421052631579,0.5417509057946893,5,0.0579771035652448,0.9131317851623264,6,False,False,,
N-Acetyl-L-alanine,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-0.5,0.6666666666666667,3,0.316227766016838,0.683772233983162,4,0.7999999999999999,0.2,4,False,False,,
N-Acetyl-L-alanine,N-Methylacetamide,1.0,0.0,3,0.2703690352179376,0.6599966972981763,5,0.4058397249567139,0.4246625075613645,6,True,True,0.0,0.0
N-Acetyl-L-alanine,Nonanoic acid,0.5,0.6666666666666667,3,0.5526315789473686,0.3340347107115182,5,-0.6668859288553501,0.2188939813132316,5,False,False,,
N-Acetyl-L-alanine,Norephedrine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
N-Acetyl-L-alanine,Norketamine,0.0,1.0,3,0.5642880936468347,0.3217233358243002,5,0.4707919090691997,0.3459864778341723,6,False,False,,
N-Acetyl-L-alanine,"Norleucine, N-trimethylsilyl-",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Octacosanol,,,0,-1.0,0.0,3,0.0,1.0,4,False,False,,
N-Acetyl-L-alanine,"Octadecanoic acid, octyl ester",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Octadecanoic acid,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Octanoic acid,,,0,0.632455532033676,0.367544467966324,4,0.3999999999999999,0.6,4,False,True,0.4559333537019129,0.623641429410888
N-Acetyl-L-alanine,Octocrylene,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Oleamide,-0.5,0.6666666666666667,3,-0.0512989176042577,0.934712848108234,5,-0.7714285714285715,0.0723965014577259,6,True,True,0.28756342691141246,0.5228720270906678
N-Acetyl-L-alanine,Oleic Acid,0.8660254037844387,0.3333333333333332,3,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Olomoucine,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Oxalic acid,0.8660254037844387,0.3333333333333332,3,-0.0540738070435875,0.931184657369076,5,-0.0579771035652448,0.9131317851623264,6,False,False,,
N-Acetyl-L-alanine,"Oxalic acid, di(cyclohexylmethyl) ester",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,"Oxymorphone, bis(trimethylsilyl) ether",0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,0.2648204488514248,0.6120552385657049,6,True,True,0.5476876830252628,0.6770633864710651
N-Acetyl-L-alanine,Palmitic Acid,0.5,0.6666666666666667,3,,,0,-0.1999999999999999,0.8,4,False,False,,
N-Acetyl-L-alanine,Pentadecanoic acid,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Pentanedioic acid,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.5797710356524484,0.227783956715016,6,True,True,0.1875634977495052,0.42448475010119785
N-Acetyl-L-alanine,Pentanoic acid,0.5,0.6666666666666667,3,0.2894736842105264,0.6366447547494903,5,0.0857142857142857,0.8717434402332361,6,True,True,0.7086539443307613,0.7651264340782054
N-Acetyl-L-alanine,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",0.5,0.6666666666666667,3,0.3590924232298039,0.5528147466433505,5,0.3714285714285715,0.4684781341107871,6,True,True,0.4068919709871055,0.5981526789952443
N-Acetyl-L-alanine,Phenol,-0.5,0.6666666666666667,3,-0.3590924232298039,0.5528147466433505,5,0.0,1.0,5,False,False,,
N-Acetyl-L-alanine,Phenoxyethanol,1.0,0.0,3,0.6668859288553503,0.2188939813132315,5,0.0,1.0,6,False,False,,
N-Acetyl-L-alanine,Phosphoserine,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Phthalazin-1-one,,,0,,,0,-0.8660254037844387,0.3333333333333332,3,False,False,,
N-Acetyl-L-alanine,Phthalimide,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Phytanic acid,0.0,1.0,3,-0.1538967528127731,0.8048288166080632,5,0.6179143806533246,0.1910939016901931,6,False,False,,
N-Acetyl-L-alanine,Picolinic acid,0.8660254037844387,0.3333333333333332,3,0.2294157338705617,0.7104817254267773,5,0.0882734829504749,0.8679336982351336,6,True,True,0.7461284352643816,0.7933878212746749
N-Acetyl-L-alanine,Pinosylvin,,,0,0.2051956704170308,0.7405819415910722,5,-0.6,0.2079999999999998,6,False,False,,
N-Acetyl-L-alanine,Pipecolic acid,1.0,0.0,3,0.4866642633922876,0.4057715693079178,5,0.8285714285714287,0.0415626822157433,6,True,True,0.0,0.0
N-Acetyl-L-alanine,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Praziquantel,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Pro-Ala-Lys,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Prometryne,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.5,0.6666666666666667,3,0.316227766016838,0.683772233983162,4,0.5507824838698261,0.2573693316225744,6,True,True,0.3151499300931594,0.5432674242256138
N-Acetyl-L-alanine,"Propanoic acid, dimethyl(isopropyl)silyl ester",,,0,0.5642880936468347,0.3217233358243002,5,0.5428571428571429,0.2657026239067055,6,False,True,0.20394291301159317,0.44473103499017413
N-Acetyl-L-alanine,Propanoic acid,,,0,0.8660254037844387,0.3333333333333332,3,-0.2051956704170308,0.7405819415910722,5,False,False,,
N-Acetyl-L-alanine,"Propionic acid, 3-iodo-, octadecyl ester",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Propylene glycol,0.5,0.6666666666666667,3,0.316227766016838,0.683772233983162,4,0.6377481392176932,0.1730711102412597,6,True,True,0.2527894626085144,0.4950634474504757
N-Acetyl-L-alanine,Prostaglandin,,,0,0.316227766016838,0.683772233983162,4,,,0,False,False,,
N-Acetyl-L-alanine,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,"Quinoxaline, 2,3-diphenyl- ",,,0,0.0,1.0,3,,,0,False,False,,
N-Acetyl-L-alanine,Salsoline,0.5,0.6666666666666667,3,0.2894736842105264,0.6366447547494903,5,0.0,1.0,4,False,False,,
N-Acetyl-L-alanine,Sarcosine,,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
N-Acetyl-L-alanine,Simetryn,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Spiroxamine,,,0,,,0,0.0,1.0,5,False,False,,
N-Acetyl-L-alanine,Stearic acid,0.8660254037844387,0.3333333333333332,3,0.5642880936468347,0.3217233358243002,5,0.0,1.0,4,False,False,,
N-Acetyl-L-alanine,Suberic acid,,,0,0.6668859288553503,0.2188939813132315,5,0.8285714285714287,0.0415626822157433,6,False,True,0.06786258610160581,0.21737024306642877
N-Acetyl-L-alanine,Succinamide,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Sulindac,,,0,,,0,0.5,0.6666666666666667,3,False,False,,
N-Acetyl-L-alanine,Supraene,,,0,-0.3999999999999999,0.6,4,0.7,0.1881204043741872,5,False,False,,
N-Acetyl-L-alanine,Synephrine,-1.0,0.0,3,0.8333333333333335,0.1666666666666665,4,0.1739313106957345,0.7417339277316277,6,False,False,,
N-Acetyl-L-alanine,Taurine,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,0.7999999999999999,0.2,4,False,False,,
N-Acetyl-L-alanine,tert-Butylamine,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,"Tetrahydro[2,2']bifuranyl-5-one",,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Tetrahydro-solasodine triacetate,-0.8660254037844387,0.3333333333333332,3,0.2051956704170308,0.7405819415910722,5,0.4285714285714286,0.3965014577259474,6,False,False,,
N-Acetyl-L-alanine,Theobromine,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Thymol,0.5,0.6666666666666667,3,0.316227766016838,0.683772233983162,4,0.5642880936468347,0.3217233358243002,5,True,True,0.39566198715979517,0.5899133209592589
N-Acetyl-L-alanine,Triethyl citrate,,,3,0.5642880936468347,0.3217233358243002,5,0.3999999999999999,0.6,4,False,True,0.36646235912168623,0.5816748529868246
N-Acetyl-L-alanine,Trimethylolpropane,,,0,0.8660254037844387,0.3333333333333332,3,0.6668859288553501,0.2188939813132316,5,False,True,0.3224237234394982,0.5491608451326615
N-Acetyl-L-alanine,Tromethamine,,,0,,,0,0.0999999999999999,0.8728885715695383,5,False,False,,
N-Acetyl-L-alanine,Tyr-Val,,,0,,,0,,,0,False,False,,
N-Acetyl-L-alanine,Uracil,0.5,0.6666666666666667,3,0.6578947368421054,0.2274702165738091,5,-0.0289885517826224,0.9565293523898406,6,False,False,,
N-Acetyl-L-alanine,Urea,0.5,0.6666666666666667,3,-0.0263157894736842,0.9664975638949244,5,-0.1739313106957345,0.7417339277316277,6,False,False,,
N-Acetyl-L-alanine,Vanillylmandelic acid,,,0,0.5642880936468347,0.3217233358243002,5,0.3,0.6238376647810728,5,False,True,0.38184726811439906,0.5816748529868246
N-Acetyl-L-alanine,"Weberine, 5-desmethoxy-",,,0,0.5,0.6666666666666667,3,,,0,False,False,,
N-Acetyl-L-alanine,Xylazine,0.5,0.6666666666666667,3,0.6315789473684211,0.2530804245544157,5,0.3714285714285715,0.4684781341107871,6,True,True,0.2802827556743823,0.5212517511738759
N-Acetyl-L-alanine,Yangonin,-1.0,0.0,3,0.316227766016838,0.683772233983162,4,0.4857142857142857,0.3287230320699709,6,False,False,,
"Naringenin 4',7-dimethylether",N-Caffeoyl-O-methyltyramine,,,0,0.8999999999999998,0.0373860734684987,5,0.7105263157894738,0.1786189192398146,5,False,True,0.08245533283559336,0.25220712600280926
"Naringenin 4',7-dimethylether",N-Ethylamphetamine,,,0,0.8660254037844387,0.3333333333333332,3,-0.7181848464596079,0.1717953049079889,5,False,False,,
"Naringenin 4',7-dimethylether",N-Ethyldiethanolamine,,,0,-0.0999999999999999,0.8728885715695383,5,0.1538967528127731,0.8048288166080632,5,False,False,,
