N-Acetyl-L-phenylalanine-PLS,,7.694596559039426,3.5843578896564767,8.02407066862705,7.144664087019271,3.203071540108722,,7.144664087019271,,,,,16.296694334772837,,5.24052017936675,4.245152453624054,,,,,,,,,12.814119138742548,,,,,,,,,,,,,,,,,,,,,,,,,
N-Acetyltyrosine-PLS,10.447680353946373,,,,,16.255240167946024,,,,,,,,,,,18.681328317966347,18.076864187283352,17.621707351223883,,,15.535519046501612,,15.681044372350769,14.49804745,15.758803952053558,13.661110744446988,15.717284783429973,,,,12.814119138742548,,15.450219862376926,14.097534989323425,,,15.419080398582643,,15.681044372350769,14.822523587229549,12.483235929365758,14.998238088725108,,,,,,15.075807424027357,
N-alpha-Acetyl-L-Lysine-PLS,,,19.884317064161262,,,23.285680757297676,,,,,,,,,19.51935503948417,,23.91498035470696,23.34967446281527,21.47387463781737,,,,,,,,,,,,,,,,,,,,,,,16.05146968711222,15.312547505609944,,16.13518381011161,,15.766068583211416,16.084896995129284,,15.944278021874974
n-Butylamine-PLS,20.01457991794391,19.25222919743205,18.92948321671997,19.25222919743205,18.90071765847745,19.51935503948417,,18.62320952703211,,,,,20.21820514532033,,19.947868256457426,18.589884782600464,18.044120996397353,17.582700703074792,18.874713142102472,,19.238178509254983,18.616815534072582,19.00622747040913,19.73026119016326,18.54607657427622,19.04180977252189,19.00622747040913,19.307757003065785,18.98245520225664,19.307757003065785,19.238178509254983,18.476278414924053,18.711695497900003,19.643014490742058,19.373715287661515,,,19.401128253620787,19.00622747040913,18.817844535316457,18.98245520225664,19.22452022113705,18.898415848579702,,19.020461548308315,,19.105468487746272,18.898415848579702,18.991881690867665,19.310092835187874
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide-PLS",12.822382543647407,,11.846280387206724,,,,,,,,,,,,,,16.296694334772837,14.376416116849263,15.405088110112333,,,,,15.86977214262662,12.898912938573387,,14.694629123546992,15.513238079868458,14.04887509105513,15.13203419719606,14.27559723311288,13.80376850377611,15.315767170336322,14.792220040214238,,,,15.02901216006537,13.841717174541651,,14.27559723311288,,15.18476109763377,,,,15.47565088487921,,13.96924170981863,15.010558000816388
N-Isobutyl-sec-butylamine-PLS,19.91566388957328,20.109784293541928,19.316922041205537,20.01457991794391,20.33875187774957,19.353575759476485,,19.685863369159293,,,,,,,19.91566388957328,19.947868256457426,20.904248166152783,18.011945809392607,,,20.851792673234492,20.558004920856455,21.030718672697265,21.191070752592427,21.06766643054761,,,20.909596619398897,,21.191070752592427,20.851792673234492,20.457808118138356,20.558004920856455,21.39921416940241,21.139868141432498,,,,,,,21.030106292306463,,,20.476145489994597,,,20.476145489994597,20.70652403920698,20.865055677664852
N-Isobutyrylglycine-PLS,19.51935503948417,18.11054732760789,,20.07442852956916,18.85979253401195,18.74513236024381,,19.97653964287603,,,,,,,15.72637617291133,14.418295819480733,,13.959297643316775,,,,,,,,,,,,,,20.558004920856455,20.972080116041138,20.28284510628052,20.311550126122143,,,20.851792673234492,,,21.39921416940241,,,,16.822667098575153,,,,,
N-Isovaleroylglycine-PLS,13.900376578766428,13.997572206131496,14.52621186212083,12.240254147311012,15.32315084351233,12.240254147311012,,14.802107144740557,,,,,,,13.959297643316775,13.44785777914504,17.540896818304443,16.296694334772837,17.824529957307952,,13.32050993747083,13.927344928574302,14.236562647842865,12.254255565386796,13.705036517236373,,13.486935356857622,13.10860959590427,12.401988378315185,11.627538463068124,13.32050993747083,13.32050993747083,12.541986456721498,11.96445884748457,11.540570399732813,,,,14.236562647842865,13.142314848148304,12.898912938573387,14.490401175879212,13.42986339642818,,14.253764611583724,,14.228627663907089,14.253764611583724,14.465520129018287,13.913914605741516
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine-PLS,,6.823750767284803,,,,,,,,,,,14.162606010467892,,,,,,,,6.851944708285686,6.626991504093164,9.389423714474647,4.042302684765268,7.101979900308112,8.180980107477817,2.8580386974514904,8.462081508190826,3.7086074445672783,3.7086074445672783,3.4573858130611974,0.7963408235782737,2.8580386974514904,3.1692514451100524,4.387558178686599,,,4.387558178686599,10.414658039051211,5.271128254835996,2.6586105704123693,6.107075453336219,2.7079048719594354,,,,5.393181344081152,5.393181344081152,5.811666046214308,3.937833048366117
n-Pentadecanol-PLS,,,,18.713278630951436,18.96000390404063,,,,,,,,15.176027156892824,,,17.621707351223883,9.91701215474619,9.879569371440734,,,16.466081060395993,15.86977214262662,17.527476892820818,18.745239137126102,16.22861660919334,17.075605475625537,17.750549200833056,17.805300506830744,17.85323205110152,17.551076396577603,14.652475967593904,17.27933307053022,17.040961780956696,18.616815534072582,18.616815534072582,,,18.04262601653478,15.315767170336322,16.02004107521766,19.619613701729214,15.994603030384754,14.228627663907089,,17.504116102703225,,15.530700807411732,16.566438106796436,,14.788616304854807
N-Valerylglycine-PLS,8.228155816633913,10.684239505637873,13.63504051758814,12.822382543647407,14.06352481680266,11.846280387206724,,11.514267928236327,,,,,,,8.228155816633913,6.985893041230985,14.418295819480733,,15.99060909930342,,,,,,13.525964325759707,14.236562647842865,10.672271935723218,14.27559723311288,,,,13.587684171426424,,,,,,,13.927344928574302,,13.661110744446988,14.228627663907089,14.919725821338377,,,,12.143927090125931,14.490401175879212,15.346119239103894,13.528209117301172
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine-PLS",16.374401143967575,18.42569287059672,17.008970665400685,18.92948321671997,18.18112051348329,,,18.54548501527737,,,,,,,16.76385170691958,16.97862927670154,19.685863369159293,19.97653964287603,,,16.717595862421234,15.565468037614847,16.31834893803848,15.84524980821048,16.271278806192292,16.158757824914947,,,15.315767170336322,15.60438545940459,15.805582473366224,16.35305742931591,,16.652414170095987,15.758803952053558,,,16.966836940740386,15.212649345729805,15.758803952053558,16.128297064811104,,,,15.604345428155083,,15.093810561419048,16.24231347994667,15.47565088487921,15.8994481652192
"N,N-Diethyl-2-aminoethanol-PLS",,,,,,23.964464936739255,,,,,,,,,,,24.60826210981605,23.964464936739255,22.509236928895614,,15.419080398582643,15.348404796505996,15.805582473366224,14.908740008386715,15.387207438752665,15.277759714855586,15.09764860926164,15.315767170336322,14.994956784729515,14.954226218176307,15.062168933733323,13.888768859555016,14.792220040214238,15.13203419719606,15.13203419719606,,,15.535519046501612,16.02004107521766,14.236562647842865,14.994956784729515,14.815147810338155,13.847040903392992,,14.694164427312009,,14.552060430728968,14.152255649751382,14.323379159834346,14.919725821338377
"N,N-Dimethyl-2-cyclohexyloxyethylamine-PLS",20.184444684469597,20.267081883340577,19.377808404693912,20.184444684469597,19.91566388957328,19.66339577406718,,19.587671351045792,,,,,,,20.267081883340577,20.33875187774957,,,,,21.030718672697265,19.196133957379505,,20.521129777474403,,21.030718672697265,20.79612036668001,21.53683707725047,20.213975534283986,21.06766643054761,20.372935609880955,20.412894326042416,,20.851792673234492,21.06766643054761,,,19.981136793708412,,20.176184762710815,19.883009781620675,20.120753401201657,19.502760599128187,,19.200219246737284,,19.586458171962654,19.636106587457395,20.43287181359031,19.67504125804678
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine-PLS",,,,,,,,,,,,,,,,,10.381129023201009,,,,9.959343445387312,9.093836633460636,,10.057422420930813,,,,9.959343445387312,,,,,,,5.271128254835996,,,,11.09764402794628,,5.271128254835996,,,,,,,,,
"N,O-Bis(trimethylsilyl)carbamate-PLS",13.615944742446851,14.895013095346137,10.185437394870892,12.491917499468393,12.822382543647407,10.684239505637873,,13.50305474444232,,,,,18.011945809392607,,14.52621186212083,13.759165430465584,12.986523748703965,14.840453737584053,13.900376578766428,,12.342528534482838,12.541986456721498,12.173869178522915,12.934235101140066,11.451901464067776,,12.342528534482838,12.45432714542733,,8.180980107477817,9.263169610032174,10.915733241209216,10.816519024930397,,,,,12.64836797154102,,12.59969222836472,11.352031553222876,11.49480028335751,10.66026672723754,,12.6112164748792,,11.276150803799354,11.5631304854104,,
Naphthofluorescein-PLS,,,,,,,,,,,,,,,,,,,,,21.276455057878465,19.836815898855413,,,,,,19.165361253900045,20.726772116211244,,,,,,,,,,,21.139868141432498,20.521129777474403,20.17005071405279,21.41612391182991,,,,21.905338353766723,,,
Neostigmine -PLS,,17.96954724507801,16.13854448062676,18.457698982875193,18.681328317966347,,,,,,,,,,19.047007788234325,19.047007788234325,20.21820514532033,21.47387463781737,21.225126785657633,,15.248114698347509,15.758803952053558,16.22861660919334,,16.49493611038516,16.02004107521766,15.565468037614847,15.248114698347509,15.277759714855586,,15.348404796505996,14.431932039353018,14.908740008386715,15.387207438752665,15.277759714855586,,,16.22861660919334,15.805582473366224,15.062168933733323,,15.346119239103894,14.490401175879212,,15.093810561419048,,15.141463023107024,14.943682147641203,14.694164427312009,15.235325209078926
Niacin-PLS,17.756079080802138,19.075534084186273,18.589884782600464,19.017051617864738,19.017051617864738,16.76385170691958,,20.57438847404804,,,,,20.33875187774957,,17.582700703074792,19.45983311048741,19.353575759476485,19.884317064161262,19.400573338613544,,18.476278414924053,18.167845091592437,18.19571481249099,18.35481704188333,17.927960288561792,18.122745545654567,18.04262601653478,18.84519867268813,17.805300506830744,18.88490422286479,18.952843152852925,18.338252144438087,18.84519867268813,18.783583416572263,19.165361253900045,,,18.167845091592437,18.167845091592437,17.62262684506877,18.302204914253736,18.23352297013859,18.090488562238814,,18.454744987858543,,18.106264493901307,18.143837074389328,18.055156504109046,18.83292519858399
Niacinamide-PLS,25.65375762351027,25.892103474848703,25.830536737508655,26.262460645745197,25.892103474848703,25.748435762924583,,26.199444423522287,,,,,26.083108472484493,,24.60826210981605,26.199444423522287,25.956674308497803,26.88517410246148,26.620180091253495,,25.677586203172183,26.617032528135233,24.678867315239433,25.201537470976408,24.20720724701677,25.390618357582916,25.390618357582916,25.677586203172183,25.27942380507787,26.73113762025176,25.677586203172183,25.27942380507787,25.390618357582916,25.924159887333087,26.275234453896633,,,24.913548201971683,23.79182611540753,24.913548201971683,25.201537470976408,25.494750007681677,25.310299337214335,,25.09007350960237,,25.02818539784267,25.649318009768667,25.146358600179003,25.494750007681677
Niclosamide-PLS,14.271578499977084,16.51427461509239,14.330881153188566,13.615944742446851,15.72637617291133,15.176027156892824,,15.691624370184298,,,,,19.017051617864738,,16.431876234325085,15.32315084351233,16.722343703115534,17.683580593266555,17.89081319731643,,15.987340996585806,16.096768702214636,15.387207438752665,14.562548400302688,15.805582473366224,15.535519046501612,15.248114698347509,15.758803952053558,10.414658039051211,13.451920274140456,14.135535146162086,13.74894965418542,13.927344928574302,14.752753869032334,14.994956784729515,,,14.822523587229549,16.41039083850194,15.212649345729805,14.752753869032334,14.919725821338377,14.059922412209753,,15.792674009199834,,15.994603030384754,14.694164427312009,14.788616304854807,15.994603030384754
Nitrosothymol-PLS,13.50305474444232,13.900376578766428,11.241440816702292,13.586829175214987,,,,15.829949939083589,,,,,19.075534084186273,,,,,,,,,,16.41039083850194,17.69423310671407,15.60438545940459,,15.315767170336322,16.271278806192292,,15.681044372350769,,,12.851130005479511,,11.627538463068124,,,,,16.055258902613108,13.705036517236373,,,,,,13.42986339642818,,,
Nonadecanoic acid-PLS,9.879569371440734,12.491917499468393,9.278074164718992,,11.353858129994816,8.078487821599968,,10.820501092757954,,,,,17.13799735138752,,10.487163562650125,9.879569371440734,13.680695348833222,14.613893875619754,15.50996662300238,,12.898912938573387,11.768591306066826,13.32050993747083,12.010591482410678,12.851130005479511,12.814119138742548,12.45432714542733,,11.702999974460605,11.768591306066826,10.156959752133243,11.174838890149658,10.915733241209216,12.342528534482838,12.010591482410678,,,11.768591306066826,13.021065974921344,,,,11.07113209344141,,12.483235929365758,,,11.720535719767971,11.788039969790097,12.042568691501256
Nonanal-PLS,13.157139364356086,14.52621186212083,13.586829175214987,14.043058300928584,14.330881153188566,12.692355587571395,,13.900376578766428,,,,,17.540896818304443,,13.759165430465584,13.188369099873729,14.162606010467892,15.045670240781394,14.162606010467892,,15.84524980821048,15.387207438752665,16.096768702214636,15.91300754562941,15.91300754562941,15.681044372350769,14.752753869032334,15.84524980821048,14.562548400302688,15.248114698347509,15.13203419719606,14.374307015704716,14.822523587229549,15.565468037614847,15.062168933733323,,,15.645101065599476,16.49493611038516,15.315767170336322,15.13203419719606,15.604345428155083,15.010558000816388,,15.235325209078926,,15.269004118948578,15.053920839081297,15.053920839081297,15.312547505609944
Nonanoic acid-PLS,22.887776930665837,23.499714234454775,22.18104577318851,22.509236928895614,22.238687364641955,22.69162314545852,,22.41266987564392,,,,,25.18438279150517,,22.238687364641955,23.16278384989712,23.31473498260834,23.636143457181088,23.674041468855357,,,,10.156959752133243,,15.450219862376926,,,,,7.833154813810856,,,,,14.602831874124796,,,,,14.49804745,,,14.253764611583724,,7.945928239019066,,8.148861193684956,14.552060430728968,14.552060430728968,
Norketamine-PLS,28.86821948913465,29.69514394543,28.86821948913465,29.29902845167164,28.86821948913465,27.59196159642635,,29.03771908795941,,,,,29.69514394543,,28.86821948913465,29.42215064965163,29.18307997664153,30.030817434434844,30.13788546866501,,27.583060037607886,28.91810764113288,,29.86865896777276,,27.96102239708857,28.348263029963277,29.092427567905176,29.297634909152425,28.25078332154171,28.75197080077545,28.46651782381546,28.618906918333867,28.618906918333867,28.91810764113288,,,28.041912960279134,,28.91810764113288,27.480497132359243,28.576111494691126,28.69205932343602,,28.44829764163176,,28.44829764163176,28.44829764163176,28.576111494691126,28.69205932343602
"O-Methyl-N,N'-diisopropylisourea -PLS",24.53851433370664,,31.324644050871903,,30.891767559762418,,,30.300874927423912,,,,,,,20.80489511104324,23.43092108552893,31.5319767488737,,28.973383738125385,,,,,,28.75197080077545,,,,27.721100234616948,28.46651782381546,31.55484994164129,30.497407442008065,,31.55484994164129,,,,,,30.96031681005903,28.25078332154171,,,,,,,,,30.061915978081107
Oct-1-en-3-ol-PLS,19.66339577406718,19.884317064161262,19.18758104800888,18.773297790188135,20.130236493335563,17.89081319731643,,20.07442852956916,,,,,,,19.278093190384485,18.92948321671997,19.51935503948417,19.712597982232538,19.97653964287603,,,,,22.672666772903305,,,,,,,,,,23.242736859507037,,,,,,,,,,,,,19.310092835187874,,,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso--PLS",,,,,,,,12.822382543647407,,,,,,,,,,,,,13.705036517236373,,,,,,,,9.959343445387312,,,,13.32050993747083,13.74894965418542,10.414658039051211,,,12.401988378315185,,12.898912938573387,,,,,,,,11.201351236215332,,12.961931449486674
Octan-2-yl palmitate-PLS,21.10323006124817,21.52830388295183,18.510174634752264,21.126766697686,19.97653964287603,20.01457991794391,,19.712597982232538,,,,,21.170805030513375,,19.66339577406718,19.83038855520012,18.21595138465398,,,,17.27933307053022,20.726772116211244,21.771712716211972,20.250561678769692,21.492482526071047,20.68214447305863,21.66682026055853,21.06766643054761,21.353990801758368,20.622527347240776,20.213975534283986,20.68214447305863,20.909596619398897,,19.557040253416815,,,20.250561678769692,,21.726925692793987,21.191070752592427,,22.10541450010242,,21.94867132520068,,21.81796830493706,,21.79398174680801,22.10541450010242
"Octanamide, N-(2-hydroxyethyl)--PLS",,,15.128758571986811,,,,,,,,,,,,,18.54548501527737,,19.49072841005828,,,,,,,18.302204914253736,,,,,,,,,,,,,,,,18.04262601653478,,,,,,,,,
"Octane, 1-propoxy--PLS",4.682530016580031,7.872950517460959,,9.278074164718992,,8.29113811998227,,8.329782236261716,,,,,,,12.175815056761602,10.581441847888094,,,,,13.142314848148304,12.45432714542733,13.2799555,13.021065974921344,13.10860959590427,10.057422420930813,12.058715523130832,12.898912938573387,12.117665693241792,12.058715523130832,11.540570399732813,10.672271935723218,12.342528534482838,12.401988378315185,12.117665693241792,,,13.021065974921344,14.016760511920394,,12.173869178522915,11.5631304854104,11.387260509418123,,13.041481057345615,,12.880164910244089,10.51436035728076,11.970486105156455,12.370355156373494
Octanoic acid-PLS,20.904248166152783,21.29634727003021,19.49072841005828,20.641185112480407,20.184444684469597,19.712597982232538,,20.109784293541928,,,,,21.987871187229715,,20.378807215605885,20.904248166152783,19.947868256457426,20.378807215605885,20.31399972836029,,20.622527347240776,20.176184762710815,20.68214447305863,20.972080116041138,20.909596619398897,20.457808118138356,20.558004920856455,20.457808118138356,20.13029494727603,20.909596619398897,20.311550126122143,20.250561678769692,20.311550126122143,21.030718672697265,20.764520586704688,,,20.28284510628052,20.622527347240776,20.250561678769692,20.085814338400706,21.15716649190108,20.63745154616933,,20.55845442615373,,21.030106292306463,20.32275264482924,20.76435026481112,21.030106292306463
Octocrylene-PLS,10.820501092757954,,,10.487163562650125,10.381129023201009,8.02407066862705,,,,,,,17.331586964820783,,6.5884417535318525,10.9676341767647,,,,,12.541986456721498,13.841717174541651,,15.13203419719606,13.451920274140456,,15.419080398582643,,,,13.74894965418542,,12.64836797154102,14.016760511920394,12.898912938573387,,,14.016760511920394,13.451920274140456,13.451920274140456,13.486935356857622,14.059922412209753,13.222275426478378,,14.228627663907089,,,11.970486105156455,,14.253764611583724
Octopamine-PLS,,,26.97864927070259,25.65375762351027,26.199444423522287,26.398894623670113,,26.620180091253495,,,,,,,26.620180091253495,26.526117111747908,,22.113886571235973,22.238687364641955,,,,,,,,,,,,,,,,,,,,,,,25.218309232044735,26.340965177555383,,27.164444458623144,,,,27.56535684698739,26.93533286407581
Ornithine-PLS,23.499714234454775,19.66339577406718,22.887776930665837,21.47387463781737,22.80811880177812,29.03771908795941,,21.29634727003021,,,,,,,21.29634727003021,24.05735318241569,28.512285008123772,25.5486130407531,28.398868226794217,,,,,,,,23.56927519458605,,23.089706815645453,,,23.65714601806491,,,,,,26.73113762025176,,,,,,,,,,,26.52855520854456,
Oxalic acid-PLS,19.884317064161262,18.366470825535732,18.96000390404063,18.54548501527737,20.07442852956916,19.45983311048741,,19.423019197260075,,,,,20.76419171506649,,17.921699223705524,19.91566388957328,19.047007788234325,19.13231528605265,19.13231528605265,,20.311550126122143,19.706048110996147,19.883009781620675,20.01540045018234,19.59111089718934,19.619613701729214,19.557040253416815,20.372935609880955,19.883009781620675,20.558004920856455,20.13029494727603,19.981136793708412,20.213975534283986,20.79612036668001,20.79612036668001,,,20.085814338400706,19.73026119016326,18.952843152852925,19.68004309435629,19.824517331301767,19.636106587457395,,19.83768566431123,,19.74128457161686,19.77525197203501,19.78682598153676,20.32275264482924
"Oxalic acid, allyl octyl ester-PLS",13.056286053722014,9.278074164718992,,,13.615944742446851,11.241440816702292,,13.056286053722014,,,,,15.910670785094178,,13.299524273064169,12.175815056761602,,10.447680353946373,,,15.535519046501612,15.942851569925107,16.438081737201006,15.717284783429973,16.196815076905356,,,16.31834893803848,,16.196815076905356,,15.062168933733323,15.450219862376926,15.942851569925107,15.212649345729805,,,,17.040961780956696,,,,,,,,,,,
p-Hydroxydiisopropylbenzene-PLS,21.02163069756202,21.126766697686,17.098247966701216,20.31399972836029,16.578530185205423,19.316922041205537,,17.85878822242499,,,,,22.304325854433003,,17.178829941368328,20.641185112480407,20.50238442778713,20.76419171506649,21.126766697686,,19.91599258455426,20.28284510628052,20.558004920856455,20.176184762710815,20.412894326042416,19.784978468776497,19.836815898855413,20.311550126122143,19.784978468776497,20.457808118138356,20.048178093574943,19.706048110996147,19.91599258455426,20.558004920856455,20.28284510628052,,,19.836815898855413,20.28284510628052,19.759290926987983,19.51089413352466,20.20731930458006,19.77525197203501,,19.941210036296916,,20.09036378450744,19.824517331301767,19.890260881943004,19.200219246737284
p-Toluic acid-PLS,7.771536565134165,10.22792834487666,7.771536565134165,10.381129023201009,10.103061377085483,7.933656850586039,,8.02407066862705,,,,,16.374401143967575,,8.329782236261716,8.29113811998227,13.959297643316775,14.271578499977084,14.97823834642548,,,8.035836504560521,,8.318366377191403,9.389423714474647,,7.349333144755189,,9.093836633460636,,6.626991504093164,,5.271128254835996,,,,,8.462081508190826,,,,8.920915483479346,6.726464603152869,,,,7.241913292561206,8.318873123770363,8.920915483479346,7.945928239019066
Palmitelaidic acid-PLS,24.80567999358303,24.452431532790055,23.964464936739255,24.12766401979312,24.880157984044576,22.238687364641955,,24.60826210981605,,,,,26.262460645745197,,24.452431532790055,24.880157984044576,24.67075897659381,21.255272820313525,25.748435762924583,,24.678867315239433,24.57468427990455,24.20720724701677,22.03062413597444,25.924159887333087,23.65714601806491,23.884885757505845,23.044533775768905,23.242736859507037,23.34702990101103,23.242736859507037,23.044533775768905,22.74375232752377,23.56927519458605,,,,23.71559758268535,26.13259548546827,23.34702990101103,25.058523233344623,22.840986177020948,23.935065827114933,,23.74789648055234,,23.26863866572335,22.440816535715413,23.063208481130555,23.74789648055234
Palmitic Acid-PLS,20.9474612768701,20.641185112480407,22.962755382683,19.075534084186273,,20.130236493335563,,19.947868256457426,,,,,27.16552195329649,,,,24.53851433370664,25.114037128923517,23.43092108552893,,,18.88490422286479,15.09764860926164,18.167845091592437,20.726772116211244,18.711695497900003,18.783583416572263,17.040961780956696,,23.242736859507037,24.28621358414698,19.59111089718934,16.271278806192292,16.158757824914947,21.59232670695564,,,,20.909596619398897,18.38474377692785,21.726925692793987,21.448148921534607,23.063208481130555,,23.411235705650597,,16.05146968711222,20.76435026481112,17.559826209256997,18.143837074389328
Pantolactone-PLS,16.431876234325085,17.708997530181296,16.089133075322387,17.779869188780314,17.30319236244251,16.97862927670154,,16.33169470261963,,,,,19.51935503948417,,17.063095861813558,17.008970665400685,17.178829941368328,17.779869188780314,17.650336331738295,,17.551076396577603,17.805300506830744,18.14673242821518,17.77145341128605,17.970315280392423,17.452984868145087,17.50757132340498,17.482898816452575,16.966836940740386,17.34173796121785,17.22468789150772,16.56273529021414,17.22468789150772,17.71935181388548,17.50757132340498,,,17.50757132340498,18.14673242821518,17.161130790856408,17.22468789150772,17.371018503916922,17.313809412987947,,17.371018503916922,,17.273225108725565,17.45786157605499,17.13368947096366,17.7463755867192
Pantothenic acid -PLS,22.41266987564392,22.438015312015015,,,13.7906352352548,20.69686745963743,,22.47089992503555,,,,,,,20.552792736355716,18.96000390404063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.411235705650597
Pentacosanoic acid-PLS,,,,12.692355587571395,,,,,,,,,14.52621186212083,,,,,,,,,,,,,,13.2799555,,13.525964325759707,,,11.627538463068124,,,,,,,,,,,,,,,,,,
Pentadecanoic acid-PLS,22.438015312015015,22.271197952885732,22.02643659484934,22.438015312015015,22.271197952885732,21.85387841375178,,22.238687364641955,,,,,23.636143457181088,,22.438015312015015,22.69162314545852,22.113886571235973,23.06461365193157,23.096526775142703,,22.42586394083772,17.527476892820818,22.362429045846003,22.08354003930661,22.536310350972514,22.21763789631769,22.71443284,22.362429045846003,21.66682026055853,22.03062413597444,22.15361929404356,21.726925692793987,21.88138606258483,22.596203928440563,22.596203928440563,,,22.25454311638106,22.42586394083772,21.771712716211972,22.461852403644677,,21.79398174680801,,22.013747765181325,,22.281792559081644,21.81796830493706,,22.193443929123895
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]--PLS",14.418295819480733,14.330881153188566,16.296694334772837,,16.255240167946024,15.691624370184298,,14.692377037768548,,,,,,,14.122295579382564,14.840453737584053,,,,,,,,,,,,,,18.04262601653478,16.56273529021414,,,,,,,,,12.010591482410678,,,,,,,,,,
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]-PLS",5.783746064070977,8.228155816633913,6.985893041230985,,8.02407066862705,2.6975912378214906,,7.832200207475027,,,,,,,7.237424327298849,,,,,,,,,,,,,8.701370537,,,,,7.833154813810856,10.597362448692296,,,,,,,,,8.734500306625334,,,,,8.59654024062566,6.290750668388143,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--PLS",3.3126929426544227,,5.783746064070977,8.329782236261716,7.237424327298849,6.985893041230985,,6.146813626862924,,,,,,,4.355923871274419,3.6669809277740817,12.491917499468393,12.381396768644064,,,9.653884326946452,7.101979900308112,9.786396331446976,7.833154813810856,9.093836633460636,9.959343445387312,6.263809164362516,9.653884326946452,6.626991504093164,7.101979900308112,5.780781826737981,2.8580386974514904,4.387558178686599,6.626991504093164,6.011485675055413,,,8.318366377191403,10.816519024930397,6.626991504093164,7.101979900308112,8.734500306625334,5.811666046214308,,8.59654024062566,,8.318873123770363,8.148861193684956,8.318873123770363,6.726464603152869
Pentanoic acid-PLS,,17.37328371774847,17.540896818304443,18.400340891125907,,,,17.708997530181296,,,,,18.874713142102472,,,16.173385070385063,16.687578694623078,16.687578694623078,16.043041968173664,,18.14673242821518,18.099405241410356,18.270048213107746,18.023288474613935,18.38474377692785,16.466081060395993,16.62015830444827,17.892291677019614,16.528554823728843,16.75401774221412,17.380273325443877,16.683230452450157,17.482898816452575,18.122745545654567,17.660057267030734,,,18.338252144438087,18.19571481249099,16.381838204734006,17.57582771512014,17.703418217764124,16.63711902390103,,16.76200136715396,,16.21186793109647,17.077149231864347,16.63711902390103,16.794919963946764
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--PLS",10.581441847888094,13.157139364356086,10.22792834487666,12.572828378502546,12.038323619179486,10.447680353946373,,12.884525409862489,,,,,,,11.514267928236327,10.381129023201009,13.759165430465584,,14.376416116849263,,14.562548400302688,14.181251307591188,14.31850411960653,14.31850411960653,13.969017570735412,14.602831874124796,13.841717174541651,14.31850411960653,14.652475967593904,14.016760511920394,14.562548400302688,10.816519024930397,14.016760511920394,14.31850411960653,13.969017570735412,,,14.562548400302688,14.49804745,13.2799555,14.097534989323425,14.649709839260863,14.013071079834884,,14.430528344948982,,14.430528344948982,14.292486862321748,13.065204093676098,14.730320234213943
Pentylone-PLS,35.693703954018424,33.78761740019219,35.693703954018424,33.78761740019219,31.324644050871903,33.78761740019219,,29.18307997664153,,,,,,,31.967927527746635,,26.199444423522287,27.057183565755455,33.16415523395508,,,13.587684171426424,,,17.892291677019614,,,,,,19.449739862446823,,17.660057267030734,,,,,8.927193914658957,,,18.167845091592437,12.769065585363649,,,,,,,,
Petroselinic acid-PLS,3.203071540108722,7.144664087019271,0.8501757442506239,,10.22792834487666,,,4.6400580355342065,,,,,14.97823834642548,,3.786797416114024,,,,,,,,,,11.627538463068124,,9.263169610032174,,,,11.96445884748457,,,,,,,12.934235101140066,,,,,,,,,,,,
Phenanthridin-6-ol -PLS,26.88517410246148,28.640258399442175,26.88517410246148,29.18307997664153,27.256142839662328,25.956674308497803,,28.973383738125385,,,,,,,27.44710763589729,,27.35080930431848,,26.336013775913138,,28.618906918333867,,,,29.86865896777276,,,,,,,28.618906918333867,,28.348263029963277,,,,,,29.86865896777276,,,,,,,,,,
"Phenol, 3,5-bis(1,1-dimethylethyl)--PLS",17.467977900764005,18.21595138465398,15.21671253452135,18.681328317966347,18.3195577667795,17.13799735138752,,17.30319236244251,,,,,17.96954724507801,,17.444451693835916,17.756079080802138,16.255240167946024,15.910670785094178,18.589884782600464,,16.75401774221412,,,17.750549200833056,18.920031263703898,,18.88490422286479,,19.04180977252189,19.373715287661515,19.165361253900045,18.38474377692785,19.00622747040913,,19.196133957379505,,,19.238178509254983,19.428052268827713,18.445736051657303,,,,,,,19.126050932747994,,,17.273225108725565
Phenol-PLS,18.11054732760789,18.681328317966347,16.722343703115534,17.540896818304443,17.540896818304443,16.400864662611706,,17.540896818304443,,,,,19.10469240395353,,18.62320952703211,17.80327182263374,16.97862927670154,17.467977900764005,17.467977900764005,,18.51342131843653,18.817844535316457,19.111393474655824,18.66443545600015,18.817844535316457,17.750549200833056,18.221355319979914,18.616815534072582,17.71935181388548,18.445736051657303,18.38474377692785,17.828171898566794,18.122745545654567,18.817844535316457,18.445736051657303,,,18.413236135754342,19.082710794928705,17.927960288561792,18.023288474613935,18.7042655624214,18.333929933738744,,18.333929933738744,,18.23352297013859,18.507257630888887,18.205895429894632,18.668616033382637
