,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
"Dodecanoic acid, 1-methylethyl ester",-0.307934669,-0.584108299,-0.919329031,-0.573722044,-0.622082568,-0.919257097,-0.474189981,-0.664160576,-0.919334523,-0.919305018,-0.919303829, 1.438798953, 0.331307271
Dodecanoic acid,-0.71917392,-0.86710911,-1.01022732,-0.29859852,-0.25102906,-1.45854709,-0.64151362,-0.87829751,-0.82008233,-0.72207474,-0.57835363,-0.60912658, 1.45819996
Dodecylcyclohexane,-1.08229009,-1.08718865,-0.15389050,-1.09067973, 1.02949547,-1.07809791, 0.23371628,-1.09138143,-0.23040252,-1.08313156,-1.08300671,-1.07764947,-1.02159135
Dopamine, 0.740788907, 0.335632468, 0.492675961, 0.277531432, 0.362438146,-0.372013657, 0.332851539, 0.637775787,-0.372108882, 0.065837329,-0.372108581, 2.979835158,-0.372102848
Ecgonine,-0.210031504,-0.207887925,-0.233488156,-0.247459348,-0.244304624,-0.225966607,-0.245782956,-0.212818523,-0.226089884,-0.246014595,-0.245990698,-0.244965300,-0.234235531
Eicosapentaenoic acid,-0.2075631324,-0.2274466624,-0.2270931446,-0.2282508108,-0.2244542873,-0.2253526670,-0.2262333720,-0.2284124427,-0.2272260278,-0.2059379743,-0.2264833781,-0.1697943742,-0.2123367297
Erythritol,-0.35324647,-0.66981188,-0.43338313,-0.85671538,-1.30608958,-0.37731148,-0.37559956,-1.27765401,-0.38759741,-1.31802322, 1.12429923, 0.92249477, 0.17307413
"Erythrono-1,4-lactone, (Z)-",-0.32165539,-0.31042372,-0.27572815,-0.46889949,-0.15066323,-0.08640280, 0.19808074,-0.21992649,-0.39565124, 1.05469623, 0.77396513, 1.23114035,-0.03317653
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-", 0.20659323,-0.13356935,-0.13356706,-0.13357455,-0.13354999,-0.13355580, 0.30274924, 0.18384640,-0.13356792,-0.13356331,-0.13356312,-0.13355514,-0.13347160
"Ethanol, 2-(9-octadecenyloxy)-",-0.26051624,-0.41066041,-0.36689675,-0.44752402,-0.18831388,-0.16650293,-0.64951414,-0.48951700,-0.74753124,-0.40197929,-0.55696807,-0.53313516,-0.74729112
Ethanolamine,-0.49727550,-0.42354508,-0.47599845,-0.69856784,-0.22785572,-0.42582683,-0.36693338,-0.37619704,-0.44075375, 1.94879828, 0.65892382, 2.03656067, 0.24507611
"Ethanone, 1-(2,5-dimethoxyphenyl)-",-2.106234e-01,-2.981378e-01,-1.223287e-01,-5.153434e-01,-7.827912e-02,-2.474027e-05,-1.251580e-01,-1.619176e-01,-2.902228e-01, 4.401063e-02, 2.710693e-02,-5.487761e-02,-3.394555e-01
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",-0.49164842,-0.31305018,-0.08942357,-0.57792309,-0.15853824, 0.01693724,-0.10360221,-0.19873286,-0.30391839,-0.57721301,-0.57720126,-0.57669729, 1.28445023
Ethyl alpha-D-glucopyranoside,-0.5908088746,-0.5908143259, 1.9946399460,-0.5908182109, 8.1415191036,-0.5908042094,-0.5908084643,-0.5908189918,-0.0182733132,-0.5707733875,-0.5251785327,-0.5908037104,-0.5907413269
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-0.27043035,-0.41931995,-0.28036517,-0.38786653,-0.19871239,-0.17163756,-0.22859102,-0.36815388,-0.24054450,-0.24495384,-0.44894788,-0.35422945, 0.17036033
Fenitrothion,-0.855867706,-0.725455166,-0.567051302,-0.855885565,-0.312940629,-0.416785258,-0.213040299,-0.535194055,-0.663740885,-0.504451033,-0.563289115,-0.931306119,-0.434024394
"Furan-2-carboxaldehyde, 5-(1-piperidyl)-",-0.323251657,-0.323260787,-0.323257927,-0.019706989,-0.323236574,-0.323243844,-0.323250970,-0.323268602,-0.323259002,-0.323253226,-0.323252993,-0.323243008,-0.321694778
"Furan, 2-pentyl-",-0.584042084, 0.248321196, 0.158452226,-0.480473783, 0.307664328,-0.581675485,-0.059638238, 0.005318406,-0.586266722,-0.584517115, 2.216621461,-0.581422330,-0.549775997
Galactopyranose,-0.45001626,-0.33177822,-0.32943038,-0.49830074, 0.13444201,-0.31753017,-0.31635170,-0.32758652,-0.45059625,-0.66434636,-0.67479160,-0.13837187, 0.20180052
Gln-Ala,-0.101260202,-0.101261408, 0.029494041,-0.078892244,-0.101258209,-0.101259169,-0.101260111,-0.101262440,-0.101261172,-0.101260409,-0.101260378,-0.101259059,-0.101245254
Glucopyranose,-0.256806647,-0.256806647,-0.256806647,-0.256806647,-0.256806646,-0.256806646,-0.256806647,-0.256806647,-0.226626290, 1.781326203, 1.536364365, 2.931544147, 7.355401705
Glucose,-0.23076018,-0.29596375, 1.37894219,-0.29617895,-0.27981409,-0.28368701,-0.29148974, 0.17580719,-0.10504449,-0.29615409, 0.48875107, 2.22753857,-0.29595133
Glyceric acid,-0.114141410, 0.020211593,-0.055976991,-0.171950125,-0.155195459,-0.052150879, 0.078649853,-0.003321082,-0.102634091,-0.271863721,-0.271863712,-0.271863341,-0.271859460
Glycine,-0.566011793,-0.566592587,-0.566830116,-0.513767823,-0.567361369,-0.566960624,-0.566821099,-0.562996619,-0.565651632,-0.165549956,-0.265173080,-0.385321641, 0.666188749
"Glycine, N-(1-oxobutyl)-",-0.284174041,-0.296295568,-0.115508890,-0.130123965,-0.180238081,-0.219219623, 0.289710898, 0.292173993,-0.276344952, 0.130258681,-0.118928028, 0.373153634,-0.212703644
"Glycine, N-(N-DL-leucylglycyl)-",-0.14710086,-0.14734027,-0.14726526,-0.14751089,-0.14670536,-0.11720557,-0.14708284,-0.14754519,-0.08231332,-0.14714198,-0.14713588,-0.14687405,-0.14413429
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",-0.217934724,-0.234083967, 0.006702661,-0.088096936,-0.323721447, 0.055705525, 0.257565585, 0.047542544,-0.190439216, 1.250500827, 1.118387778, 1.434375982, 0.257097542
Glycolic acid,-0.65027740,-0.68957025,-0.62060248,-0.85318114,-0.49196850,-0.43926254,-0.59959781,-0.82945231,-0.63358908, 1.19154822, 0.93896719, 1.54588290, 0.48933617
Glycyl-l-glutamine,-0.26985427,-0.20459410,-0.27222735,-0.19454443,-0.26414534,-0.26689680,-0.26959413,-0.27626796,-0.27263433, 1.81333579, 2.08322615, 0.91462369,-0.22703295
Glyoxime,-0.4717983,-0.3739451,-0.3778609,-0.6281147,-0.3220019,-0.3135681,-0.3462510,-0.4300015,-0.4495651, 0.5351559, 0.6408826, 0.5099853, 1.3084817
Guanabenz,-0.41487350,-0.12279054,-0.45875405,-0.20035903,-0.09455815,-0.55507264,-0.26952346,-0.58307095,-0.64043600,-0.68615024,-0.68609507,-0.68372803, 1.98752946
"Guanidine, N,N-dimethyl-",-0.77603159,-0.81952508,-1.02935883,-1.11267255,-0.62521466,-0.86682759,-0.64500695,-1.41468270,-1.22078416,-1.15404313,-1.03852636,-0.87687547, 1.44876740
"Gulonic acid, gamma-lactone",-0.291498552,-0.291499748,-0.291499374, 0.966995246,-0.291496577,-0.291497529,-0.197567822, 0.754175216,-0.291499515,-0.291498758,-0.291498727,-0.291497419,-0.291483733
Heptadecanoic acid,-0.7827629462,-0.9768968897,-0.8547514288,-1.0711557096,-0.5326375732,-0.4928713697,-0.6547962306,-0.9420017965,-0.9627620203,-0.0404703426, 0.2945577971, 0.3847308723, 1.6469706680
Heptanoic acid,-0.9623918022,-0.3542779219,-1.2148759574,-1.2326507436,-0.5749753673,-0.0738925564,-1.2142557466,-1.1178973726,-1.1067363135,-1.2247962186,-0.8517838782,-0.8973413556, 0.9418967414
Hexanedioic acid,-0.6378410541,-0.6266231488,-0.7046143210,-0.8028943116, 1.2877257679,-0.0336249650,-0.6475916096,-0.6593494692,-0.6191537361, 0.0008794792, 0.1097638329, 0.3523287112, 0.1883852752
Hexanoic acid,-1.200787582, 0.517803870,-0.882271057,-1.272809708,-0.487235721,-0.982955626,-1.029307484,-0.642507167,-1.132525825,-0.672099191, 0.616810791,-0.421554050, 1.815272141
Hexanoylglycine,-0.60018976,-0.57218883,-0.15867460,-0.42217964,-0.17270179,-0.55083939, 0.06371702, 0.04838946,-0.42504816, 0.85075794, 0.11719653, 0.32926618,-0.05985358
Hippuric acid,-0.71912637,-0.84299652,-0.19975035,-0.98166064,-0.25892206, 0.27637210,-0.45320676,-0.60402827,-0.84563645, 0.13840184, 0.33573845, 0.33647257, 0.88629129
Homocysteine thiolactone,-0.35388944,-0.29443900,-0.31465713,-0.02924916,-0.32727209,-0.30655771,-0.29986055,-0.33336543,-0.19314890, 6.84433465, 5.14142342, 3.07221456,-0.36207599
Hydantoic acid,-0.386933971,-0.386946118,-0.386942312,-0.386954775,-0.386913903,-0.386923575,-0.386933056,-0.386956516, 0.133652381, 2.966378967,-0.386935748, 3.308637083,-0.386783449
Hydracrylic acid,-0.58507180,-0.80897949,-0.50599001,-1.01495139,-0.22643501,-0.61699040,-0.39998726,-0.82893566,-0.60766670, 1.64287174, 0.70468139, 1.50381363, 0.62050697
Hydroquinidine,-0.549813885,-0.060136389,-0.587876760,-0.386790790,-0.708887727,-0.586678001,-0.505187279,-0.237345990,-0.626658387,-0.713157609,-0.436733276,-0.443003519,-0.683744706
Hydroquinone,-0.277150026,-0.134291047,-0.274707340,-0.501760553,-0.248725633,-0.054592035,-0.224161886,-0.361303597,-0.302476234, 1.019993069, 1.882231967,-0.582884030,-0.562979660
Indole-3-carboxaldehyde,-0.630126425,-0.631298140,-0.630931037,-0.632133192,-0.628190768,-0.629123672,-0.560110671,-0.454890399, 0.147797758, 4.058016280, 2.056206691, 3.126254310,-0.615607532
Indole-3-lactic acid,-0.34679024,-0.46603037,-0.48247125,-0.18002287,-0.44981081,-0.50545438,-0.45398055,-0.35252883,-0.36711761, 0.43671101,-0.50546016,-0.50545385, 2.09697154
Indole-5-carboxylic acid,-0.40852101,-0.68294187,-0.31615757,-0.51060367, 0.03723856, 0.03837351,-0.63468707,-0.42665603,-0.09234868, 1.95724844, 2.64802720, 1.81950995,-0.69079152
"Inosose-2, 1,3,4,5,6-pentakis-",-0.1489575,-0.2678034,-0.4296703,-0.2640381,-0.0441395,-0.1583744,-0.1213449,-0.2814928,-0.2999860, 0.3244363, 0.4642389, 0.8309447, 1.5379129
Isofucosterol,-0.61362380,-0.61417216,-0.15684291,-0.61456296,-0.32018753,-0.13062748,-0.61358252,-0.32847607,-0.39143723,-0.45106519, 0.18308868, 0.34180154, 3.17836127
Isonicotinic Acid,-0.38272236,-0.44670777,-0.39633480,-0.50883571,-0.24515565,-0.26287113,-0.35244985,-0.51025096,-0.41332389,-0.78349246,-0.78612159,-0.78304965,-0.78554650
Isopropyl palmitate,-1.543539310,-1.544335796,-0.445185682,-0.378567627, 1.948154003,-1.542857678,-1.543479354,-1.545017525, 0.419345615,-0.862615315,-0.797917371,-0.569838819, 1.512785685
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",-0.04599977,-0.21922204,-0.20743278,-0.33090669, 0.43524368, 0.04083150,-0.27047959,-0.32793473,-0.16732930, 2.25930745, 1.65834687, 3.74602487,-0.11548446
Isoxaben,-0.45227378, 0.14204779, 0.42254017,-0.45230580,-0.04458631, 0.35448663, 0.44879944, 0.21306615,-0.16087078, 1.88508453, 1.29637497, 2.90432885,-0.30759406
Itaconic acid,-0.195997472,-0.181921815,-0.149984543,-0.283985667,-0.055603437, 0.014722550,-0.102185312,-0.240068371,-0.135737229,-0.137458248, 0.412627282,-0.341543399,-0.336750185
Ketamine,-0.475908169,-0.601052291,-0.522884448,-0.422089024, 0.241967072,-0.437909841,-0.267237745,-0.766575314,-0.548988691, 0.957655122, 1.054030932, 1.066039340, 1.165585724
L-(+)-Threose, 0.03329181,-0.11793591,-0.08513449,-0.23143708,-0.22320121,-0.23141670,-0.23142289,-0.23143821, 0.03456247,-0.23142485, 2.15731092,-0.23141597,-0.23132518
L-5-Oxoproline,-0.36661213,-0.68333290, 0.26546019, 1.51040284,-0.67639682,-0.43290207,-0.68052059,-0.68557150,-0.68282149, 2.87537391, 2.33175878, 2.86089930, 0.41076650
L-Alanine,-0.990701263,-0.947369008,-0.890029095,-1.041078508,-0.583396244,-0.768381762,-1.108871666,-1.042343879,-1.026098293,-1.276325699,-0.899748240,-1.445821054, 0.415373733
L-Asparagine,-0.50320647,-0.50321518,-0.50321245,-0.50322138,-0.41710214,-0.45170597,-0.50320582,-0.50322263,-0.50321347, 1.82405423, 2.61629823, 1.73628905, 0.85347142
L-Aspartic acid,-0.52708298,-0.42121922,-0.49979759,-0.37316110,-0.51693478,-0.51580180,-0.33716176,-0.39295268,-0.52771721, 0.35114039, 0.50856072, 0.62437200, 2.16969719
L-Citrulline,-0.27304295,-0.27306710,-0.27305953, 0.26169646,-0.27300306,-0.27302229,-0.27304113,-0.03192073,-0.27264234, 0.56571920, 0.50590037, 2.66014352,-0.27274374
L-Cysteine,-1.004928748,-1.092701094,-1.063683335,-0.040406485,-1.060568861,-1.056357236,-1.012014754,-0.911309169,-1.005823931,-0.503182982,-1.256694398,-1.068862642, 0.232604851
L-Glutamic acid,-0.463085255,-0.373187855,-0.387778519,-0.289870772,-0.008282634,-0.367830969,-0.198866861,-0.331677519,-0.455318779, 1.848707598, 1.536915976, 4.054164439,-0.098743903
L-Glutamine,-1.18368126,-1.21291425,-1.12291005,-0.89151791,-1.13941397,-1.21058950,-1.20459608,-1.20572025,-0.61283134,-0.24686237,-0.77723349,-0.61639723,-0.80404595
l-Histidine ethyl ester,-0.59977551,-0.89221564,-0.77027166, 0.35691016,-0.53175738,-0.83278465,-0.89152809,-0.73946103,-0.72146661, 1.06552836, 2.55839012, 0.77652309,-0.88365306
L-Hydroxyproline, 0.161522591, 0.307539257, 0.529346956,-0.137518867, 0.514024362, 0.221400902,-0.029793265, 0.127234021,-0.098521654, 5.102087543,-0.214460705,-0.214396279,-0.213722127
L-Isoleucine,-0.190389466,-0.214502051,-0.319598138,-0.181359792,-0.149375496,-0.318542445,-0.057618564,-0.323629268,-0.289564290, 0.746163227,-0.493213901, 0.551597280, 0.906977074
L-Leucine,-0.876626404,-0.760312326,-0.868184427,-0.494280822,-0.805461109,-0.788462181,-0.676101722,-0.766040565,-0.754438720,-1.122889947,-1.089554027, 0.410912994, 0.644089724
L-Lysine,-0.707216231,-1.023103401,-0.878855187,-1.031802646,-0.813745679,-0.703768410,-1.027766564,-0.844988822, 0.319793564,-0.571570407, 0.374564913,-0.183327105, 1.089480700
"L-Lysine, ethyl ester ",-0.323487188,-0.307166840,-0.350116817,-0.028571893,-0.346992861,-0.331092048,-0.309035902,-0.254213870,-0.289576891,-0.376212503,-0.376185098,-0.375009161, 1.194186316
L-Methionine,-0.298458464,-0.352818748,-0.384208793, 0.002058277,-0.399159814,-0.395426810,-0.261509814,-0.379471758,-0.296459171, 3.599883846, 2.772380337, 1.486567267,-0.002264956
L-Norleucine,-0.448478178,-0.449827653,-0.449404857,-0.450789389,-0.446248866,-0.447323300,-0.448376596,-0.450982696,-0.449563781, 2.737127481, 3.369012386, 1.217880380,-0.431756646
L-Ornithine,-0.35612091,-0.37888044,-0.51307858,-0.77813175,-0.27291539,-0.28253298,-0.19769468,-0.43741826,-0.33958064, 2.02357490, 0.66837614, 0.09336869,-0.80345472
L-Proline,-0.42849799,-0.40859933,-0.43670275,-0.46919405,-0.26457165,-0.37889637,-0.25276877,-0.38459709,-0.36284449, 1.83472344, 1.84824356, 1.87786103, 1.57337235
L-Threitol, 1.83017242, 1.28563627,-0.89951754, 1.35492938,-0.56144237, 3.22724415,-0.89920344,-0.89999951, 1.61828027,-0.89930528,-0.89929477,-0.89884396,-0.89412667
L-Threonine,-0.17563940,-0.16440810,-0.18891083,-0.14581149,-0.20201848,-0.17679123,-0.10626508,-0.20338841,-0.21022353, 2.32091357,-0.26021380, 4.44293698,-0.13314878
L-Tryptophan,-0.88722105,-1.24871913,-1.13897871, 0.38337719,-0.85785870,-1.21816017,-1.10475025,-0.91915608,-0.79346038, 2.47172149, 1.64934106,-0.09925421, 1.14504895
"L-Tryptophan, N-acetyl-1",-0.589600957,-1.175702111,-0.818781050,-0.719220848,-0.952938476,-1.164405533,-1.005716608,-0.511019670,-0.461754099,-0.076555483,-0.359451800,-0.329796784, 2.800423987
L-Valine,-0.19972796,-0.17342099,-0.36630116,-0.24944362,-0.18411139,-0.29516850,-0.04957851,-0.24879164,-0.30278493, 1.50742646, 1.22180910, 2.13570035, 0.73549833
Lactic Acid,-0.33161185,-0.40217533,-0.18522026,-0.46858777,-0.18087353,-0.10776160,-0.31112173,-0.43222473,-0.50858646,-0.70313361,-0.77709863,-0.51920892,-0.65754321
Latanoprost lactone diol,-0.91427132,-0.60539244,-0.91557591, 0.01962265,-0.91113285,-0.91264545,-0.91412831,-0.91779723,-0.91579965, 0.07681168,-0.25463979,-0.29253507,-0.89073041
Leucylglycine,-0.17955278,-0.17979877,-0.17972170,-0.17997407,-0.17914642,-0.17934227,-0.17953427,-0.18000931,-0.17975067, 8.64734491,-0.17958877,-0.17931975,-0.17650476
Levulinic acid,-1.022672259,-0.975112288,-0.902641475,-1.229802051,-0.312999575,-0.413128163,-0.782216352,-1.076771362,-0.643856839,-0.852885572,-0.612864974,-0.579967504, 1.927901535
Luteolin,-0.134675948,-0.069105494,-0.295126636,-0.351698800,-0.012740997, 0.140094721, 0.023059143,-0.351704785,-0.351660857,-0.347746558,-0.348596129,-0.351587671,-0.351109576
Malic acid,-0.466663528,-0.298739217,-0.269741810,-0.441732479,-0.734148529,-0.433642235, 0.046828407,-0.262642941,-0.375731255, 2.155980488, 0.060529759, 1.700402294, 0.163716155
meso-Erythritol,-0.149151445,-0.163172812,-0.165348416, 0.023797609,-0.098127110,-0.193086721,-0.193147850,-0.193299099,-0.193216750,-0.117037794,-0.193165203,-0.193079551,-0.192183289
Metanephrine,-0.01925492,-0.11279462,-0.01112797,-0.14087611,-0.07133290,-0.14209518,-0.11032419,-0.13164770,-0.12197529,-0.14209565,-0.14209564,-0.14209514,-0.14208997
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-", 0.08833323,-0.31418499, 0.14104256,-0.31506914,-0.31089489,-0.05874445,-0.05094430, 0.10838750,-0.09291862, 2.55620738, 0.80294721,-0.31176908,-0.29757173
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",-0.15204272,-0.15204581,-0.15204484,-0.15204801,-0.15203763,-0.15204008,-0.15204249,-0.15204845,-0.15204520,-0.15204325,-0.15204317,-0.15203980,-0.15200450
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-0.109288822,-0.350498001,-0.705545537,-0.770089000,-0.662569064,-0.585690024, 0.039186626,-0.605405541,-0.690555467, 3.040715576, 0.509981179, 3.772866073, 1.370812261
"Methyl 2,4-dihydroxybenzoate",-0.308653143,-0.475645348,-0.027479817,-0.459348805,-0.277835921,-0.053049717,-0.417158958,-0.538558578,-0.027115380, 1.360749345, 1.154344053, 0.999817402, 0.381087689
Methyl alpha-Lyxofuranoside,-1.124743964,-1.126706535,-1.126091653,-1.128105210,-1.121501825,-1.123064398,-1.124596230,-1.128386340,-1.126322780, 0.368146352, 0.545774726,-0.225181705,-1.100425463
Methyl aminoacetate,-0.22102553,-0.92794615,-0.02497022,-1.24530568,-0.01913834, 0.34722956, 0.15093445, 0.30607654,-0.34228309, 1.77913638, 1.36422183, 0.69974167, 1.17167400
"Methyl galactoside (1R,2S,3S,4R,5R)-",-0.46156350,-0.50299616,-0.50607402,-0.50607913,-0.44916698,-0.50606634,-0.48485031,-0.39822794,-0.48307917, 0.89939170, 0.73265568, 1.17926227, 1.87915718
Methyl isovanillate,-0.26936910,-0.26715036, 0.03641690, 0.19177088,-0.10138721,-0.33702645, 0.20034328, 0.26910964,-0.27344871,-0.39543786,-0.45126007,-0.45070345,-0.44487889
Methyl leucinate, 3.54295859,-0.22407304,-0.22382170,-0.22464476, 1.29970509,-0.22258428,-0.22321043,-0.22475967,-0.22391617, 6.81317743,-0.22338818, 6.96884870,-0.21333042
Methyl-3-methoxy-5-methyl benzoate,-0.23664955,-0.23989714,-0.24599230, 0.13919067,-0.21346183,-0.21690850,-0.24070482,-0.25994525,-0.23147747,-0.25994517,-0.25994517,-0.25994511,-0.25994453
Methylmalonic monoamide,-0.3216191530,-0.2326938622,-0.2986804168,-0.1968027439,-0.2570454236,-0.2930269361,-0.2749135095,-0.3239817239,-0.5149604315, 2.3377510460, 2.4833320302, 2.0502732810,-0.5124090065
Methylsuccinic acid,-0.2284679,-0.2278320,-0.2000642,-0.1933413,-0.1034323,-0.1567402,-0.1476444,-0.1409024,-0.2419961,-0.3156902, 1.1438182,-0.3156902, 4.0287550
Mirin,-0.10067821,-0.17961711,-0.10520255,-0.14143322,-0.01128921,-0.24775117,-0.06733995,-0.15736680,-0.11747895,-0.25259232,-0.25259232,-0.25259232,-0.25259222
Mitoxantrone,-0.232104694,-0.203094157,-0.278599951, 0.749941126,-0.212161717,-0.276408521,-0.189738801,-0.222761334,-0.240938310,-0.277868405, 1.078034415,-0.276278462,-0.260020193
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",-0.138693302,-0.147035198,-0.023760530,-0.253112429, 0.007522996, 0.022269072, 0.031332954,-0.181578601,-0.196430855,-0.257554445,-0.257540689,-0.256950426,-0.250773915
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",-0.61701187,-0.63588912,-0.62997480, 2.16257278,-0.58582694,-0.60085675,-0.61559088,-0.65204655,-0.63219793,-0.62025458, 0.40210949,-0.59912864,-0.38310120
Myristic acid,-0.85538654,-0.98222105,-0.98591750,-1.24447654,-0.48056599,-0.80937131,-0.84976881,-1.20251828,-1.06194187,-0.76630530,-0.69899369,-0.53804571, 1.68684930
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",-0.482796642,-0.482823502,-0.482815086,-0.482842643,-0.482752271,-0.482773656,-0.482794620, 0.101652830,-0.482818250, 3.022237313, 5.110051315,-0.482771197,-0.482463826
N-(Trimethylsilyl)hexanamide,-0.3117847,-0.2558266,-0.3732912,-0.1900957,-0.3967730,-0.3849690,-0.3573384,-0.3343999,-0.3511585,-0.1490445,-0.2468896,-0.2929122,-0.4284502
N-Acetyl-D-galactosamine,-0.21017205,-0.34425410, 0.09073419,-0.34967677, 0.12130965,-0.05853746,-0.12762715,-0.06329539,-0.34276628,-0.33795224,-0.33775832,-0.32943695,-0.24236220
N-Acetyl-L-glutamic acid,-0.517167319,-0.325543648,-0.517914305,-0.415001483,-0.515370294,-0.516236384,-0.517085434,-0.519186184,-0.518042412, 0.867785132, 0.089987898, 0.600847213,-0.503688270
N-Acetyl-L-phenylalanine,-0.4045331,-0.4036611,-0.2903795,-0.3367806,-0.2346831,-0.3226861,-0.3728407,-0.3782160,-0.4883239,-0.4853210,-0.4852000,-0.4800093, 1.6307331
N-Acetyltyrosine,-0.477627309,-0.477639103,-0.477635408, 0.577803048,-0.477607826,-0.477617216,-0.477626422,-0.477649198,-0.374893430, 5.093107988, 2.310045939, 1.469815679,-0.477481171
N-alpha-Acetyl-L-Lysine,-0.22542083,-0.34851640,-0.34841805, 0.86834111,-0.34768384,-0.34793380,-0.34817883,-0.19023899,-0.34845502, 5.18743157, 2.06300808, 0.40884197,-0.34431240
n-Butylamine, 0.16280128,-1.19742543,-0.95493779,-0.54198440,-0.44031809,-0.61526729,-1.01336703,-1.00563781,-0.08170790,-1.09541064,-1.56610401,-0.90181632, 0.86623203
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-0.86903281,-0.87035372,-0.86993987,-0.87129510,-0.86685068,-0.86790237,-0.86893337,-0.40411093,-0.17349726, 1.46254381,-0.08243105, 0.15787973,-0.85266518
N-Isobutyl-sec-butylamine,-0.2861985,-0.3337631,-0.2787507,-0.3893051,-0.1316235,-0.1262181,-0.1958766,-0.3946610,-0.3055416, 0.8054295,-0.5472214,-0.6266428,-0.5658193
N-Isobutyrylglycine,-0.36377098,-0.37478927, 0.18874145,-0.20585121, 0.28248787,-0.24210173,-0.18013016,-0.40062495,-0.03686008,-0.40061443,-0.38996668,-0.40060743,-0.40053591
N-Isovaleroylglycine,-0.259444250,-0.279205447,-0.109650145,-0.386693080,-0.417149733,-0.268153584,-0.097370277,-0.107738681,-0.217161558, 1.467495933, 0.027994524, 1.204063718,-0.510340484
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-0.774002890,-0.774013193,-0.774009965,-0.774020535,-0.773985870,-0.242678319,-0.774002114,-0.774022011,-0.774011178,-0.774004660,-0.774004397,-0.773993130,-0.773193325
n-Pentadecanol,-0.587196470, 0.127000214,-0.587197075,-0.587197979, 1.247233441,-0.587195716, 0.949147861,-0.587198105,-0.587197179,-0.586878736,-0.586824768,-0.587195635,-0.585573624
N-Valerylglycine,-0.450502106,-0.474300181,-0.304647417,-0.179155602,-0.139422136,-0.375618485, 0.255987827, 0.199883834,-0.420909490, 0.174587057,-0.506437267, 0.472456290,-0.490923148
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-0.12207658,-0.11714178, 0.07658157,-0.21758209, 0.17505880, 0.02458446,-0.01992051,-0.11763306,-0.14151585, 0.51842395, 0.56677421,-0.21590539,-0.20869194
"N,N-Diethyl-2-aminoethanol",-0.3156337,-0.3156570,-0.3156497, 0.8516826,-0.3155952,-0.3156137,-0.3156319,-0.3156769,-0.3156524, 4.6729111, 2.0762290, 0.5766083,-0.3153450
"N,N-Dimethyl-2-cyclohexyloxyethylamine",-0.500400593,-0.596693384,-0.649901567,-0.698063851,-0.420509644,-0.402715698,-0.641870359,-0.717714089,-0.551658796,-0.967188420,-0.966963428,-0.957309042,-0.856285523
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",-0.2137129557,-0.2148242086,-0.2144760483,-0.2156161704,-0.2118771824,-0.2127619473,-0.2136293054,-0.2157753528,-0.2146069178,-0.1501673513,-0.2138755227,-0.2126602177,-0.1999432637
"N,O-Bis(trimethylsilyl)carbamate",-0.0869766236,-0.1188073760,-0.1358896938,-0.1951297888,-0.1809804460,-0.0811639229,-0.1738210882,-0.2078752425,-0.1338089757,-0.1874083091,-0.1312166119,-0.2020386819, 0.1234840751
Naphthofluorescein,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949779,-0.3949778
Neostigmine, 0.141843144, 0.064730090,-0.396561016,-0.396592805, 0.040870234,-0.102476916,-0.026521049,-0.297778506,-0.396564665, 1.810609189, 3.075215147, 2.647465219,-0.396155804
Niacin,-1.075544920,-0.479525664, 0.815384589,-1.228059528,-0.481250479,-0.558428865,-0.727789903,-0.838795987,-1.047457845,-0.014772976, 0.292581141,-0.183038414, 0.693916338
Niacinamide,-1.091346555,-0.798058148,-0.537410040,-1.057145943,-0.230011068,-0.718857639,-0.523280463,-0.870968790,-1.018051757, 0.347982721, 1.059160035, 0.587774444, 0.231657436
Niclosamide,-0.292710459,-0.620148207,-0.556806394,-0.594303599,-0.852034551,-0.371465236,-0.531788495,-0.698824065,-0.736075273,-0.368051436, 0.134451178, 0.431722545, 2.147120816
